k,a,cs2_raw,delta_phi_raw
0.0779231798434194,0.7051724137931035,0.5448731870581872,8.519032011040836e-10
0.0779231798434194,0.7379310344827585,0.5448731870581872,8.518344974422746e-10
0.0779231798434194,0.7706896551724137,0.5448731870581872,8.517849904229201e-10
0.0779231798434194,0.8034482758620689,0.5448731870581872,8.517493141704323e-10
0.0779231798434194,0.8362068965517241,0.5448731870581872,8.517236033311082e-10
0.0779231798434194,0.8689655172413793,0.5448731870581872,8.51705073155694e-10
0.0779231798434194,0.9017241379310345,0.5448731870581872,8.51691717248282e-10
0.0779231798434194,0.9344827586206896,0.5448731870581872,8.516820899362267e-10
0.0779231798434194,0.9672413793103447,0.5448731870581872,8.51675149531517e-10
0.0779231798434194,1.0,0.5448731870581872,8.516701454266985e-10
0.07943282347242814,0.05,0.5320821711705859,5.8944027079264e-10
0.07943282347242814,0.08275862068965517,0.5320821711705859,5.504736811566189e-10
0.07943282347242814,0.11551724137931034,0.5320821711705859,5.254409917193602e-10
0.07943282347242814,0.1482758620689655,0.5320821711705859,5.087676973239267e-10
0.07943282347242814,0.18103448275862066,0.5320821711705859,4.973933024208208e-10
0.07943282347242814,0.21379310344827585,0.5320821711705859,4.895065512373285e-10
0.07943282347242814,0.24655172413793103,0.5320821711705859,4.839761961756066e-10
0.07943282347242814,0.27931034482758615,0.5320821711705859,4.800675388826343e-10
0.07943282347242814,0.31206896551724134,0.5320821711705859,4.772896409883995e-10
0.07943282347242814,0.3448275862068965,0.5320821711705859,4.753075696896183e-10
0.07943282347242814,0.3775862068965517,0.5320821711705859,4.738893459918444e-10
0.07943282347242814,0.41034482758620683,0.5320821711705859,4.728725248968864e-10
0.07943282347242814,0.443103448275862,0.5320821711705859,4.721424438820023e-10
0.07943282347242814,0.4758620689655172,0.5320821711705859,4.716176998979391e-10
0.07943282347242814,0.5086206896551724,0.5320821711705859,4.712402604642074e-10
0.07943282347242814,0.5413793103448276,0.5320821711705859,4.709686291727248e-10
0.07943282347242814,0.5741379310344827,0.5320821711705859,4.707730691678376e-10
0.07943282347242814,0.6068965517241379,0.5320821711705859,4.706322371435916e-10
0.07943282347242814,0.6396551724137931,0.5320821711705859,4.705307968082937e-10
0.07943282347242814,0.6724137931034483,0.5320821711705859,4.704577192216418e-10
0.07943282347242814,0.7051724137931035,0.5320821711705859,4.704050683615549e-10
0.07943282347242814,0.7379310344827585,0.5320821711705859,4.703671313354332e-10
0.07943282347242814,0.7706896551724137,0.5320821711705859,4.703397943573764e-10
0.07943282347242814,0.8034482758620689,0.5320821711705859,4.703200944906857e-10
0.07943282347242814,0.8362068965517241,0.5320821711705859,4.703058973588813e-10
0.07943282347242814,0.8689655172413793,0.5320821711705859,4.702956652751207e-10
0.07943282347242814,0.9017241379310345,0.5320821711705859,4.702882903447726e-10
0.07943282347242814,0.9344827586206896,0.5320821711705859,4.702829742941395e-10
0.07943282347242814,0.9672413793103447,0.5320821711705859,4.702791419223097e-10
0.07943282347242814,1.0,0.5320821711705859,4.702763787576296e-10
0.08097171416105617,0.05,0.5191087659760635,3.180029849901453e-10
0.08097171416105617,0.08275862068965517,0.5191087659760635,2.9698051221381707e-10
0.08097171416105617,0.11551724137931034,0.5191087659760635,2.8347537767317664e-10
0.08097171416105617,0.1482758620689655,0.5191087659760635,2.744801362056774e-10
0.08097171416105617,0.18103448275862066,0.5191087659760635,2.6834365066616505e-10
0.08097171416105617,0.21379310344827585,0.5191087659760635,2.6408874868653555e-10
0.08097171416105617,0.24655172413793103,0.5191087659760635,2.611051222639884e-10
0.08097171416105617,0.27931034482758615,0.5191087659760635,2.589964016869348e-10
0.08097171416105617,0.31206896551724134,0.5191087659760635,2.5749772573832264e-10
0.08097171416105617,0.3448275862068965,0.5191087659760635,2.5642839819385095e-10
