k,a,cs2_brut,delta_phi_brut
0.02521011362799125,0.5566666666666668,0.9425382646242305,5.797910428632688e-06
0.02521011362799125,0.5603921568627451,0.9427049486942531,5.797638935013121e-06
0.02521011362799125,0.5641176470588236,0.9428779501178038,5.797377348698488e-06
0.02521011362799125,0.567843137254902,0.9430574953471855,5.797125305343079e-06
0.02521011362799125,0.5715686274509805,0.9432438186734109,5.796882454050491e-06
0.02521011362799125,0.5752941176470588,0.9434371624984431,5.796648456872879e-06
0.02521011362799125,0.5790196078431373,0.9436377776170948,5.796422988329171e-06
0.02521011362799125,0.5827450980392157,0.9438459235095565,5.7962057349414936e-06
0.02521011362799125,0.5864705882352942,0.9440618686445056,5.795996394789104e-06
0.02521011362799125,0.5901960784313726,0.9442858907935209,5.795794677079147e-06
0.02521011362799125,0.593921568627451,0.9445182773571262,5.795600301733597e-06
0.02521011362799125,0.5976470588235294,0.9447593257030944,5.795412998991718e-06
0.02521011362799125,0.6013725490196079,0.9450093435171529,5.795232509027514e-06
0.02521011362799125,0.6050980392156863,0.9452686491671801,5.79505858158151e-06
0.02521011362799125,0.6088235294117648,0.9455375720808933,5.7948909756063724e-06
0.02521011362799125,0.6125490196078431,0.9458164531380314,5.7947294589258135e-06
0.02521011362799125,0.6162745098039216,0.9461056450771254,5.794573807906271e-06
0.02521011362799125,0.62,0.9464055129182752,5.7944238071408756e-06
0.02521011362799125,0.6237254901960785,0.9467164344015834,5.794279249145234e-06
0.02521011362799125,0.627450980392157,0.9470388004431083,5.794139934064594e-06
0.02521011362799125,0.6311764705882353,0.9473730156079686,5.794005669391923e-06
0.02521011362799125,0.6349019607843138,0.9477194986017397,5.793876269696515e-06
0.02521011362799125,0.6386274509803922,0.9480786827817953,5.793751556362728e-06
0.02521011362799125,0.6423529411764707,0.9484510166877901,5.793631357338428e-06
0.02521011362799125,0.6460784313725491,0.9488369645938087,5.793515506892822e-06
0.02521011362799125,0.6498039215686275,0.9492370070817434,5.7934038453833e-06
0.02521011362799125,0.6535294117647059,0.9496516416381571,5.7932962190309294e-06
0.02521011362799125,0.6572549019607844,0.9500813832745589,5.793192479704317e-06
0.02521011362799125,0.6609803921568628,0.9505267651729046,5.793092484711474e-06
0.02521011362799125,0.6647058823529413,0.9509883393569312,5.792996096599431e-06
0.02521011362799125,0.6684313725490196,0.9514666773917357,5.792903182961275e-06
0.02521011362799125,0.6721568627450981,0.9519623711101285,5.792813616250328e-06
0.02521011362799125,0.6758823529411765,0.9524760333710247,5.792727273601252e-06
0.02521011362799125,0.679607843137255,0.953008298848061,5.792644036657738e-06
0.02521011362799125,0.6833333333333333,0.953559824850752,5.7925637914065985e-06
0.02521011362799125,0.6870588235294118,0.9541312921806865,5.7924864280180066e-06
0.02521011362799125,0.6907843137254902,0.9547234060249301,5.792411840691617e-06
0.02521011362799125,0.6945098039215687,0.9553368968839773,5.79233992750841e-06
0.02521011362799125,0.6982352941176471,0.9559725215428945,5.79227059028799e-06
0.02521011362799125,0.7019607843137255,0.9566310640819796,5.792203734451171e-06
0.02521011362799125,0.7056862745098039,0.9573133369333234,5.792139268887622e-06
0.02521011362799125,0.7094117647058824,0.9580201819800368,5.792077105828415e-06
0.02521011362799125,0.7131372549019608,0.958752471706794,5.792017160723269e-06
0.02521011362799125,0.7168627450980393,0.9595111103998523,5.7919593521223265e-06
0.02521011362799125,0.7205882352941178,0.960297035400521,5.791903601562288e-06
0.02521011362799125,0.7243137254901961,0.9611112184149924,5.791849833456743e-06
0.02521011362799125,0.7280392156862746,0.9619546668830485,5.791797974990556e-06
0.02521011362799125,0.731764705882353,0.9628284254094533,5.791747956018127e-06
0.02521011362799125,0.7354901960784315,0.9637335772596843,5.79169970896542e-06
0.02521011362799125,0.7392156862745098,0.9646712459269358,5.791653168735576e-06
0.02521011362799125,0.7429411764705883,0.9656425967692402,5.7916082726180275e-06
0.02521011362799125,0.7466666666666667,0.9666488387267804,5.791564960200937e-06
0.02521011362799125,0.7503921568627452,0.9676912261154775,5.791523173286879e-06
0.02521011362799125,0.7541176470588236,0.9687710605126131,5.791482855811595e-06
0.02521011362799125,0.757843137254902,0.9698896927257621,5.791443953765777e-06
0.02521011362799125,0.7615686274509804,0.9710485248645733,5.7914064151196885e-06
0.02521011362799125,0.7652941176470589,0.9722490125052865,5.791370189750587e-06
0.02521011362799125,0.7690196078431373,0.973492666972458,5.791335229372794e-06
0.02521011362799125,0.7727450980392158,0.9747810577237671,5.7913014874703505e-06
0.02521011362799125,0.7764705882352941,0.9761158148601283,5.791268919232139e-06
0.02521011362799125,0.7801960784313726,0.9774986317602243,5.791237481489394e-06
0.02521011362799125,0.783921568627451,0.9789312678613268,5.791207132655502e-06
0.02521011362799125,0.7876470588235295,0.9804155515522462,5.791177832668017e-06
0.02521011362799125,0.7913725490196079,0.9819533832595665,5.791149542932815e-06
0.02521011362799125,0.7950980392156863,0.9835467386620403,5.791122226270273e-06
0.02521011362799125,0.7988235294117647,0.9851976720893589,5.791095846863452e-06
0.02521011362799125,0.8025490196078432,0.986908320103478,5.791070370208169e-06
0.02521011362799125,0.8062745098039216,0.9886809052665262,5.791045763064897e-06
0.02521011362799125,0.81,0.9905177401181258,5.791021993412451e-06
0.02521011362799125,0.8137254901960785,0.9924212313858269,5.7909990304033395e-06
0.02521011362799125,0.8174509803921569,0.994393884396222,5.790976844320786e-06
0.02521011362799125,0.8211764705882354,0.9964383077636321,5.790955406537315e-06
0.02521011362799125,0.8249019607843138,0.998557218349499,5.790934689474849e-06
0.02521011362799125,0.8286274509803923,1.0,5.790914666566285e-06
0.02521011362799125,0.8323529411764706,1.0,5.790895312218467e-06
0.02521011362799125,0.8360784313725491,1.0,5.790876601776525e-06
0.02521011362799125,0.8398039215686275,1.0,5.790858511489512e-06
0.02521011362799125,0.843529411764706,1.0,5.790841018477316e-06
0.02521011362799125,0.8472549019607843,1.0,5.790824100698764e-06
0.02521011362799125,0.8509803921568628,1.0,5.790807736920918e-06
0.02521011362799125,0.8547058823529412,1.0,5.790791906689476e-06
0.02521011362799125,0.8584313725490197,1.0,5.7907765903002746e-06
0.02521011362799125,0.8621568627450981,1.0,5.790761768771825e-06
0.02521011362799125,0.8658823529411765,1.0,5.790747423818851e-06
0.02521011362799125,0.8696078431372549,1.0,5.790733537826826e-06
0.02521011362799125,0.8733333333333334,1.0,5.790720093827392e-06
0.02521011362799125,0.8770588235294118,1.0,5.790707075474735e-06
0.02521011362799125,0.8807843137254903,1.0,5.790694467022782e-06
0.02521011362799125,0.8845098039215686,1.0,5.7906822533032575e-06
0.02521011362799125,0.8882352941176471,1.0,5.790670419704535e-06
0.02521011362799125,0.8919607843137255,1.0,5.790658952151267e-06
0.02521011362799125,0.895686274509804,1.0,5.7906478370847565e-06
0.02521011362799125,0.8994117647058824,1.0,5.790637061444051e-06
0.02521011362799125,0.9031372549019608,1.0,5.790626612647727e-06
0.02521011362799125,0.9068627450980392,1.0,5.790616478576344e-06
0.02521011362799125,0.9105882352941177,1.0,5.790606647555536e-06
0.02521011362799125,0.9143137254901962,1.0,5.790597108339729e-06
0.02521011362799125,0.9180392156862746,1.0,5.790587850096446e-06
0.02521011362799125,0.921764705882353,1.0,5.790578862391201e-06
0.02521011362799125,0.9254901960784314,1.0,5.790570135172921e-06
0.02521011362799125,0.9292156862745099,1.0,5.790561658759934e-06
0.02521011362799125,0.9329411764705883,1.0,5.790553423826444e-06
0.02521011362799125,0.9366666666666668,1.0,5.790545421389509e-06
0.02521011362799125,0.9403921568627451,1.0,5.7905376427965056e-06
0.02521011362799125,0.9441176470588236,1.0,5.7905300797130334e-06
0.02521011362799125,0.947843137254902,1.0,5.7905227241112795e-06
0.02521011362799125,0.9515686274509805,1.0,5.790515568258803e-06
0.02521011362799125,0.9552941176470588,1.0,5.790508604707718e-06
0.02521011362799125,0.9590196078431373,1.0,5.790501826284302e-06
0.02521011362799125,0.9627450980392157,1.0,5.790495226078948e-06
0.02521011362799125,0.9664705882352942,1.0,5.7904887974365114e-06
0.02521011362799125,0.9701960784313726,1.0,5.790482533947002e-06
0.02521011362799125,0.973921568627451,1.0,5.790476429436609e-06
0.02521011362799125,0.9776470588235294,1.0,5.790470477959069e-06
0.02521011362799125,0.9813725490196079,1.0,5.790464673787338e-06
0.02521011362799125,0.9850980392156863,1.0,5.7904590114055724e-06
0.02521011362799125,0.9888235294117648,1.0,5.790453485501404e-06
0.02521011362799125,0.9925490196078431,1.0,5.790448090958494e-06
0.02521011362799125,0.9962745098039216,1.0,5.790442822849368e-06
0.02521011362799125,1.0,1.0,5.790437676428504e-06
0.027602275220902736,0.05,0.9266428489947949,2.0518472325057314e-06
0.027602275220902736,0.05372549019607843,0.9266429507026118,2.0330071682227265e-06
0.027602275220902736,0.05745098039215687,0.926643183770233,2.015180438893621e-06
0.027602275220902736,0.0611764705882353,0.9266434380145794,1.9982988402615045e-06
0.027602275220902736,0.06490196078431373,0.926643714523966,1.982299967708404e-06
0.027602275220902736,0.06862745098039216,0.9266440144505341,1.9671266123386156e-06
0.027602275220902736,0.07235294117647059,0.9266443390116916,1.9527262311349894e-06
0.027602275220902736,0.07607843137254902,0.9266446894918468,1.939050480797825e-06
0.027602275220902736,0.07980392156862745,0.9266450672444078,1.926054806508837e-06
0.027602275220902736,0.08352941176470588,0.9266454736940273,1.9136980782123605e-06
0.027602275220902736,0.08725490196078431,0.9266459103390506,1.9019422681260726e-06
0.027602275220902736,0.09098039215686274,0.9266463787541812,1.8907521641266472e-06
0.027602275220902736,0.09470588235294118,0.9266468805933319,1.8800951144359362e-06
0.027602275220902736,0.09843137254901961,0.9266474175926596,1.8699407996878555e-06
0.027602275220902736,0.10215686274509804,0.9266479915737874,1.8602610290072525e-06
0.027602275220902736,0.10588235294117648,0.9266486044471967,1.851029557197438e-06
0.027602275220902736,0.10960784313725491,0.926649258215803,1.8422219205274053e-06
0.027602275220902736,0.11333333333333334,0.9266499549786996,1.8338152889448442e-06
0.027602275220902736,0.11705882352941177,0.9266506969350846,1.8257883328266254e-06
0.027602275220902736,0.1207843137254902,0.9266514863883649,1.818121102622503e-06
0.027602275220902736,0.12450980392156863,0.9266523257504398,1.810794919956915e-06
0.027602275220902736,0.12823529411764706,0.9266532175461729,1.803792278933456e-06
0.027602275220902736,0.1319607843137255,0.9266541644180498,1.7970967565413839e-06
0.027602275220902736,0.13568627450980392,0.9266551691310353,1.790692931197138e-06
0.027602275220902736,0.13941176470588235,0.9266562345776136,1.7845663085695365e-06
0.027602275220902736,0.14313725490196078,0.9266573637830479,1.7787032539376365e-06
0.027602275220902736,0.1468627450980392,0.9266585599108478,1.773090930417476e-06
0.027602275220902736,0.15058823529411763,0.9266598262684417,1.7677172424699158e-06
0.027602275220902736,0.15431372549019606,0.9266611663130709,1.7625707841681498e-06
0.027602275220902736,0.15803921568627452,0.9266625836579183,1.757640791761492e-06
0.027602275220902736,0.16176470588235295,0.9266640820784847,1.7529171001229445e-06
0.027602275220902736,0.16549019607843138,0.9266656655191695,1.7483901027127102e-06
0.027602275220902736,0.1692156862745098,0.926667338100134,1.7440507147291487e-06
0.027602275220902736,0.17294117647058824,0.9266691041244214,1.7398903391533092e-06
0.027602275220902736,0.1766666666666667,0.9266709680853094,1.7359008354237813e-06
0.027602275220902736,0.18039215686274512,0.9266729346739803,1.7320744905056506e-06
0.027602275220902736,0.18411764705882355,0.9266750087874458,1.7284039921413308e-06
0.027602275220902736,0.18784313725490198,0.9266771955367694,1.7248824040923045e-06
0.027602275220902736,0.1915686274509804,0.9266795002555933,1.7215031431997168e-06
0.027602275220902736,0.19529411764705884,0.9266819285089671,1.7182599581085798e-06
0.027602275220902736,0.19901960784313727,0.9266844861025106,1.7151469095153576e-06
0.027602275220902736,0.2027450980392157,0.9266871790918944,1.7121583518120769e-06
0.027602275220902736,0.20647058823529413,0.9266900137926601,1.709288916012082e-06
0.027602275220902736,0.21019607843137256,0.9266929967904105,1.7065334938532632e-06
0.027602275220902736,0.213921568627451,0.9266961349513395,1.7038872307408524e-06
0.027602275220902736,0.21764705882352942,0.9266994354331459,1.7013454893122998e-06
0.027602275220902736,0.22137254901960784,0.9267029056963395,1.6989038568831394e-06
0.027602275220902736,0.22509803921568627,0.9267065535159345,1.69655812959387e-06
0.027602275220902736,0.2288235294117647,0.9267103869935578,1.6943042994612207e-06
0.027602275220902736,0.23254901960784313,0.9267144145699905,1.6921385438333727e-06
0.027602275220902736,0.23627450980392156,0.9267186450381275,1.690057215514253e-06
0.027602275220902736,0.24,0.9267230875563951,1.6880568335073335e-06
0.027602275220902736,0.24372549019607842,0.9267277516626514,1.6861340743335541e-06
0.027602275220902736,0.24745098039215685,0.9267326472885429,1.684285763881778e-06
0.027602275220902736,0.2511764705882353,0.9267377847743583,1.6825088697536275e-06
0.027602275220902736,0.2549019607843137,0.9267431748844053,1.6808004940676645e-06
0.027602275220902736,0.25862745098039214,0.9267488288229034,1.6791578666907111e-06
0.027602275220902736,0.26235294117647057,0.9267547582504284,1.6775783388666992e-06
0.027602275220902736,0.26607843137254905,0.9267609753008944,1.6760593772157698e-06
0.027602275220902736,0.2698039215686275,0.9267674925991487,1.6745985580784953e-06
0.027602275220902736,0.2735294117647059,0.9267743232791249,1.6731935621820444e-06
0.027602275220902736,0.27725490196078434,0.9267814810026348,1.671842169606897e-06
0.027602275220902736,0.28098039215686277,0.9267889799787855,1.6705422550343434e-06
0.027602275220902736,0.2847058823529412,0.9267968349840404,1.6692917832564924e-06
0.027602275220902736,0.2884313725490196,0.926805061382971,1.6680888049318815e-06
0.027602275220902736,0.29215686274509806,0.9268136751496906,1.6669314525710277e-06
0.027602275220902736,0.2958823529411765,0.9268226928900035,1.6658179367374104e-06
0.027602275220902736,0.2996078431372549,0.9268321318643077,1.6647465424504271e-06
0.027602275220902736,0.30333333333333334,0.9268420100112411,1.6637156257778264e-06
0.027602275220902736,0.3070588235294118,0.9268523459721103,1.6627236106060227e-06
0.027602275220902736,0.3107843137254902,0.9268631591161679,1.6617689855774985e-06
0.027602275220902736,0.31450980392156863,0.9268744695666921,1.660850301185274e-06
0.027602275220902736,0.31823529411764706,0.9268862982279157,1.659966167015094e-06
0.027602275220902736,0.3219607843137255,0.9268986668128896,1.6591152491266442e-06
0.027602275220902736,0.3256862745098039,0.9269115978722449,1.6582962675656793e-06
0.027602275220902736,0.32941176470588235,0.9269251148238903,1.6575079939995117e-06
0.027602275220902736,0.3331372549019608,0.9269392419837036,1.6567492494687925e-06
0.027602275220902736,0.3368627450980392,0.9269540045972231,1.6560189022489947e-06
0.027602275220902736,0.34058823529411764,0.9269694288723936,1.655315865815442e-06
0.027602275220902736,0.34431372549019607,0.9269855420133847,1.6546390969061124e-06
0.027602275220902736,0.3480392156862745,0.9270023722555075,1.6539875936768295e-06
0.027602275220902736,0.3517647058823529,0.9270199489012841,1.653360393943793e-06
0.027602275220902736,0.35549019607843135,0.9270383023577107,1.6527565735087123e-06
0.027602275220902736,0.3592156862745098,0.9270574641747386,1.6521752445621123e-06
0.027602275220902736,0.3629411764705882,0.9270774670849942,1.6516155541606467e-06
0.027602275220902736,0.36666666666666664,0.9270983450448437,1.6510766827745206e-06
0.027602275220902736,0.37039215686274507,0.9271201332767741,1.6505578429013401e-06
0.027602275220902736,0.3741176470588235,0.9271428683131612,1.6500582777429576e-06
0.027602275220902736,0.37784313725490193,0.9271665880415042,1.6495772599420603e-06
0.027602275220902736,0.38156862745098036,0.9271913317511087,1.649114090375458e-06
0.027602275220902736,0.38529411764705884,0.9272171401813275,1.6486680970011977e-06
0.027602275220902736,0.38901960784313727,0.9272440555713761,1.6482386337567996e-06
0.027602275220902736,0.3927450980392157,0.9272721217117866,1.6478250795060727e-06
0.027602275220902736,0.39647058823529413,0.9273013839975488,1.6474268370321012e-06
0.027602275220902736,0.40019607843137256,0.9273318894830098,1.6470433320741397e-06
0.027602275220902736,0.403921568627451,0.9273636869385874,1.6466740124062772e-06
0.027602275220902736,0.4076470588235294,0.9273968269093178,1.6463183469558524e-06
0.027602275220902736,0.41137254901960785,0.9274313617753821,1.6459758249597078e-06
0.027602275220902736,0.4150980392156863,0.9274673458146114,1.6456459551564844e-06
0.027602275220902736,0.4188235294117647,0.927504835267043,1.6453282650132475e-06
0.027602275220902736,0.42254901960784313,0.927543888401643,1.645022299984834e-06
0.027602275220902736,0.42627450980392156,0.9275845655852339,1.6447276228043873e-06
0.027602275220902736,0.43,0.9276269293536892,1.6444438128036418e-06
0.027602275220902736,0.4337254901960784,0.9276710444855154,1.6441704652615784e-06
0.027602275220902736,0.43745098039215685,0.927716978077898,1.643907190780159e-06
0.027602275220902736,0.4411764705882353,0.9277647996252454,1.6436536146859018e-06
0.027602275220902736,0.4449019607843137,0.9278145811003705,1.6434093764561354e-06
0.027602275220902736,0.44862745098039214,0.9278663970384287,1.6431741291688158e-06
0.027602275220902736,0.45235294117647057,0.9279203246236045,1.6429475389748598e-06
0.027602275220902736,0.456078431372549,0.9279764437787406,1.642729284591991e-06
0.027602275220902736,0.4598039215686274,0.9280348372580025,1.6425190568191474e-06
0.027602275220902736,0.46352941176470586,0.9280955907426225,1.6423165580705513e-06
0.027602275220902736,0.4672549019607843,0.9281587929399088,1.6421215019285775e-06
0.027602275220902736,0.4709803921568627,0.9282245356855843,1.6419336127146051e-06
0.027602275220902736,0.47470588235294114,0.9282929140496248,1.6417526250770795e-06
0.027602275220902736,0.4784313725490196,0.9283640264456515,1.6415782835960319e-06
0.027602275220902736,0.48215686274509806,0.9284379747440732,1.6414103424033682e-06
0.027602275220902736,0.4858823529411765,0.9285148643891002,1.6412485648182398e-06
0.027602275220902736,0.4896078431372549,0.9285948045197222,1.6410927229968685e-06
0.027602275220902736,0.49333333333333335,0.928677908094871,1.6409425975962067e-06
0.027602275220902736,0.4970588235294118,0.9287642920228645,1.6407979774508587e-06
0.027602275220902736,0.5007843137254903,0.9288540772952978,1.6406586592626993e-06
0.027602275220902736,0.5045098039215686,0.9289473891255925,1.6405244473026729e-06
0.027602275220902736,0.5082352941176471,0.9290443570922947,1.6403951531242518e-06
0.027602275220902736,0.5119607843137255,0.9291451152873769,1.640270595288087e-06
0.027602275220902736,0.515686274509804,0.9292498024696733,1.6401505990973813e-06
0.027602275220902736,0.5194117647058824,0.92935856222371,1.6400349963435465e-06
0.027602275220902736,0.5231372549019608,0.9294715431240204,1.6399236250617246e-06
0.027602275220902736,0.5268627450980392,0.9295888989052773,1.6398163292957759e-06
0.027602275220902736,0.5305882352941177,0.9297107886383632,1.6397129588723412e-06
0.027602275220902736,0.5343137254901961,0.9298373769127231,1.6396133691836162e-06
0.027602275220902736,0.5380392156862746,0.9299688340250213,1.6395174209784897e-06
0.027602275220902736,0.5417647058823529,0.9301053361746435,1.6394249801617004e-06
0.027602275220902736,0.5454901960784314,0.9302470656660565,1.6393359176007017e-06
0.027602275220902736,0.5492156862745098,0.9303942111184009,1.6392501089399173e-06
0.027602275220902736,0.5529411764705883,0.9305469676825704,1.6391674344221012e-06
0.027602275220902736,0.5566666666666668,0.9307055372661561,1.6390877787165126e-06
0.027602275220902736,0.5603921568627451,0.9308701287663282,1.6390110307536402e-06
0.027602275220902736,0.5641176470588236,0.9310409583112887,1.63893708356622e-06
0.027602275220902736,0.567843137254902,0.9312182495104337,1.6388658341362876e-06
0.027602275220902736,0.5715686274509805,0.9314022337134612,1.6387971832480427e-06
0.027602275220902736,0.5752941176470588,0.9315931502791939,1.6387310353462848e-06
0.027602275220902736,0.5790196078431373,0.9317912468539391,1.6386672984002102e-06
0.027602275220902736,0.5827450980392157,0.9319967796603452,1.638605883772359e-06
0.027602275220902736,0.5864705882352942,0.9322100137967045,1.6385467060925092e-06
0.027602275220902736,0.5901960784313726,0.9324312235474216,1.6384896831363298e-06
0.027602275220902736,0.593921568627451,0.9326606927049629,1.6384347357086042e-06
0.027602275220902736,0.5976470588235294,0.932898714903914,1.6383817875308501e-06
0.027602275220902736,0.6013725490196079,0.9331455939672826,1.638330765133165e-06
0.027602275220902736,0.6050980392156863,0.933401644266122,1.6382815977501344e-06
0.027602275220902736,0.6088235294117648,0.9336671910924786,1.6382342175026674e-06
0.027602275220902736,0.6125490196078431,0.9339425710466501,1.6381885585711846e-06
0.027602275220902736,0.6162745098039216,0.9342281324388496,1.638144557713973e-06
0.027602275220902736,0.62,0.9345242357066756,1.6381021540378247e-06
0.027602275220902736,0.6237254901960785,0.9348312538480402,1.6380612888892395e-06
0.027602275220902736,0.627450980392157,0.9351495728713993,1.638021905771638e-06
0.027602275220902736,0.6311764705882353,0.9354795922629174,1.6379839502656645e-06
0.027602275220902736,0.6349019607843138,0.9358217254716947,1.6379473699524631e-06
0.027602275220902736,0.6386274509803922,0.9361764004146897,1.637912114339814e-06
0.027602275220902736,0.6423529411764707,0.9365440600005416,1.6378781347910247e-06
0.027602275220902736,0.6460784313725491,0.9369251626747879,1.637845384456463e-06
0.027602275220902736,0.6498039215686275,0.937320182986044,1.637813818207644e-06
0.027602275220902736,0.6535294117647059,0.9377296121753723,1.6377833925737637e-06
0.027602275220902736,0.6572549019607844,0.9381539587887722,1.637754065680593e-06
0.027602275220902736,0.6609803921568628,0.938593749314575,1.6377257971916413e-06
0.027602275220902736,0.6647058823529413,0.9390495288463524,1.6376985482515032e-06
0.027602275220902736,0.6684313725490196,0.9395218617737111,1.6376722814313078e-06
0.027602275220902736,0.6721568627450981,0.9400113324995284,1.6376469606761912e-06
0.027602275220902736,0.6758823529411765,0.9405185461888224,1.6376225512547148e-06
0.027602275220902736,0.679607843137255,0.9410441295474681,1.6375990197101587e-06
0.027602275220902736,0.6833333333333333,0.9415887316330454,1.6375763338136165e-06
0.027602275220902736,0.6870588235294118,0.9421530247002863,1.6375544625188286e-06
0.027602275220902736,0.6907843137254902,0.9427377050832617,1.637533375918686e-06
0.027602275220902736,0.6945098039215687,0.9433434941116837,1.6375130452033398e-06
0.027602275220902736,0.6982352941176471,0.9439711390698574,1.6374934426198624e-06
0.027602275220902736,0.7019607843137255,0.9446214141946516,1.6374745414333989e-06
0.027602275220902736,0.7056862745098039,0.9452951217187968,1.6374563158897516e-06
0.027602275220902736,0.7094117647058824,0.9459930929563122,1.6374387411793467e-06
0.027602275220902736,0.7131372549019608,0.9467161894386048,1.6374217934025329e-06
0.027602275220902736,0.7168627450980393,0.9474653040994246,1.637405449536157e-06
0.027602275220902736,0.7205882352941178,0.9482413625125968,1.6373896874013756e-06
0.027602275220902736,0.7243137254901961,0.9490453241854087,1.637374485632652e-06
0.027602275220902736,0.7280392156862746,0.9498781839101346,1.6373598236478955e-06
0.027602275220902736,0.731764705882353,0.9507409731774571,1.637345681619704e-06
0.027602275220902736,0.7354901960784315,0.9516347616534214,1.637332040447661e-06
0.027602275220902736,0.7392156862745098,0.9525606587267671,1.6373188817316592e-06
0.027602275220902736,0.7429411764705883,0.9535198151254958,1.637306187746202e-06
0.027602275220902736,0.7466666666666667,0.9545134246126242,1.637293941415651e-06
0.027602275220902736,0.7503921568627452,0.9555427257572557,1.6372821262903882e-06
0.027602275220902736,0.7541176470588236,0.9566090037965301,1.6372707265238508e-06
0.027602275220902736,0.757843137254902,0.9577135925798376,1.637259726850415e-06
0.027602275220902736,0.7615686274509804,0.9588578766145909,1.6372491125640884e-06
0.027602275220902736,0.7652941176470589,0.9600432932035681,1.6372388694979925e-06
0.027602275220902736,0.7690196078431373,0.9612713346979935,1.6372289840045927e-06
0.027602275220902736,0.7727450980392158,0.9625435508524051,1.637219442936659e-06
0.027602275220902736,0.7764705882352941,0.9638615513032538,1.6372102336289255e-06
0.027602275220902736,0.7801960784313726,0.9652270081703632,1.637201343880425e-06
0.027602275220902736,0.783921568627451,0.9666416588028391,1.6371927619374692e-06
0.027602275220902736,0.7876470588235295,0.9681073086357012,1.6371844764772577e-06
0.027602275220902736,0.7913725490196079,0.9696258342373721,1.6371764765920874e-06
0.027602275220902736,0.7950980392156863,0.9711991864837201,1.6371687517741411e-06
0.027602275220902736,0.7988235294117647,0.9728293939141588,1.6371612919008361e-06
0.027602275220902736,0.8025490196078432,0.974518566268014,1.6371540872207094e-06
0.027602275220902736,0.8062745098039216,0.976268898205129,1.637147128339822e-06
0.027602275220902736,0.81,0.9780826732332535,1.637140406208661e-06
0.027602275220902736,0.8137254901960785,0.9799622678656195,1.6371339121095234e-06
0.027602275220902736,0.8174509803921569,0.9819101559766782,1.6371276376443616e-06
0.027602275220902736,0.8211764705882354,0.9839289134319242,1.637121574723077e-06
0.027602275220902736,0.8249019607843138,0.986021222985027,1.6371157155522391e-06
0.027602275220902736,0.8286274509803923,0.9881898794110845,1.637110052624223e-06
0.027602275220902736,0.8323529411764706,0.990437795001539,1.6371045787067427e-06
0.027602275220902736,0.8360784313725491,0.9927680053304606,1.637099286832767e-06
0.027602275220902736,0.8398039215686275,0.9951836753863772,1.6370941702908082e-06
0.027602275220902736,0.843529411764706,0.9976881060632963,1.6370892226155654e-06
0.027602275220902736,0.8472549019607843,1.0,1.6370844375789093e-06
0.027602275220902736,0.8509803921568628,1.0,1.6370798091812e-06
0.027602275220902736,0.8547058823529412,1.0,1.6370753316429219e-06
0.027602275220902736,0.8584313725490197,1.0,1.6370709993966252e-06
0.027602275220902736,0.8621568627450981,1.0,1.6370668070791617e-06
0.027602275220902736,0.8658823529411765,1.0,1.6370627495242078e-06
0.027602275220902736,0.8696078431372549,1.0,1.6370588217550587e-06
0.027602275220902736,0.8733333333333334,1.0,1.6370550189776872e-06
0.027602275220902736,0.8770588235294118,1.0,1.6370513365740588e-06
0.027602275220902736,0.8807843137254903,1.0,1.6370477700956893e-06
0.027602275220902736,0.8845098039215686,1.0,1.6370443152574388e-06
0.027602275220902736,0.8882352941176471,1.0,1.6370409679315347e-06
0.027602275220902736,0.8919607843137255,1.0,1.6370377241418109e-06
0.027602275220902736,0.895686274509804,1.0,1.6370345800581615e-06
0.027602275220902736,0.8994117647058824,1.0,1.6370315319911934e-06
0.027602275220902736,0.9031372549019608,1.0,1.6370285763870789e-06
0.027602275220902736,0.9068627450980392,1.0,1.6370257098225939e-06
0.027602275220902736,0.9105882352941177,1.0,1.6370229290003376e-06
0.027602275220902736,0.9143137254901962,1.0,1.6370202307441316e-06
0.027602275220902736,0.9180392156862746,1.0,1.63701761199458e-06
0.027602275220902736,0.921764705882353,1.0,1.6370150698048006e-06
0.027602275220902736,0.9254901960784314,1.0,1.6370126013363043e-06
0.027602275220902736,0.9292156862745099,1.0,1.6370102038550313e-06
0.027602275220902736,0.9329411764705883,1.0,1.6370078747275297e-06
0.027602275220902736,0.9366666666666668,1.0,1.6370056114172743e-06
0.027602275220902736,0.9403921568627451,1.0,1.6370034114811206e-06
0.027602275220902736,0.9441176470588236,1.0,1.637001272565888e-06
0.027602275220902736,0.947843137254902,1.0,1.6369991924050691e-06
0.027602275220902736,0.9515686274509805,1.0,1.6369971688156574e-06
0.027602275220902736,0.9552941176470588,1.0,1.6369951996950943e-06
0.027602275220902736,0.9590196078431373,1.0,1.6369932830183241e-06
0.027602275220902736,0.9627450980392157,1.0,1.6369914168349608e-06
0.027602275220902736,0.9664705882352942,1.0,1.6369895992665539e-06
0.027602275220902736,0.9701960784313726,1.0,1.636987828503959e-06
0.027602275220902736,0.973921568627451,1.0,1.6369861028048015e-06
0.027602275220902736,0.9776470588235294,1.0,1.636984420491034e-06
0.027602275220902736,0.9813725490196079,1.0,1.636982779946583e-06
0.027602275220902736,0.9850980392156863,1.0,1.6369811796150833e-06
0.027602275220902736,0.9888235294117648,1.0,1.6369796179976915e-06
0.027602275220902736,0.9925490196078431,1.0,1.6369780936509838e-06
0.027602275220902736,0.9962745098039216,1.0,1.6369766051849275e-06
0.027602275220902736,1.0,1.0,1.6369751512609284e-06
