T_Gyr,DH_calc,Yp_calc
0.002388744042098856,2.5301388651198773e-05,0.2531887131605421
0.002444354559127628,2.530137445418479e-05,0.25319377228807227
0.002501259701930326,2.5301360354270387e-05,0.2531988315166922
0.0025594896096961493,2.530134635112228e-05,0.2532038908464039
0.002619075123261645,2.530133244440707e-05,0.2532089502772092
0.0026800478014451985,2.530131863379153e-05,0.2532140098091103
0.00274243993776184,2.5301304918942316e-05,0.2532190694421092
0.0028062845775271325,2.530129129952626e-05,0.25322412917620796
0.002871615535359282,2.5301277775209915e-05,0.25322918901140845
0.002938467413088664,2.5301264345660057e-05,0.2532342489477128
0.0030068756180843263,2.5301251010543413e-05,0.2532393089851231
0.0030768763820070927,2.530123776952665e-05,0.2532443691236412
0.003148506779999293,2.53012246222766e-05,0.2532494293632692
0.0032218047503211836,2.5301211568459892e-05,0.2532544897040091
0.003296809114444557,2.5301198607743147e-05,0.25325955014586304
0.0033735595976140897,2.5301185739793253e-05,0.2532646106888329
0.003452096849887408,2.530117296427684e-05,0.2532696713329207
0.003532462467664923,2.5301160280860592e-05,0.25327473207812856
0.0036146990157209396,2.530114768921135e-05,0.2532797929244584
0.0036988500497475963,2.5301135188995795e-05,0.2532848538719123
0.0037849601394236917,2.530112277988057e-05,0.25328991492049224
0.0038730748920205015,2.5301110461532567e-05,0.25329497607020035
0.003963240976557201,2.5301098233618377e-05,0.2533000373210385
0.004055506148518576,2.5301086095804897e-05,0.2533050986730088
0.004149919275148221,2.530107404775867e-05,0.2533101601261133
0.004246530361330518,2.5301062089146498e-05,0.25331522168035386
0.004345390576075202,2.530105021963507e-05,0.2533202833357327
0.004446552279618446,2.5301038438891302e-05,0.2533253450922517
0.0045500690511549174,2.5301026746581784e-05,0.253330406949913
0.004655995717215386,2.5301015142373324e-05,0.25333546890871844
0.004764388380705027,2.5301003625932627e-05,0.2533405309686702
0.004875304450617684,2.53009921969264e-05,0.25334559312977034
0.004988802672441952,2.5300980855021504e-05,0.25335065539202073
0.005104943159275046,2.5300969599884646e-05,0.2533557177554234
0.005223787423661093,2.5300958431182537e-05,0.2533607802199805
0.005345398410170532,2.530094734858189e-05,0.253365842785694
0.0054698405287380725,2.5300936351749573e-05,0.25337090545256585
0.005597179688776663,2.5300925440352248e-05,0.25337596822059816
0.005727483334085742,2.5300914614056734e-05,0.25338103108979293
0.005860820478572067,2.5300903872529695e-05,0.2533860940601521
0.005997261742802222,2.5300893215438057e-05,0.2533911571316778
0.0061368793914059905,2.530088264244839e-05,0.253396220304372
0.006279747371350571,2.5300872153227566e-05,0.25340128357823677
0.006425941351105739,2.530086174744236e-05,0.253406346953274
0.006575538760720871,2.53008514247595e-05,0.2534114104294859
0.006728618832834887,2.530084118484576e-05,0.2534164740068744
0.006885262644640995,2.5300831027367866e-05,0.2534215376854414
0.007045553160828307,2.530082095199265e-05,0.2534266014651891
0.0072095752775231964,2.5300810958386847e-05,0.25343166534611944
0.00737741586725363,2.5300801046217234e-05,0.2534367293282346
0.007549163824960211,2.5300791215150545e-05,0.2534417934115363
0.007724910115078465,2.5300781464853618e-05,0.25344685759602675
0.007904747819717112,2.530077179499324e-05,0.253451921881708
0.00808877218795805,2.5300762205236144e-05,0.253456986268582
0.008277080686303926,2.530075269524907e-05,0.2534620507566508
0.008469773050300283,2.5300743264698915e-05,0.25346711534591637
0.00866695133735933,2.530073391325231e-05,0.25347218003638083
0.008868719980813611,2.5300724640576153e-05,0.2534772448280461
0.009075185845227908,2.530071544633719e-05,0.2534823097209143
0.009286458282998974,2.5300706330202157e-05,0.2534873747149874
0.009502649192272762,2.5300697291837912e-05,0.25349243981026737
0.009723873076210128,2.5300688330911246e-05,0.25349750500675633
0.009950247103632117,2.5300679447088803e-05,0.2535025703044562
0.010181891171077226,2.5300670640037595e-05,0.25350763570336915
0.010418927966303216,2.5300661909424262e-05,0.25351270120349706
0.010661483033267428,2.530065325491561e-05,0.253517766804842
0.010909684838619746,2.5300644676178497e-05,0.2535228325074061
0.011163664839743489,2.530063617287962e-05,0.25352789831119116
0.011423557554380499,2.5300627744685834e-05,0.2535329642161993
0.011689500631876928,2.53006193912639e-05,0.25353803022243265
0.011961634926087756,2.5300611112280675e-05,0.2535430963298932
0.012240104569978393,2.530060290740292e-05,0.2535481625385828
0.012525057051963301,2.530059477629739e-05,0.2535532288485036
0.012816643294021511,2.5300586718630946e-05,0.2535582952596577
0.013115017731630865,2.5300578734070458e-05,0.253563361772047
0.013420338395562979,2.5300570822282578e-05,0.25356842838567356
0.013732766995582674,2.530056298293418e-05,0.2535734951005394
0.014052469006095695,2.530055521569202e-05,0.25357856191664657
0.014379613753790477,2.5300547520222918e-05,0.2535836288339971
0.014714374507320065,2.5300539896193743e-05,0.2535886958525929
0.015056928569072148,2.5300532343271317e-05,0.2535937629724361
0.015407457369075214,2.53005248611223e-05,0.25359883019352875
0.01576614656109106,2.530051744941367e-05,0.2536038975158728
0.016133186120944155,2.530051010781209e-05,0.25360896493947027
0.01650877044714045,2.530050283598459e-05,0.2536140324643233
0.016893098463828304,2.530049563359769e-05,0.2536191000904337
0.01728637372615658,2.5300488500318364e-05,0.25362416781780367
0.017688804528085238,2.5300481435813438e-05,0.2536292356464352
0.018100604012706197,2.5300474439749736e-05,0.2536343035763303
0.01852199028513211,2.5300467511793986e-05,0.25363937160749095
0.01895318652801344,2.5300460651613068e-05,0.25364443973991924
0.019394421119744536,2.5300453858873808e-05,0.2536495079736172
0.019845927755422033,2.5300447133242932e-05,0.25365457630858673
0.020307945570618744,2.530044047438738e-05,0.25365964474482994
0.020780719268039285,2.5300433881973977e-05,0.2536647132823489
0.021264499247124043,2.5300427355669456e-05,0.2536697819211456
0.021759541736670756,2.53004208951406e-05,0.25367485066122203
0.022266108930543146,2.5300414500054344e-05,0.25367991950258023
0.022784469126539114,2.530040817007747e-05,0.2536849884452223
0.02331489686849159,2.530040190487687e-05,0.2536900574891501
0.02385767309167794,2.5300395704119172e-05,0.2536951266343658
0.02441308527161409,2.530038956747142e-05,0.2537001958808713
0.024981427576312925,2.5300383494600352e-05,0.25370526522866876
0.025563001022086942,2.530037748517275e-05,0.2537103346777601
0.026158113632978573,2.5300371538855615e-05,0.2537154042281474
0.02676708060390157,2.5300365655315578e-05,0.2537204738798327
0.02739022446758067,2.530035983421953e-05,0.25372554363281796
