a,D_gr,D_lss_step,D_gw_step,growth_delta_lss_percent,growth_delta_gw_percent
0.6278195488721805,0.5754882304966532,0.5359294866030869,0.5754675329678058,-6.873944904038544,-0.0035965164447423256
0.6303007518796993,0.5772580522967765,0.5375744334005454,0.577237289430488,-6.87450244103813,-0.0035968084301088977
0.6327819548872181,0.5790220888275659,0.5392139986403003,0.5790012608858579,-6.875055538532409,-0.0035970893183304813
0.6352631578947369,0.5807803368503464,0.5408481793759936,0.5807594440723025,-6.875604241512456,-0.0035973631884906143
0.6377443609022557,0.5825327934695224,0.5424769729783797,0.5825118360541499,-6.876148594583515,-0.003597637009862733
0.6402255639097745,0.584279456068405,0.544100377127492,0.584258434221669,-6.876688633086048,-0.0035979096163126834
0.6427067669172933,0.5860203223494288,0.5457183897282831,0.5859992362910702,-6.877224404022403,-0.0035981786901284544
0.6451879699248121,0.5877553904025281,0.5473310090519058,0.5877342403045046,-6.877755952682531,-0.0035984524121537628
0.6476691729323308,0.5894846586246231,0.5489382336826509,0.5894634446300647,-6.878283318954299,-0.0035987356495147263
0.6501503759398497,0.5912081257194578,0.5505400624876405,0.591186847961784,-6.878806542506018,-0.0035990299774559596
0.6526315789473685,0.5929257906975997,0.5521364946168271,0.5929044493196367,-6.87932566279203,-0.0035993337273856536
0.6551127819548873,0.5946376528764405,0.5537275295029948,0.5946162480495387,-6.879840719058282,-0.0035996420338143525
0.6575939849624061,0.5963437118801956,0.5553131668617584,0.5963222438233466,-6.880351750347665,-0.003599946879846926
0.6600751879699249,0.5980439676399045,0.5568934066915637,0.5980224366227619,-6.880858795505559,-0.0036002398331361515
0.6625563909774437,0.5997384203934302,0.558468249273688,0.5997168266253474,-6.881361893184837,-0.0036005310562869913
0.6650375939849624,0.6014270706854598,0.5600376951722392,0.6014054144120947,-6.881861081851229,-0.003600814532733238
0.6675187969924813,0.6031099193675042,0.5616017452341564,0.6030882008793715,-6.8823563997883594,-0.003601082893062267
0.67,0.6047869675978982,0.5631604005892098,0.6047651872056443,-6.882847885102651,-0.0036013329355252116
0.6724812030075189,0.6064582168418005,0.5647136626500006,0.6064363748514784,-6.883335575728428,-0.003601565567998014
0.6749624060150377,0.6081236688711933,0.5662615331119608,0.6081017655595372,-6.883819509432595,-0.0036017857513648195
0.6774436090225564,0.6097833257648834,0.5678040139533538,0.6097613613545836,-6.884299723819558,-0.0036020024444303167
0.6799248120300753,0.6114371899011041,0.5693411074352741,0.6114151645434787,-6.88477625520926,-0.0036022273406321284
0.682406015037594,0.61308526379952,0.5708728160734475,0.6130631777151823,-6.885249119260516,-0.00360244906244524
0.6848872180451129,0.614727550353327,0.572399142508692,0.6147054037407531,-6.88571836747938,-0.0036026712258475277
0.6873684210526316,0.616364052782855,0.5739200897745907,0.6163418457733483,-6.886184036306422,-0.0036029047129632944
0.6898496240601505,0.6179947745645941,0.5754356611711275,0.6179725072482238,-6.886646157073315,-0.0036031560923660572
0.6923308270676692,0.6196197194311939,0.5769458602333108,0.6195973918827343,-6.887104761135959,-0.0036034276765821347
0.694812030075188,0.6212388913714645,0.5784506907311754,0.6212165036763332,-6.887559879876268,-0.00360371757825315
0.6972932330827069,0.622852294630376,0.5799501566697809,0.6228298469105724,-6.88801154470416,-0.0036040197647264722
0.6997744360902256,0.6244599337090578,0.5814442622892132,0.6244374261491027,-6.888459787059144,-0.0036043241111493396
0.7022556390977445,0.6260618133648004,0.5829330120645833,0.6260392462376734,-6.888904638412497,-0.0036046164524420254
0.7047368421052632,0.6276579386110531,0.584416410706028,0.6276353122407218,-6.889346130268737,-0.00360488873627835
0.707218045112782,0.6292483147174261,0.5858944631587096,0.6292256293387501,-6.8897842941677565,-0.003605155253564558
0.7096992481203008,0.6308329472096893,0.5873671746028163,0.6308102031171,-6.8902191616863915,-0.0036054065802825614
0.7121804511278196,0.6324118418697722,0.5888345504535613,0.6323890394039879,-6.890650764440376,-0.003605635485384932
0.7146616541353384,0.6339850047357649,0.5902965963611837,0.6339621442562857,-6.891079134086122,-0.003605839145788614
0.7171428571428572,0.6355524421019171,0.5917533182109483,0.6355295239595193,-6.8915043023224065,-0.0036060190913510797
0.719624060150376,0.6371141605186386,0.5932047221231455,0.6370911850278694,-6.891926300892279,-0.003606181151337956
0.7221052631578948,0.638670166792499,0.5946508144530906,0.6386471342041712,-6.892345161584795,-0.0036063354021188348
0.7245864661654136,0.6402204679862284,0.5960916017911256,0.6401973784599145,-6.892760916236758,-0.003606496116336241
0.7270676691729324,0.6417650714165493,0.5975270909626174,0.6417419249952441,-6.893173596420058,-0.0036066813754909457
0.7295488721804512,0.6433039844512003,0.5989572890265902,0.6432807812389585,-6.893583204282821,-0.003606881474797865
0.73203007518797,0.6448372147041539,0.600382203085724,0.6448139548485117,-6.893989770554032,-0.003607089527686902
0.7345112781954888,0.6463647701052792,0.6018018404561851,0.6463414537100117,-6.894393337965446,-0.0036073122091149247
0.7369924812030075,0.6478866587856587,0.6032162087526004,0.6478632859382213,-6.894793931516446,-0.003607551895137338
0.7394736842105264,0.6494028890775883,0.6046253157733896,0.6493794598765581,-6.895191576341873,-0.003607806713554209
0.7419548872180451,0.6509134695145775,0.6060291695007661,0.6508899840970938,-6.895586297712368,-0.0036080705936649194
0.744436090225564,0.652418408831349,0.6074277781007368,0.6523948674005551,-6.8959781210346565,-0.0036083333142209587
0.7469172932330828,0.6539177159638393,0.6088211499231017,0.6538941188163231,-6.896367071852112,-0.0036085805507542895
0.7493984962406016,0.6554114000491978,0.6102092935014545,0.6553877475226034,-6.896753175845021,-0.0036088061014264324
0.7518796992481204,0.6568994704257878,0.6115922175531823,0.6568757627625168,-6.897136458831112,-0.0036090245674289907
0.7543609022556391,0.6583819366331857,0.6129699309794654,0.6583581741138973,-6.897516946766017,-0.0036092301392545616
0.756842105263158,0.6598588084121815,0.6143424428652778,0.6598349913393992,-6.8978946657436735,-0.0036094195422848555
0.7593233082706767,0.6613300957047786,0.6157097624793868,0.6613062243785354,-6.898269641996905,-0.003609593211968318
0.7618045112781956,0.6627958086541941,0.617071899274353,0.6627718833476782,-6.898641901897868,-0.003609755252440228
0.7642857142857143,0.6642559576048578,0.6184288628865305,0.664231978540059,-6.899011471958548,-0.003609913396222642
0.7667669172932331,0.6657105531024137,0.619780663136067,0.665686520425768,-6.899378378831381,-0.0036100789650450925
0.769248120300752,0.6671596058484306,0.6211273100269032,0.6671355196517547,-6.899742642989876,-0.0036102600434421515
0.7717293233082707,0.6686031265880534,0.6224688136865741,0.6685789870418272,-6.90010427215726,-0.003610444711715822
0.7742105263157896,0.670041126355124,0.623805184305302,0.6700169335966533,-6.900463304593763,-0.003610637842839275
0.7766917293233083,0.671473616350659,0.6251364323347018,0.6714493704937592,-6.900819762329852,-0.0036108428253122824
0.7791729323308272,0.6729006079274673,0.6264625683709023,0.6728763090875307,-6.901173666582659,-0.0036110592932051006
0.7816541353383459,0.6743221125901492,0.6277836031485214,0.6742977609092122,-6.901525038659632,-0.0036112831660545554
0.7841353383458647,0.6757381419950971,0.6290995475406673,0.6757137376669076,-6.901873899959335,-0.0036115066877024185
0.7866165413533835,0.6771487079504951,0.6304104125589374,0.6771242512448876,-6.902220271972321,-0.003611718566441591
0.7890977443609023,0.678553822416319,0.6317162093534183,0.678529313585965,-6.902564176281952,-0.003611921345710041
0.7915789473684212,0.6799534975043366,0.6330169492126871,0.6799289367866161,-6.902905634565127,-0.003612117271349766
0.7940601503759399,0.6813477454781073,0.6343126435638098,0.6813231331482148,-6.903244668593214,-0.003612300775312753
0.7965413533834587,0.6827365787529823,0.6356033039723421,0.6827119151035459,-6.903581300232822,-0.0036124693189103084
0.7990225563909775,0.684120009896105,0.6368889421423297,0.684095295216805,-6.90391555144661,-0.0036126233617607122
0.8015037593984963,0.6854980516264099,0.6381695699163074,0.685473286183599,-6.904247444294137,-0.0036127663312926013
0.8039849624060151,0.6868707168146239,0.6394451992752999,0.6868459008309455,-6.904577000932686,-0.003612904593371142
0.8064661654135339,0.6882380184832653,0.6407158423388214,0.6882131521172732,-6.904904243618065,-0.003613047423169472
0.8089473684210527,0.6895999698036575,0.6419815113648757,0.6895750531324216,-6.905229194302266,-0.003613206543922108
0.8114285714285715,0.6909565839574627,0.6432422187314495,0.6909316170976414,-6.905551858660728,-0.0036133760645773692
0.8139097744360902,0.6923078742745191,0.644497976810886,0.6922828573655939,-6.905872262934154,-0.0036135525616283553
0.8163909774436091,0.6936538542553733,0.6457487981621223,0.693628787420352,-6.906190429039907,-0.0036137383029675105
0.8188721804511279,0.6949945375087188,0.6469946954682988,0.6949694208773989,-6.90650637521274,-0.0036139321914543635
0.8213533834586467,0.6963299377513963,0.6482356815110364,0.6963047714836292,-6.906820119736186,-0.0036141297971934282
0.8238345864661655,0.6976600688083934,0.6494717691704355,0.6976348531173482,-6.907131680943663,-0.0036143233893630904
0.8263157894736843,0.6989849446128447,0.6507029714250767,0.6989596797723682,-6.907441077219549,-0.0036145042423602943
0.8287969924812031,0.7003045792060316,0.65192930135202,0.7002792654392088,-6.907748327000371,-0.003614679608620887
0.8312781954887218,0.7016189867373828,0.6531507721268056,0.7015936242791184,-6.908053448775736,-0.0036148477654920344
0.8337593984962407,0.7029281814644737,0.6543673970234535,0.7029027705700421,-6.908356461089543,-0.0036150057860237614
0.8362406015037595,0.7042321777530267,0.6555791894144634,0.7042067186815125,-6.908657382540945,-0.003615153115471156
0.8387218045112783,0.7055309900769113,0.6567861627708149,0.7055054830746508,-6.908956231785459,-0.003615291549104062
0.8412030075187971,0.706824633018144,0.6579883306619675,0.7067990783021653,-6.909253027536028,-0.0036154252108674717
0.8436842105263158,0.708113121266888,0.6591857067558605,0.7080875190083528,-6.909547788563954,-0.0036155605321084292
0.8461654135338347,0.7093964696209883,0.6603783048189132,0.709370819929098,-6.909840533638997,-0.0036157061655583407
0.8486466165413534,0.7106746928962818,0.6615661387042557,0.7106489958918734,-6.9101312714385825,-0.003615860345855187
0.8511278195488723,0.7119478059887434,0.6627492222583855,0.7119220618157392,-6.910420021876686,-0.00361601971206409
0.853609022556391,0.7132158239200799,0.6639275694523187,0.713190032711344,-6.910706803566972,-0.003616185714186388
0.8560902255639099,0.7144787617843423,0.6651011943424231,0.714452923680924,-6.910991632361959,-0.00361635709840514
0.8585714285714287,0.7157366347479259,0.6662701110506553,0.7157107499183031,-6.911274524140042,-0.0036165299310077616
0.8610526315789474,0.7169894580495701,0.6674343337645604,0.7169635267088937,-6.911555494806685,-0.0036166976216012595
0.8635338345864663,0.7182372470003588,0.6685938767372719,0.718211269392932,-6.9118345602956675,-0.0036168560646686193
0.866015037593985,0.71948001698372,0.6697487542875118,0.7194539933169902,-6.912111736570092,-0.003617010356850187
0.8684962406015039,0.7207177834554259,0.6708989807995906,0.7206917139558358,-6.91238703962359,-0.003617157809701359
0.8709774436090226,0.721950561943593,0.6720445707234074,0.7219244468467513,-6.912660485481387,-0.003617297114000302
0.8734586466165414,0.7231783680486821,0.6731855385744497,0.7231522075857805,-6.912932090201429,-0.003617428847075552
0.8759398496240602,0.7244012174434983,0.6743218989337937,0.7243750118277277,-6.91320186987547,-0.003617555456779243
0.878421052631579,0.7256191258731907,0.6754536664481037,0.7255928752861581,-6.9134698406301265,-0.0036176812457844017
0.8809022556390979,0.726832109155253,0.6765808558296328,0.7268058137333978,-6.913736018627985,-0.003617812356382106
0.8833834586466166,0.7280401831456758,0.6777034818552071,0.7280138430005334,-6.914000415880425,-0.003617952106509715
0.8858646616541355,0.7292433637004451,0.6788215592990311,0.7292169789774123,-6.914263044583014,-0.0036180957340289743
0.8883458646616542,0.7304416667769383,0.6799351029870329,0.730415237612643,-6.9145239225967,-0.003618244344125701
0.890827067669173,0.731635108378125,0.681044127815114,0.7316086349135945,-6.914783063808962,-0.0036183972348083258
0.8933082706766918,0.7328237045499464,0.6821486487177678,0.7327971869463967,-6.915040482117041,-0.003618551554079954
0.8957894736842106,0.7340074713813164,0.6832486806680781,0.7339809098359403,-6.915296191429248,-0.0036187023173037216
0.8982706766917294,0.7351864250041211,0.6843442386777202,0.7351598197439757,-6.915550205665987,-0.0036188454030920045
0.9007518796992482,0.7363605815932189,0.6854353377969604,0.7363339328171269,-6.9158025387609205,-0.00361898460593635
0.9032330827067669,0.7375299573664407,0.6865219931146564,0.7375032652854108,-6.916053204662029,-0.0036191182152398886
0.9057142857142858,0.7386945685845893,0.687604219758257,0.7386678334157629,-6.916302217332708,-0.0036192453502898953
0.9081954887218046,0.7398544315514399,0.688682032893802,0.7398276535069911,-6.916549590752843,-0.003619366635769996
0.9106766917293234,0.7410095626137404,0.6897554477259227,0.740982741889776,-6.916795338919871,-0.003619484189896686
0.9131578947368422,0.7421599781612105,0.690824479497841,0.742133114926671,-6.917039475849844,-0.003619601612854937
0.915639097744361,0.7433056946265424,0.6918891434913707,0.7432787890121019,-6.917282015578377,-0.003619723975616534
0.9181203007518798,0.7444467284476947,0.6929494550233823,0.7444197805723674,-6.917522967921882,-0.003619852743997034
0.9206015037593985,0.745583096060589,0.6940054293878236,0.7455561060656386,-6.917762345375654,-0.0036199848270486172
0.9230827067669174,0.7467148139603926,0.695057081918604,0.7466877819819594,-6.918000162312117,-0.0036201208182630017
0.9255639097744361,0.747841898661617,0.6961044279823281,0.7478148248432464,-6.918236430973099,-0.003620259632295348
0.928045112781955,0.7489643666978105,0.6971474829621966,0.7489372512032886,-6.9184711635981975,-0.003620398476565422
0.9305263157894738,0.7500822346215584,0.6981862622580076,0.7500550776477477,-6.918704372425787,-0.0036205328638970503
0.9330075187969925,0.7511955190044828,0.6992207812861557,0.751168320757783,-6.918936069694113,-0.0036206614671873433
0.9354887218045114,0.7523042364372423,0.7002510554796327,0.7522769971080064,-6.919166267642292,-0.003620786367610113
0.9379699248120301,0.7534084035295323,0.7012771002880269,0.7533811233175709,-6.919394978511403,-0.0036209062486707378
0.940451127819549,0.7545080369100853,0.7022989311775235,0.7544807160158264,-6.919622214545546,-0.003621020972913351
0.9429323308270677,0.7556031532266702,0.7033165636309046,0.7555757918421946,-6.919847987992761,-0.0036211315898728117
0.9454135338345866,0.7566937691460928,0.7043300131475491,0.7566663674461696,-6.920072311106077,-0.0036212403273962446
0.9478947368421053,0.7577799013541956,0.7053392952434326,0.7577524594873168,-6.920295196144504,-0.0036213505834229985
0.9503759398496241,0.7588615665522386,0.7063444254511279,0.7588340846352744,-6.920516654930045,-0.003621466440721483
0.952857142857143,0.75993878140626,0.7073454193023561,0.759911259569752,-6.920736694945404,-0.003621585998950522
0.9553383458646617,0.7610115626021264,0.7083422922997396,0.7609840009805314,-6.920955329810612,-0.0036217086506235897
0.9578195488721806,0.7620799268379561,0.7093350599754806,0.7620523255674664,-6.921172570615525,-0.0036218340777264555
0.9603007518796993,0.7631438908116478,0.7103237378625546,0.7631162500404827,-6.921388428192205,-0.0036219606155438963
0.9627819548872181,0.76420347122088,0.71130834149285,0.7641757911195778,-6.921602913360946,-0.0036220852619187846
0.9652631578947369,0.7652586847631118,0.7122888863971683,0.7652309655287498,-6.921816036931418,-0.003622204479853302
0.9677443609022557,0.7663095481355819,0.7132653881052236,0.7662817899510658,-6.922027809703524,-0.0036223200642226303
0.9702255639097745,0.7673560780353099,0.7142378621456436,0.767328281085396,-6.922238242468463,-0.003622431711900844
0.9727067669172933,0.768398291159095,0.7152063240459686,0.7683704556309283,-6.92244734600966,-0.0036225390512860806
0.9751879699248122,0.7694362042035168,0.7161707893326523,0.769408330279504,-6.92265513110372,-0.003622642638927555
0.9776691729323309,0.7704698338649347,0.7171312735310611,0.7704419217156168,-6.922861608521329,-0.0036227439532510986
0.9801503759398497,0.7714991968394889,0.7180877921654747,0.7714712466164141,-6.923066789028228,-0.003622845388469633
0.9826315789473685,0.7725243098230992,0.7190403607590857,0.7724963216516959,-6.923270683386101,-0.0036229502486036062
0.9851127819548873,0.773545189484955,0.7199889948310362,0.7735171634839152,-6.9234732995467025,-0.0036230593145377943
0.9875939849624061,0.7745618524613486,0.7209337098560515,0.7745337887681784,-6.923674647141641,-0.0036231700646025453
0.9900751879699249,0.7755743153981662,0.7218745213068121,0.7755462141522442,-6.923874737108286,-0.00362328217478178
0.9925563909774437,0.7765825949284294,0.7228114446520887,0.7765544562765253,-6.924073579230336,-0.0036233946122228543
0.9950375939849625,0.7775867076721854,0.7237444953480765,0.7775585317740865,-6.924271183247602,-0.003623505625918002
0.9975187969924812,0.7785866702365072,0.7246736888383946,0.7785584572703826,-6.9244675588570965,-0.003623612784941599
1.0,0.7795824992154937,0.725599040554086,0.7795542493486995,-6.9246627157141365,-0.003623717415745027
