T_Gyr,I1,I2,I3
0.003630780547700379,263.87039821925254,1.3182567385559465e-40,-0.235111316886215
0.0037153522909710744,257.49551149114984,1.380384264602401e-40,-0.235111316886215
0.003801893963204944,251.26886257318972,1.4454397707454195e-40,-0.235111316886215
0.0038904514499421205,245.1871694099749,1.513561248435675e-40,-0.235111316886215
0.003981071705534269,239.2472180333247,1.5848931924605533e-40,-0.235111316886215
0.004073802778040405,233.44586127342575,1.6595869074369723e-40,-0.235111316886215
0.004168693834702613,227.7800174911183,1.7378008287487574e-40,-0.235111316886215
0.004265795188015167,222.24666933105732,1.8197008586093353e-40,-0.235111316886215
0.0043651583224008795,216.84286249548765,1.905460717962566e-40,-0.235111316886215
0.004466835921508831,211.5657045383728,1.9952623149681643e-40,-0.235111316886215
0.004570881896147929,206.4123636796206,2.0892961308532886e-40,-0.235111316886215
0.004677351412871139,201.38006763914692,2.187761623948764e-40,-0.235111316886215
0.004786300923225519,196.46610249052205,2.2908676527669455e-40,-0.235111316886215
0.0048977881936835745,191.66781153394507,2.3988329190186215e-40,-0.235111316886215
0.005011872336271812,186.98259418829215,2.5118864315086672e-40,-0.235111316886215
0.005128613839912715,182.4079049019872,2.630267991894424e-40,-0.235111316886215
0.005248074602496768,177.94125208244378,2.754228703337161e-40,-0.235111316886215
0.005370317963701543,173.58019704382977,2.8840315031255494e-40,-0.235111316886215
0.005495408738575236,169.32235297290575,3.0199517204009065e-40,-0.235111316886215
0.005623413251902456,165.16538391269296,3.162277660167216e-40,-0.235111316886215
0.005754399373370508,161.10700376372463,3.3113112148246892e-40,-0.235111316886215
0.0058884365535548005,157.14497530263876,3.4673685045240335e-40,-0.235111316886215
0.006025595860742459,153.27710921787113,3.6307805476996654e-40,-0.235111316886215
0.006165950018613674,149.5012631622092,3.801893963204197e-40,-0.235111316886215
0.006309573444800756,145.81534082196927,3.981071705533488e-40,-0.235111316886215
0.006456542290345348,142.21729100256113,4.168693834701794e-40,-0.235111316886215
0.006606934480074721,138.70510673020624,4.365158322400023e-40,-0.235111316886215
0.006760829753918547,135.27682436957764,4.570881896147032e-40,-0.235111316886215
0.006918309709188061,131.93052275713129,4.786300923224579e-40,-0.235111316886215
0.007079457843840041,128.66432234990052,5.011872336270828e-40,-0.235111316886215
0.007244359600748528,125.47638438952761,5.2480746024957376e-40,-0.235111316886215
0.007413102413007766,122.36491008130805,5.495408738574157e-40,-0.235111316886215
0.0075857757502903935,119.32813978802521,5.7543993733693784e-40,-0.235111316886215
0.007762471166285436,116.36435223835525,6.025595860741277e-40,-0.235111316886215
0.007943282347241294,113.47186374962408,6.309573444799517e-40,-0.235111316886215
0.008128305161639433,110.64902746469994,6.606934480073425e-40,-0.235111316886215
0.00831763771102511,107.89423260280812,6.918309709186702e-40,-0.235111316886215
0.008511380382022123,105.20590372405505,7.244359600747106e-40,-0.235111316886215
0.008709635899559122,102.58250000745252,7.585775750288904e-40,-0.235111316886215
0.008912509381335726,100.02251454223388,7.943282347239732e-40,-0.235111316886215
0.009120108393557324,97.52447363225669,8.317637711023476e-40,-0.235111316886215
0.009332543007968092,95.08693611328826,8.709635899557411e-40,-0.235111316886215
0.009549925860212494,92.70849268297285,9.120108393555535e-40,-0.235111316886215
0.009772372209556193,90.3877652432808,9.54992586021062e-40,-0.23367146729691113
0.009999999999998037,88.12340625524325,9.999999999996073e-40,-0.2312418956153699
0.010232929922805526,85.91409810577689,1.0471285480504872e-39,-0.22882404646988774
0.01047128548050693,83.75855248640615,1.0964781961427524e-39,-0.22641800102034337
0.010715193052373943,81.65550978369255,1.1481536214964282e-39,-0.22402383905880618
0.010964781961429675,79.6037384811821,1.2022644346169359e-39,-0.22164163900448108
0.011220184543017405,77.58632148953309,1.2589254117936668e-39,-0.2192714778988929
0.01148153621496654,75.57912139838221,1.3182567385558818e-39,-0.21691343140129704
0.011748975549392948,73.58608760376411,1.3803842646023333e-39,-0.21456757378433555
0.012022644346171722,71.6112658211582,1.4454397707453488e-39,-0.21223397792991605
0.012302687708121344,69.65837154285146,1.5135612484356e-39,-0.2099127153253264
0.012589254117939139,67.7307960829535,1.5848931924604757e-39,-0.2076038560595821
0.01288249551692874,65.83161434698438,1.659586907436891e-39,-0.20530746882000273
0.013182567385561405,63.96359410064267,1.7378008287486727e-39,-0.2030236208890177
0.013489628825913801,62.12920652016896,1.8197008586092455e-39,-0.2007523781412004
0.013803842646026044,60.33063781627687,1.905460717962473e-39,-0.1984938050405336
0.014125375446224666,58.569801734599295,1.9952623149680668e-39,-0.1962479646378944
0.014454397707456323,56.84835274767466,2.0892961308531862e-39,-0.1940149185687714
0.014791083881679046,55.16769976638788,2.1877616239486567e-39,-0.19179472705120104
0.015135612484358976,53.52902021221333,2.290867652766833e-39,-0.18958744888393197
0.01548816618912163,51.933274305343,2.398832919018504e-39,-0.18739314144480668
0.015848931924607866,50.381219437605914,2.5118864315085442e-39,-0.18521186068936435
0.016218100973585947,48.87342451280709,2.6302679918942947e-39,-0.18304366114966675
0.016595869074372167,47.41028415057353,2.754228703337025e-39,-0.1808885959333365
0.016982436524613915,45.99203266285302,2.8840315031254076e-39,-0.17874671672281595
0.01737800828749014,44.618757724757984,3.01995172040076e-39,-0.1766180737748373
0.01778279410038552,43.2904136733888,3.1622776601670606e-39,-0.17450271592011102
0.018197008586096027,42.006834379541424,3.311311214824525e-39,-0.17240069056321994
0.01862087136662477,40.767745647752605,3.467368504523862e-39,-0.17031204368271857
0.01905460717962847,39.57277710992898,3.630780547699488e-39,-0.1682368198314882
0.019498445997576348,38.42147358682855,3.801893963204011e-39,-0.1661750621372038
0.019952623149684583,37.31330589990964,3.9810717055332914e-39,-0.16412681230309756
0.020417379446690975,36.24768112354352,4.1686938347015904e-39,-0.16209211060888484
0.020892961308535966,35.223952274319394,4.365158322399809e-39,-0.160070995911895
0.021379620895017777,34.23521064695044,4.570881896146807e-39,-0.158063505648409
0.021877616239490864,33.26815413443884,4.786300923224344e-39,-0.15606967583518683
0.022387211385678618,32.323739643273605,5.011872336270584e-39,-0.15408954107120088
0.02290867652767283,31.403249367334517,5.24807460249548e-39,-0.15212313453955584
0.023442288153194192,30.507777247709754,5.4954087385738877e-39,-0.15017048800960509
0.02398832919018975,29.638241665274876,5.7543993733690955e-39,-0.14823163183925825
0.024547089156845014,28.795398329746888,6.02559586074098e-39,-0.14630659497747267
0.025118864315090375,27.9798532268617,6.309573444799207e-39,-0.14439540496693726
0.025703957827683074,27.192075503339396,6.6069344800731e-39,-0.14249808794693786
0.02630267991894811,26.432410186768795,6.918309709186362e-39,-0.14061466865640526
0.026915348039263303,25.70109065427754,7.24435960074675e-39,-0.13874517043714274
0.027542287033375662,24.998250779718262,7.585775750288532e-39,-0.13688961523723542
0.02818382931263838,24.323936703996587,7.943282347239344e-39,-0.13504802361463186
0.028840315031259747,23.678118187032645,8.317637711023069e-39,-0.13322041474090174
0.02951209226665738,23.06069951265537,8.709635899556984e-39,-0.13140680640516333
0.030199517204013523,22.471529929479026,9.120108393555088e-39,-0.12960721501818473
0.030902954325129097,21.9104136215298,9.549925860210151e-39,-0.1278216556166467
0.03162277660167681,21.372007214337962,9.999999999995583e-39,-0.1260501418675769
0.03235936569295566,20.847789061248214,1.0471285480504356e-38,-0.12429268607293986
0.03311311214825176,20.337685800943863,1.0964781961426982e-38,-0.12254929917439528
0.03388441561391272,19.841720187589257,1.1481536214963722e-38,-0.12081999075820804
0.034673685045245435,19.359885586296464,1.202264434616877e-38,-0.11910476906031742
0.03548133892334962,18.892148503436665,1.258925411793605e-38,-0.1174036409715602
0.036307805477002006,18.438451037240327,1.3182567385558169e-38,-0.11571661204304295
0.037153522909708914,17.99871324406326,1.380384264602265e-38,-0.11404368649166419
0.03801893963204757,17.57283541681698,1.4454397707452772e-38,-0.11238486720578644
0.03890451449941929,17.16070027310092,1.513561248435526e-38,-0.11074015575104368
0.039810717055340734,16.76217505153143,1.5848931924603977e-38,-0.10910955237629971
0.04073802778040205,16.377113515640684,1.6595869074368092e-38,-0.10749305601974135
0.04168693834702408,16.004915414180925,1.737800828748587e-38,-0.10589066431510885
0.04265795188014957,15.643861002601783,1.8197008586091562e-38,-0.10430237359806127
0.043651583224006654,15.293029169175842,1.9054607179623792e-38,-0.10272817891267283
0.04466835921508612,14.951612520459284,1.995262314967969e-38,-0.10116807401806027
0.04570881896147705,14.618857870257251,2.0892961308530836e-38,-0.09962205139513602
0.0467735141287091,14.294063031149488,2.18776162394855e-38,-0.09809010225348613
0.04786300923225284,13.97657392855478,2.2908676527667206e-38,-0.09657221653836845
0.04897788193683334,13.66578200539292,2.3988329190183857e-38,-0.09506838293783904
0.05011872336271567,13.361121888037257,2.5118864315084213e-38,-0.0935785888899815
0.05128613839912463,13.062136910206583,2.630267991894166e-38,-0.09210282059026065
0.0524807460249651,12.769885474116803,2.75422870333689e-38,-0.090641062998985
0.0537031796370128,12.484494841435604,2.8840315031252664e-38,-0.08919329984888258
0.05495408738574967,12.20546323137275,3.019951720400611e-38,-0.08775951365277801
0.0562341325190218,11.932322959782956,3.162277660166905e-38,-0.08633968571137762
0.057543993733702246,11.664638709822576,3.3113112148243635e-38,-0.08493379612115548
0.05888436553554511,11.40200595886603,3.467368504523693e-38,-0.08354182378233921
0.06025595860742164,11.144049545756806,3.63078054769931e-38,-0.08216374640699542
0.061659500186133726,10.89041272190435,3.8018939632038253e-38,-0.08079954052720006
0.06309573444800445,10.640903284980812,3.9810717055330956e-38,-0.07944918150331459
0.06456542290345031,10.395704963426002,4.1686938347013865e-38,-0.07811264353234104
0.06606934480074396,10.155017192775897,4.3651583223995933e-38,-0.07678989965636629
0.06760829753918214,9.91901676125471,4.570881896146582e-38,-0.07548092177109478
0.06918309709187721,9.6878588892666,4.78630092322411e-38,-0.07418568063445685
0.07079457843839694,9.461678331091894,5.011872336270336e-38,-0.07290414587530081
0.07244359600748172,9.239384345668274,5.248074602495222e-38,-0.0716362860021601
0.07413102413007402,9.019461624048262,5.495408738573617e-38,-0.07038206841209516
0.0758577575029002,8.802472622449825,5.754399373368813e-38,-0.06914145939960703
0.07762471166285054,8.588952693875262,6.025595860740684e-38,-0.06791442416561955
0.07943282347240904,8.379385515920443,6.309573444798898e-38,-0.06670092682653017
0.08128305161639034,8.174173147379976,6.606934480072776e-38,-0.06550093042332228
0.08317637711024702,7.9719657877217465,6.918309709186023e-38,-0.06431439693074259
0.08511380382021705,7.77218893467131,7.244359600746394e-38,-0.06314128726653467
0.08709635899558694,7.57524784632206,7.585775750288159e-38,-0.06198156130073251
0.0891250938133529,7.381509150472972,7.943282347238956e-38,-0.060835177865005696
0.09120108393556878,7.191292314483714,8.317637711022662e-38,-0.059702094762058566
0.09332543007967634,7.003654855955601,8.709635899556557e-38,-0.058582268775077995
0.09549925860212025,6.818102276294559,9.120108393554638e-38,-0.05747565567722801
0.09772372209555713,6.6350065163690495,9.549925860209681e-38,-0.05638221024119039
0.09999999999997546,6.45470420720177,9.999999999995092e-38,-0.05530188624874499
0.10232929922805024,6.27719176796419,1.0471285480503843e-37,-0.054234636500396505
0.10471285480506415,6.101392216811453,1.0964781961426445e-37,-0.053180412825025614
0.10715193052373419,5.927524572221753,1.148153621496316e-37,-0.05213916608959013
0.10964781961429138,5.755953935292458,1.202264434616818e-37,-0.051110846208849536
0.11220184543016853,5.586811496501263,1.2589254117935431e-37,-0.05009540215512309
0.11481536214965976,5.419100886634729,1.3182567385557522e-37,-0.04909278196807443
0.11748975549392371,5.253000898325005,1.3803842646021975e-37,-0.04810293276452349
0.12022644346171132,5.088916334050966,1.4454397707452071e-37,-0.04712580074827977
0.12302687708120742,4.926750783627423,1.513561248435452e-37,-0.04616133121999966
0.1258925411793852,4.7656920236072216,1.5848931924603196e-37,-0.04520946858705788
0.12882495516928108,4.606164752634593,1.659586907436728e-37,-0.04427015637343923
0.13182567385560756,4.44855102424736,1.7378008287485016e-37,-0.0433433372296429
0.13489628825913139,4.292047385064766,1.8197008586090669e-37,-0.04242895294259974
0.13803842646025366,4.136753728397511,1.905460717962286e-37,-0.04152694444559479
0.14125375446223973,3.983212610740819,1.995262314967871e-37,-0.04063725182820466
0.14454397707455613,3.8308961463256948,2.089296130852981e-37,-0.03975981434623255
0.14791083881678319,3.6796899195694297,2.1877616239484412e-37,-0.03889457043165112
0.15135612484358232,3.5302404574089437,2.2908676527666076e-37,-0.0380414577025433
0.15488166189120867,3.3820624308680034,2.3988329190182676e-37,-0.037200412973042885
0.1584893192460709,3.2351897814662527,2.511886431508298e-37,-0.03637137226327081
0.16218100973585153,3.0902887917724327,2.6302679918940373e-37,-0.035554270809265764
0.16595869074371353,2.946757589428995,2.7542287033367545e-37,-0.03474904307290738
0.16982436524613084,2.8050876725636047,2.8840315031251253e-37,-0.033955622751827286
0.17378008287489285,2.6656611387234617,3.019951720400463e-37,-0.03317394278931063
0.17782794100384647,2.528079180661878,3.1622776601667497e-37,-0.03240393538418129
0.18197008586095137,2.3932429675937965,3.3113112148242018e-37,-0.03164553200067144
0.1862087136662386,2.260821827578866,3.467368504523523e-37,-0.030898663378268965
0.19054607179627533,2.1314205680890868,3.6307805476991312e-37,-0.03016325954155774
0.1949844599757539,2.005327705981913,3.801893963203637e-37,-0.029439249810010337
0.19952623149683604,1.882622644283959,3.981071705532901e-37,-0.02872656280778252
0.2041737944668997,1.7640187947012838,4.168693834701181e-37,-0.02802512647346478
0.20892961308534938,1.6493773885152692,4.36515832239938e-37,-0.027334868069810114
0.21379620895016727,1.5395193102124343,4.570881896146358e-37,-0.02665571419343149
0.21877616239489792,1.4342676171514497,4.786300923223875e-37,-0.025987590784465553
0.22387211385677516,1.3343832518233218,5.0118723362700904e-37,-0.025330423136202818
0.22908676527671704,1.2396834755187274,5.2480746024949645e-37,-0.02468413590468055
0.23442288153193042,1.1507840610306361,5.495408738573349e-37,-0.024048653118237895
0.2398832919018857,1.0675028256654187,5.75439937336853e-37,-0.023423898187030168
0.2454708915684381,0.9902177685770804,6.025595860740389e-37,-0.02280979391250204
0.25118864315089146,0.9188164200340706,6.309573444798588e-37,-0.022206262496815676
0.2570395782768181,0.8532863865941139,6.6069344800724506e-37,-0.02161322555223455
0.2630267991894682,0.7936800259394657,6.918309709185683e-37,-0.021030604110454654
0.2691534803926198,0.7396237904304217,7.244359600746038e-37,-0.02045831863190062
0.27542287033374313,0.6911841247460656,7.585775750287787e-37,-0.01989628901494822
0.28183829312637,0.6479818318106173,7.943282347238567e-37,-0.019344434605114258
0.2884031503125833,0.609689982463984,8.31763771102225e-37,-0.0188026742041828
0.2951209226665593,0.5762082038461543,8.709635899556128e-37,-0.018270926079276384
0.3019951720401204,0.5470883650858658,9.120108393554191e-37,-0.017749107971869904
0.30902954325127574,0.5219383163238579,9.54992586020921e-37,-0.017237137106745126
0.31622776601675257,0.5006419740137732,9.9999999999946e-37,-0.01673493020088479
0.32359365692954073,0.4828356293708777,1.047128548050333e-36,-0.016242403472302658
0.33113112148250134,0.4681157492837003,1.0964781961425907e-36,-0.015759472648811612
0.33884415613911056,0.4564116022030125,1.1481536214962595e-36,-0.015286052976724585
0.34673685045243735,0.44703330733384344,1.2022644346167591e-36,-0.014822059229489759
0.3548133892334788,0.4400695241367731,1.2589254117934814e-36,-0.014367405716257164
0.36307805477000227,0.43535766492015315,1.3182567385556877e-36,-0.013922006290375655
0.371535229097071,0.4325676004822299,1.3803842646021302e-36,-0.013485774357817615
0.38018939632045706,0.43150585159289223,1.4454397707451358e-36,-0.013058622885538385
0.38904514499417386,0.43199119469609676,1.5135612484353778e-36,-0.012640464409748087
0.3981071705533878,0.43388143835054077,1.584893192460242e-36,-0.012231211044126056
0.40738027780400055,0.43703971252161766,1.6595869074366464e-36,-0.01183077448794867
0.4168693834702204,0.44133963154526884,1.7378008287484167e-36,-0.011439066034144352
0.42657951880147477,0.44666707486138085,1.8197008586089777e-36,-0.011055996577270855
0.4365158322400451,0.45292006699982257,1.905460717962192e-36,-0.010681476621415054
0.44668359215083925,0.46000810123614827,1.9952623149677733e-36,-0.010315416288012691
0.45708818961474806,0.46785131235644944,2.0892961308528786e-36,-0.009957725323589295
0.467735141287068,0.476379642085454,2.1877616239483346e-36,-0.009608313107424049
0.47863009232250486,0.48553204559211605,2.2908676527664953e-36,-0.009267088659123068
0.4897788193683094,0.49525573641786347,2.3988329190181506e-36,-0.008933960646126171
0.501187233627132,0.5055054957230057,2.511886431508174e-36,-0.008608837391121393
0.5128613839912212,0.5162441917512447,2.630267991893908e-36,-0.008291626879382896
0.5248074602496252,0.5274403364513095,2.7542287033366196e-36,-0.007982236766027051
0.5370317963701017,0.5390672122724863,2.8840315031249834e-36,-0.007680574383187255
0.5495408738574697,0.5511031415511333,3.0199517204003146e-36,-0.007386546747106482
0.5623413251901904,0.5635311926490727,3.162277660166595e-36,-0.007100060565158439
0.5754399373369942,0.5763396356896644,3.311311214824037e-36,-0.006821022242772701
0.5888436553554222,0.5895187367134156,3.467368504523352e-36,-0.006549337890297546
0.6025595860741868,0.6030617297885102,3.6307805476989534e-36,-0.006284913329776987
0.6165950018613069,0.6169655399525171,3.8018939632034504e-36,-0.006027654101653623
0.6309573444800136,0.6312283200664771,3.9810717055327055e-36,-0.005777465471396792
0.6456542290344713,0.6458505587851527,4.1686938347009753e-36,-0.005534252436058207
0.6606934480074073,0.6608343627620206,4.365158322399166e-36,-0.005297919730756884
0.6760829753917883,0.676183075519506,4.5708818961461346e-36,-0.005068371835095786
0.6918309709187381,0.6919013260927497,4.7863009232236384e-36,-0.004845512979512412
0.7079457843839346,0.7079946968894124,5.011872336269845e-36,-0.0046292471515686495
0.7244359600747817,0.7244695413724337,5.248074602494708e-36,-0.004419478102178465
0.7413102413007039,0.7413330137175587,5.495408738573079e-36,-0.004216109351783626
0.7585775750289648,0.7585928070902382,5.7543993733682473e-36,-0.004019044196476029
0.7762471166284672,0.7762571493721676,6.025595860740092e-36,-0.0038281857140745057
0.7943282347240515,0.7943347342059345,6.309573444798277e-36,-0.0036434367701599912
0.8128305161638635,0.8128346508337373,6.606934480072127e-36,-0.0034647000240751735
0.8317637711024293,0.8317663461966419,6.918309709185345e-36,-0.0032918779348944938
0.8511380382021286,0.8511396035822445,7.244359600745682e-36,-0.0031248727673712784
0.8709635899558267,0.8709645139533363,7.585775750287413e-36,-0.0029635865978694387
0.8912509381334852,0.8912514629221017,7.943282347238176e-36,-0.0028079213202875097
0.912010839355643,0.9120111234126268,8.317637711021845e-36,-0.002657778651984577
0.9332543007967176,0.9332544429762559,8.709635899555702e-36,-0.0025130601397156394
0.9549925860211557,0.9549926487676528,9.120108393553744e-36,-0.0023736671655895103
0.9772372209555235,0.9772372418828468,9.549925860208745e-36,-0.0022395009530569165
0.9999999999997056,1.0000000007412382,9.999999999994112e-36,-0.002110462572943783
1.0232929922804523,1.0232929825080819,1.0471285480502818e-35,-0.00198645294954114
1.04712854805059,1.0471285385006637,1.096478196142537e-35,-0.0018673728667653045
1.071519305237289,1.0715192959047473,1.1481536214962027e-35,-0.0017531229744038868
1.09647819614286,1.0964781870227513,1.2022644346167001e-35,-0.0016436037944652648
1.1220184543016303,1.1220184453891215,1.2589254117934197e-35,-0.0015387157276433028
1.148153621496541,1.1481536121606186,1.3182567385556225e-35,-0.001438359059924954
1.1748975549391794,1.1748975549391794,1.3803842646020619e-35,-0.0013424339693521858
1.2022644346170541,1.2022644346170541,1.4454397707450648e-35,-0.0012508405329637595
1.2302687708120137,1.2302687708120137,1.5135612484353032e-35,-0.0011634787339392938
1.2589254117937902,1.2589254117937905,1.5848931924601643e-35,-0.0010802484689703684
1.2882495516927475,1.2882495516927477,1.6595869074365648e-35,-0.0010010495558834265
1.318256738556011,1.318256738556011,1.7378008287483316e-35,-0.0009257817415431191
1.3489628825912476,1.3489628825912479,1.819700858608888e-35,-0.0008543447100671786
1.3803842646024687,1.380384264602469,1.905460717962098e-35,-0.0007866380913824633
1.4125375446223278,1.4125375446223278,1.9952623149676747e-35,-0.0007225614701571459
1.4454397707454907,1.44543977074549,2.0892961308527767e-35,-0.0006620143951453494
1.4791083881677596,1.4791083881677594,2.1877616239482278e-35,-0.000604896388981313
1.513561248435749,1.513561248435749,2.2908676527663832e-35,-0.0005511069584644979
1.5488166189120107,1.548816618912011,2.3988329190180328e-35,-0.0005005456053791546
1.584893192460631,1.5848931924606315,2.511886431508051e-35,-0.0004531118378930943
1.6218100973584355,1.6218100973584357,2.630267991893778e-35,-0.00040870518258395716
1.659586907437054,1.659586907437054,2.754228703336485e-35,-0.0003672251971461593
1.698243652461225,1.698243652461225,2.884031503124842e-35,-0.0003285714838293652
1.7378008287488431,1.7378008287488431,3.019951720400166e-35,-0.00029264370366888226
1.7782794100383772,1.7782794100383774,3.1622776601664387e-35,-0.0002593415915663755
1.8197008586094243,1.8197008586094243,3.311311214823876e-35,-0.0002285649722844063
1.8620871366622944,1.8620871366622942,3.4673685045231823e-35,-0.00020021377742274193
1.9054607179626597,1.90546071796266,3.6307805476987746e-35,-0.00017418806344560167
1.9498445997574434,1.9498445997574434,3.8018939632032647e-35,-0.0001503880308344474
1.9952623149682627,1.9952623149682627,3.9810717055325107e-35,-0.00012871404444247947
2.041737944668897,2.0417379446688972,4.168693834700771e-35,-0.00010906665513332747
2.0892961308533913,2.0892961308533913,4.365158322398951e-35,-9.134662278642569e-05
2.137962089501568,2.1379620895015674,4.5708818961459106e-35,-7.545494076011128e-05
2.1877616239488717,2.1877616239488726,4.786300923223404e-35,-6.129286190115213e-05
2.2387211385676418,2.2387211385676413,5.011872336269598e-35,-4.8761926199292205e-05
2.2908676527670577,2.2908676527670586,5.248074602494449e-35,-3.776399018373677e-05
2.344228815319189,2.344228815319189,5.495408738572808e-35,-2.8201258166160592e-05
2.3988329190187394,2.39883291901874,5.754399373367966e-35,-1.997631543504408e-05
2.4547089156842605,2.4547089156842605,6.025595860739797e-35,-1.2992163511804655e-05
2.511886431508791,2.5118864315087905,6.309573444797968e-35,-7.152257580744781e-06
2.570395782768055,2.570395782768055,6.606934480071801e-35,-2.3605462081688344e-06
2.630267991894553,2.630267991894553,6.918309709185005e-35,1.4784865300931926e-06
2.691534803926066,2.691534803926067,7.244359600745326e-35,4.459776395515647e-06
2.754228703337296,2.754228703337296,7.585775750287042e-35,6.677631681828444e-06
2.8183829312635615,2.8183829312635624,7.943282347237786e-35,8.225683139739814e-06
2.8840315031256916,2.884031503125691,8.317637711021435e-35,9.196831004532058e-06
2.9512092266654486,2.951209226665449,8.709635899555276e-35,9.683189002851478e-06
3.0199517204010555,3.0199517204010555,9.120108393553295e-35,9.776025218677376e-06
3.090295432512606,3.090295432512606,9.549925860208275e-35,9.565699692792862e-06
3.16227766016737,3.162277660167371,9.999999999993617e-35,9.143201750161367e-06
3.2359365692952484,3.2359365692952484,1.0471285480502302e-34,8.682447810937077e-06
3.311311214824851,3.311311214824851,1.0964781961424832e-34,8.253925858348055e-06
3.3884415613909393,3.3884415613909393,1.1481536214961468e-34,7.844435004678019e-06
3.4673685045242033,3.4673685045242033,1.202264434616641e-34,7.4538259036138754e-06
3.5481338923346137,3.5481338923346155,1.2589254117933577e-34,7.081294663757731e-06
3.6307805476998443,3.6307805476998443,1.318256738555558e-34,6.726079912811045e-06
3.715352290970527,3.7153522909705274,1.3803842646019943e-34,6.387282144748596e-06
3.801893963204384,3.801893963204382,1.4454397707449938e-34,6.0643350410227725e-06
3.8904514499415477,3.8904514499415477,1.513561248435229e-34,5.765574898619619e-06
3.981071705533683,3.981071705533683,1.5848931924600868e-34,5.471675391666153e-06
4.073802778039806,4.073802778039807,1.6595869074364838e-34,5.191639644408497e-06
4.168693834701999,4.168693834702002,1.7378008287482458e-34,4.934163081893317e-06
4.265795188014538,4.265795188014539,1.8197008586087986e-34,4.681021851027367e-06
4.365158322400237,4.365158322400236,1.9054607179620052e-34,4.437809626889333e-06
4.466835921508173,4.4668359215081725,1.9952623149675772e-34,4.206293875208544e-06
4.570881896147256,4.570881896147257,2.0892961308526734e-34,3.995507037890533e-06
4.6773514128704505,4.6773514128704505,2.18776162394812e-34,3.7855058676594666e-06
4.786300923224814,4.786300923224815,2.29086765276627e-34,3.5839819181315846e-06
4.897788193682853,4.897788193682854,2.3988329190179145e-34,3.3959351928292136e-06
5.011872336271074,5.011872336271074,2.511886431507928e-34,3.2182364573252187e-06
5.128613839911959,5.128613839911957,2.630267991893649e-34,3.041831569960962e-06
5.248074602495995,5.248074602495994,2.75422870333635e-34,2.8830934026835564e-06
5.370317963700753,5.370317963700754,2.8840315031247e-34,2.7311161105991744e-06
5.495408738574427,5.495408738574429,3.0199517204000174e-34,2.576433802303768e-06
5.623413251901628,5.623413251901625,3.162277660166284e-34,2.4389238899580334e-06
5.75439937336966,5.75439937336966,3.3113112148237137e-34,2.3053265718608884e-06
5.888436553553934,5.888436553553931,3.467368504523013e-34,2.1706448509739573e-06
6.025595860741572,6.025595860741572,3.630780547698597e-34,2.051122453217147e-06
6.165950018612767,6.165950018612765,3.8018939632030778e-34,1.936436986538226e-06
6.309573444799827,6.309573444799824,3.981071705532315e-34,1.8272510613481785e-06
6.456542290344397,6.456542290344397,4.168693834700567e-34,1.712587955893241e-06
6.606934480073749,6.606934480073749,4.365158322398738e-34,1.6127127520082496e-06
6.760829753917551,6.760829753917552,4.570881896145685e-34,1.5175111149901e-06
6.918309709187042,6.918309709187042,4.78630092322317e-34,1.4266455992117955e-06
7.079457843838998,7.079457843838998,5.0118723362693524e-34,1.3399284943815815e-06
7.244359600747461,7.244359600747462,5.248074602494191e-34,1.2571768293057062e-06
7.413102413006675,7.413102413006675,5.49540873857254e-34,1.178531237044922e-06
7.585775750289276,7.585775750289276,5.754399373367683e-34,1.1024440176310435e-06
7.762471166284293,7.762471166284287,6.025595860739503e-34,1.0225607440794704e-06
7.9432823472401255,7.943282347240125,6.30957344479766e-34,9.517459802488304e-07
8.128305161638236,8.128305161638236,6.606934480071479e-34,8.869556087365282e-07
8.317637711023885,8.317637711023888,6.9183097091846645e-34,8.24532361942687e-07
8.511380382020869,8.51138038202087,7.244359600744971e-34,7.650204607578814e-07
8.709635899557838,8.70963589955784,7.585775750286668e-34,7.082440856009953e-07
8.912509381334415,8.912509381334415,7.943282347237395e-34,6.541225887612967e-07
9.12010839355598,9.120108393555983,8.317637711021026e-34,6.025118626240555e-07
9.332543007966716,9.332543007966718,8.709635899554845e-34,5.533192417583876e-07
9.549925860211088,9.549925860211088,9.12010839355285e-34,5.064213806083018e-07
9.772372209554753,9.772372209554756,9.549925860207804e-34,4.617468820633519e-07
9.999999999996565,9.999999999996563,9.99999999999313e-34,4.191508511386388e-07
10.23292992280402,10.23292992280402,1.047128548050179e-33,3.7861391288807056e-07
10.471285480505387,10.471285480505388,1.0964781961424292e-33,3.399615779997589e-07
10.715193052372367,10.715193052372367,1.1481536214960905e-33,3.0317731791740243e-07
10.964781961428061,10.964781961428061,1.202264434616582e-33,2.6817100384768366e-07
11.220184543015751,11.220184543015753,1.2589254117932958e-33,2.3481404554104301e-07
11.48153621496485,11.481536214964848,1.3182567385554935e-33,2.0310405490775452e-07
11.748975549391218,11.748975549391218,1.3803842646019269e-33,1.7295396448346878e-07
12.022644346169951,12.022644346169951,1.4454397707449229e-33,1.4424073468966014e-07
12.302687708119535,12.302687708119532,1.513561248435155e-33,1.1695382950982491e-07
12.589254117937283,12.589254117937287,1.5848931924600087e-33,9.106815279658065e-08
12.882495516926843,12.882495516926845,1.659586907436402e-33,6.644810013334279e-08
13.182567385559464,13.182567385559462,1.7378008287481608e-33,4.304488543382945e-08
13.489628825911815,13.489628825911817,1.8197008586087096e-33,2.0840652759090972e-08
13.80384264602401,13.80384264602401,1.905460717961912e-33,0.0
