beta,gamma_min,gamma_max
13435114485252.666,0.0,-4478371488077.1045
14068291923840.19,0.0,-4689430634402.441
14731310095766.928,0.0,-4910436691838.871
15425575351467.932,0.0,-5141858443864.765
16152560320632.31,0.0,-5384186767043.184
16913807035848.234,0.0,-5637935672236.867
17710930203460.81,0.0,-5903643394894.209
18545620628580.67,0.0,-6181873536718.777
19419648801508.44,0.0,-6473216261144.132
20334868653181.875,0.0,-6778289545149.548
21293221487612.03,0.0,-7097740490072.0625
22296740099649.363,0.0,-7432246694195.185
23347553086814.027,0.0,-7782517690025.651
24447889364336.816,0.0,-8149296449307.084
25600082892986.984,0.0,-8533360958962.585
26806577629716.082,0.0,-8935525871309.361
28069932711618.254,0.0,-9356644232045.48
29392827884203.223,0.0,-9797609289674.205
30778069185495.65,0.0,-10259356390203.771
32228594898018.125,0.0,-10742864961141.736
33747481781282.27,0.0,-11249160588991.99
35337951598008.23,0.0,-11779317194661.266
37003377947915.26,0.0,-12334459311389.338
38747293423579.11,0.0,-12915764470034.809
40573397103534.5,0.0,-13524465696775.941
42485562398516.58,0.0,-14161854128524.463
44487845267484.484,0.0,-14829281751600.115
46584492820854.01,0.0,-15528164269474.84
48779952329188.336,0.0,-16259984105669.723
51078880656455.0,0.0,-17026293548173.959
53486154137858.8,0.0,-17828718042055.832
56006878923202.625,0.0,-18668959637249.66
58646401807715.6,0.0,-19548800598831.836
61410321573322.81,0.0,-20470107187444.07
64304500864412.266,0.0,-21434833617882.387
67335078623289.73,0.0,-22445026204248.723
70508483111698.42,0.0,-23502827700457.51
73831445546023.97,0.0,-24610481845303.97
77311014375107.11,0.0,-25770338121735.027
80954570230947.97,0.0,-26984856740417.414
84769841584017.0,0.0,-28256613858174.633
88764921136376.38,0.0,-29588307042360.758
92948282987386.31,0.0,-30982760992762.543
