z,a,D_lcdm,D_psitmg_raw,D_psitmg_calibrated,f_lcdm,f_psitmg,growth_boost_percent,growth_ratio_percent,growth_ratio_calibrated_percent
5.295098366122041,0.15885375284707876,0.15863635842611612,0.17406160270027102,0.14727020970558416,0.9988895713311514,1.0360891457689645,3.7240927831731954,9.723650005076932,-7.164907738238124
5.253395163961577,0.15991313099210763,0.1596931096046782,0.1752641379291215,0.14828765187883655,0.9988923253773965,1.0355767461593222,3.6725100243477957,9.75059497744738,-7.1421101098700905
5.212240868706812,0.16097250913713648,0.1607498558725751,0.17646636668079033,0.14930483474757775,0.9988949388651823,1.0350730669244705,3.621815133069872,9.776998382302478,-7.119770691470919
5.171624713958811,0.16203188728216536,0.1618065971476478,0.17766829292876676,0.15032176167370137,0.998897407332766,1.0345779265961368,3.5719903767338965,9.802873344308223,-7.0978783785104715
5.131536213056188,0.1630912654271942,0.16286333334060865,0.17886992060225948,0.15133843598163607,0.9988997261989234,1.03409114593802,3.5230182586003087,9.82823262506547,-7.0764223736411385
5.091965150048403,0.1641506435722231,0.16392006435504164,0.18007125357660372,0.15235486095022932,0.9989018907630524,1.0336125485356291,3.474881576814475,9.853088628967054,-7.055392181742156
5.052901571016352,0.16521002171725196,0.16497679008740201,0.18127229562433717,0.15337103977135338,0.9989038962052705,1.0331419640003932,3.4275637451399867,9.877453384989524,-7.034777625325412
5.014335775724753,0.16626939986228084,0.16603351042701664,0.18247305047801624,0.15438697560305328,0.9989057375865089,1.0326792231720368,3.381048312639503,9.901338596479247,-7.014568802412224
4.9762583095916435,0.1673287780073097,0.16709022525608377,0.1836735218165129,0.1554026715579525,0.9989074098486032,1.0322241597549178,3.335319127461892,9.924755643254073,-6.994756084755304
4.938659955960994,0.16838815615233857,0.16814693444967319,0.18487371326003169,0.15641813069903732,0.9989089078143806,1.0317766106153965,3.2903603665854453,9.947715588811326,-6.975330111740058
4.9015317286652085,0.16944753429736742,0.16920363787572607,0.18607362837010946,0.15743335603965622,0.9989102261877426,1.0313364156649008,3.2461565240862518,9.970229190210315,-6.956281782023322
