T,P_calc,dP_dT
0.0986921837880516,0.6445760999030263,-1.6042284691195903
0.10099301590361051,0.6409672407168843,-1.5334405513554876
0.10334748781333343,0.637438505939973,-1.4646751037379553
0.10575685003328299,0.6339907702388832,-1.3978912022718506
0.10822238223307189,0.6306248944958183,-1.333047496664069
0.1107453939155258,0.627341727741874,-1.2701023137102545
0.11332722511219159,0.6241421091006447,-1.2090137535432772
0.11596924709505982,0.6210268697427793,-1.149739779071528
0.1186728631048801,0.6179968348522388,-1.0922382989261354
0.12143950909645548,0.615052825605145,-1.036467244227097
0.12427065450131237,0.6121956611622381,-0.9823846394691028
0.12716780300815045,0.6094261606761024,-0.929948667818487
0.1301324933614877,0.6067451453144493,-0.879117731103388
0.13316630017892397,0.6041534403008952,-0.8298505047697993
0.13627083478745822,0.6016518769748029,-0.7821059880668169
0.13944774607930224,0.5992412948719074,-0.7358435497150404
0.14269872138764683,0.5969225438275872,-0.6910229693028117
0.14602548738284452,0.5946964861047955,-0.6476044746457716
0.14942981098948527,0.5925639985488198,-0.6055487753361293
0.15291350032485218,0.5905259747711885,-0.5648170926990628
0.15647840565925558,0.5885833273652196,-0.5253711863648454
0.16012642039875574,0.5867369901558528,-0.4871733776566078
0.16385948209079573,0.5849879204865999,-0.4501865699851369
0.16767957345327905,0.5833371015466069,-0.41437426643377073
0.17158872342763834,0.5817855447410216,-0.37970058470829915
0.17558900825645435,0.5803342921080382,-0.34613026961881727
0.17968255258619795,0.5789844187862011,-0.31362870325271774
0.18387153059568018,0.5777370355357473,-0.28216191299045085
0.1881581671508106,0.57659329131799,-0.2516965775083324
0.19254473898627647,0.575554375936969,-0.22220003090554047
0.19703357591477055,0.5746215227478279,-0.1936402650855181
0.20162706206441033,0.5737960114366315,-0.1659859305152882
0.20632763714500502,0.5730791708765892,-0.13920633547968864
0.2111377977438435,0.5724723820659297,-0.11327144394125478
0.2160600986516914,0.5719770811529548,-0.08815187211040598
0.22109715421970105,0.5715947625541071,-0.0638188838247308
0.22625163974795579,0.5713269821711977,-0.04024438483051762
0.2315262929063854,0.5711753607142834,-0.017400916054228395
0.23692391518880776,0.5711415871370366,0.0047383540536305255
0.24244737340086897,0.5712274221918192,0.026199638024832626
0.24809960118267185,0.5714347021120799,0.047008538657396334
0.2538836005669023,0.5717653424301022,0.06719005900930058
0.2598024435732801,0.5722213419385861,0.08676861303853961
0.2658592738401816,0.572804786805008,0.10576803683040668
0.27205730829430136,0.5735178548482116,0.12421160035702336
0.2783998388592378,0.5743628199872041,0.14212201971808852
0.2848902342039126,0.5753420568727037,0.15952146981561813
0.2915319415317508,0.5764580457125762,0.1764315974190853
0.2983284884115728,0.5777133773029342,0.19287353458085849
0.30528348465116956,0.5791107582773509,0.20886791236518015
0.312400624214558,0.5806530165873566,0.22443487485713143
0.3196836871839329,0.5823431072281486,0.23959409342110297
0.32713654176735874,0.584184118224263,0.2543647811812369
0.33476314635326665,0.5861792768908173,0.26876570769913216
0.342567551612849,0.5883319563868605,0.28281521382681885
0.35055390265146746,0.5906456825783473,0.29653122671561144
0.35872644121021663,0.5931241412292996,0.3099312749639575
0.36708950791881395,0.5957711855408397,0.32303250388980825
0.37564754460101146,0.5985908440589688,0.3358516909153588
0.38440509663375405,0.6015873289732319,0.34840526105424846
0.3933668153613372,0.6047650448297752,0.3607093024934753
0.40253746056584705,0.6081285976837437,0.37277958226437735
0.4119219029951933,0.6116828047175138,0.38463156199906506
0.4215251269500798,0.6154327043529136,0.3962804137706706
0.4313522329312853,0.6193835668873436,0.40774103601770606
0.4414084403486604,0.6235409056855962,0.41902806955471184
0.45169909029328065,0.6279104889611992,0.4301559136732231
0.4622296483742272,0.6324983521832562,0.4411387423389056
0.47300570762150146,0.6373108111470686,0.45199052049250954
0.4840329914566169,0.6423544757492983,0.46272502046407077
0.495317356732444,0.6476362645110675,0.4733558385115629
0.5068647968439245,0.6531634198952296,0.48389641149697593
0.518681444911306,0.6589435244670714,0.4943600337145733
0.530773577037588,0.6649845179509638,0.5047598738878668
0.5431476156419097,0.6712947152389499,0.5151089923536657
0.5558101328706495,0.6778828254110005,0.5254203584533882
0.5687678540880483,0.6847579718306673,0.5357068681537029
0.5820276614482106,0.6919297133841521,0.5459813619204914
0.5955965975503807,0.699408066935426,0.5562566428720908
0.6094818691794338,0.7072035310749683,0.5665454952398188
0.623690851133572,0.7153271112450099,0.5768607031658954
0.6382310901412545,0.7237903463298627,0.5872150698710613
0.6531103088694448,0.7326053368060441,0.5976214372264852
0.668336410025303,0.7417847745534852,0.6080927057669442
0.6839174805535014,0.7513419744361897,0.6186418551847603
0.6998617959313941,0.7612909077683163,0.6292819653466184
0.7161778245643186,0.7716462377898429,0.6400263564450053
0.7328742322833682,0.7824233572847779,0.6509068492205693
0.7499598869480216,0.7936384284843624,0.6619584977681006
0.7674438631560732,0.8053084254079093,0.6732001123939975
0.7853354470633679,0.8174511788049271,0.6846361515475943
0.8036441413159007,0.8300854238740109,0.6962585619293667
0.8223796700968967,0.8432308509467509,0.7080485750089307
0.841551984291557,0.856908159338678,0.7199784677971099
0.8611712667722103,0.8711391145840959,0.7320132953690911
0.8812479378066792,0.8859466092876801,0.7441126023267752
0.9017926605927318,0.9013547265749371,0.7562321201151686
0.9228163469215601,0.917386244937711,0.7683254568675423
0.9443301629732922,0.9340570121770594,0.7803457862449183
0.9663455352476179,0.9513818968452236,0.7922475415551755
0.9888741566326669,0.9693762573014935,0.8039881212839185
1.0119279926153917,0.988055933318231,0.8155296120415695
1.0355192876367145,1.0074372368289601,0.8268405348274682
1.0596605715948437,1.0275369417103217,0.8378976204308048
1.0843646665002005,1.0483722724872746,0.8486876197287765
1.1096446932854935,1.069960891848482,0.8592091546034486
1.1355140787745588,1.0923208868563468,0.8694746151794994
1.1619865628136654,1.1154707537336748,0.879511917713499
1.1890762055690756,1.1394293811064964,0.889336888733316
1.2167973949947317,1.1642160315802133,0.8989511099513384
1.245164854474043,1.189850321523966,0.9083552339287623
1.2741936506398237,1.2163521989360258,0.9175490203828176
1.3038992013765407,1.2437419192610937,0.9265313704333583
1.3342972840091187,1.272040019028729,0.9353003590565135
1.3654040436826531,1.30126728718076,0.9438532659978216
1.3972360019374808,1.3314447339544964,0.9521866053832887
1.4298100654841637,1.362593557187934,0.9602961542539646
1.4631435351830442,1.3947351059129653,0.9681769802377771
1.4972541152331444,1.427890841102938,0.9758234685613767
1.532159922575288,1.4620822934418225,0.9832293485945067
1.5678794965144378,1.497331017983778,0.9903877201097824
1.6044318085663622,1.5336585455741685,0.9972910794316835
1.641836272533859,1.5710863309060918,1.0039313456398793
1.6801127548178876,1.6096356970903347,1.0102998869836646
1.719281584969087,1.649327776621445,1.0163875476561866
1.7593635664852851,1.690183448628349,1.0221846750691828
1.8003799878607303,1.7322232723047657,1.0276811477610996
1.8423526338929181,1.7754674164225699,1.0328664040635904
1.8853037972530158,1.8199355848404266,1.0377294716434777
1.9292562903260293,1.865646937930398,1.042258998029221
1.9742334573270048,1.9126200098569932,1.0464432822226999
2.0202591866996973,1.960872621656289,1.0502703074886603
2.06735792380429,2.0104217900773955,1.0537277754054153
2.1155546839009083,2.061283632164737,1.0568031412512937
2.1648750654358193,2.1134732655773854,1.059483650791886
2.2153452636373765,2.1670047046611676,1.0617563785232351
2.266992084428926,2.221890752310349,1.0636082674158212
2.319842958666075,2.2781428876786496,1.0650261701933963
2.373925956705868,2.3357711498239335,1.0659968921694554
2.4292698033156244,2.3947840173974004,1.0664946545335516
2.4859038929293424,2.4551882845163235,1.0664778161106006
2.543858305259787,2.516988932989429,1.065922466038044
2.603163821274537,2.5801890010958104,1.0648216178337981
2.6638519395444935,2.644789449151877,1.0631836337613727
2.7259548929735153,2.710789022136043,1.0610305751627491
2.789505665918087,2.7781841096778392,1.0583964798712244
2.8545380117060923,2.8469686037565163,1.0553255679996103
2.9210864705640085,2.917133754494165,1.0518703775859688
2.989186387962046,2.988668024469574,1.0480898317693106
3.0588739333869683,3.06156137192253,1.044047239361109
3.130186119552564,3.135830338433518,1.0398082308748378
3.203160822057984,3.2115033773355703,1.0354386322746219
3.2778367995043696,3.2886101513445483,1.0310022789051705
3.3542537140804716,3.36718155736079,1.026558772267889
3.43245215262818,3.4472497809040727,1.0221611825120203
3.512473648199163,3.5288483525346375,1.0178536997141723
3.594360702114059,3.6120122063587474,1.013669237224096
3.6781568065359385,3.696777740723464,1.0096269905583128
3.763906467570028,3.783182881211838,1.0057299555254553
3.8516552289019614,3.8712671460565895,1.001962409467116
3.941449695987114,3.9610717140975558,0.9983076660619673
4.033337560803871,4.052639495415845,0.9947706029301431
4.127367627183972,4.146015204785647,0.9913563892539261
4.223589836733384,4.241245438093098,0.9880700605034209
4.322055295357484,4.338378751880612,0.9849165238982132
4.422816300404612,4.437465746184434,0.9819005641539503
4.525926368442446,4.53855915084319,0.9790268494988055
4.6314402636819185,4.641713915465702,0.9762999379455027
4.739414027063797,4.746987303257475,0.9737242838053178
4.849905006023358,4.854438988916993,0.9713042444312724
4.962971884948977,4.964131160825414,0.96904408717856
5.078674716350799,5.076128627766413,0.9669479965711053
5.197074952756061,5.190498930426809,0.9650200816640443
5.318235479347992,5.3073124579434365,0.9632643835928429
5.442220647365625,5.42664256977727,0.9616848833007059
5.569096308282276,5.548565723212459,0.9602855094369039
5.6989298487808275,5.673161606795438,0.9590701464196364
5.831790226544397,5.800513280047958,0.958042642658057
5.9677480068814095,5.9307073198076425,0.9572068189291212
6.106875400204504,6.063833973570774,0.9565664769059625
6.249246300383209,6.199987320234129,0.9561254078355684
6.394936323990734,6.3392654386567004,0.9558874013646088
6.544022850465726,6.481770584487061,0.9558562545133669
6.696585063210336,6.627609375729167,0.9560357807988333
6.852703991646408,6.776892987547802,0.9564298195091592
7.012462554252129,6.929737356845256,0.957042245132799
7.175945602602012,7.08626339717325,0.9578769769468521
7.343239966433582,7.246597224578361,0.9589379887702759
7.514434499764717,7.4108703950161505,0.9602293188888575
7.689620128086134,7.579220154008072,0.9617550801600506
7.868889896654076,7.751789699257016,0.9635194703070212
8.052339019908866,7.928728456981884,0.9655267824125306
8.240064932045563,8.110192372778897,0.9677814156245705
8.432167338763575,8.296344217868075,0.9702878860870007
8.628748270222738,8.487353911637321,0.9730508381098042
8.829912135233958,8.683398861454295,0.9760750555949723
9.035765776713205,8.884664320777906,0.9793654737354743
9.246418528428348,9.091343766667247,0.9829271910062596
9.46198227306891,9.303639297856003,0.9867654814677693
9.682571501669623,9.521762054636037,0.990885807404037
9.908303374419349,9.7459326618741,0.9952938323191006
10.139297782887638,9.976381696572005,0.9999954343171811
10.375677413702004,10.213350181472835,1.0049967198938572
10.6175678137097,10.457090106314485,1.0103040381673578
10.865097456658642,10.70786497843768,1.0159239955810337
11.118397811432878,10.96595040456895,1.0218634711101309
11.377603411878837,11.23163470572043,1.0281311667221742
11.64285192825945,11.505219567278601,1.034735356778627
11.914284240374116,11.78702072649365,1.041683459268592
12.192044512383305,12.077368699730897,1.0489828921811584
12.476280269377582,12.376609552006302,1.056641073505416
12.76714247573169,12.685105711500617,1.0646654212304545
13.064785615285324,13.003236831931828,1.0730633533453635
13.369367773393165,13.3314007058642,1.0818422878392324
13.681050720887791,13.670014232246166,1.0910096427011513
13.999999999999996,14.019514441698432,1.1005728359202092
