w0,wa,omega_m,chi2_total,chi2_sn,chi2_bao,chi2_cmb,accepted
-2.428627214040739724e-01,-2.991540055034883405e+00,2.819855033616477380e-01,1.175095572268626483e+03,9.868367757865811427e+02,1.768989355750057655e+02,1.135986090703960905e+01,0.000000000000000000e+00
-2.428627214040739724e-01,-2.991540055034883405e+00,2.819855033616477380e-01,1.175095572268626483e+03,9.868367757865811427e+02,1.768989355750057655e+02,1.135986090703960905e+01,0.000000000000000000e+00
-2.428627214040739724e-01,-2.991540055034883405e+00,2.819855033616477380e-01,1.175095572268626483e+03,9.868367757865811427e+02,1.768989355750057655e+02,1.135986090703960905e+01,0.000000000000000000e+00
-2.428627214040739724e-01,-2.991540055034883405e+00,2.819855033616477380e-01,1.175095572268626483e+03,9.868367757865811427e+02,1.768989355750057655e+02,1.135986090703960905e+01,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,1.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.418280621744101633e-01,-2.961002053665539258e+00,2.889000057171063340e-01,1.173845756554808531e+03,9.771856071017543854e+02,1.895755867256897318e+02,7.084562727364583701e+00,0.000000000000000000e+00
-2.277497694653522753e-01,-2.949155617653029360e+00,2.967412666432149848e-01,1.174719781516336980e+03,9.578221496235339600e+02,2.126509762351923598e+02,4.246655657610680201e+00,1.000000000000000000e+00
-2.277497694653522753e-01,-2.949155617653029360e+00,2.967412666432149848e-01,1.174719781516336980e+03,9.578221496235339600e+02,2.126509762351923598e+02,4.246655657610680201e+00,0.000000000000000000e+00
-2.277497694653522753e-01,-2.949155617653029360e+00,2.967412666432149848e-01,1.174719781516336980e+03,9.578221496235339600e+02,2.126509762351923598e+02,4.246655657610680201e+00,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,1.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.319034816069618088e-01,-2.986941812715726563e+00,3.061380360146847002e-01,1.173137010202097144e+03,9.567565498941814894e+02,2.160580365567897161e+02,3.224237511259718802e-01,0.000000000000000000e+00
-2.316182629337859566e-01,-2.904510131300191755e+00,3.028741600445916671e-01,1.178179069449081226e+03,9.534525255493415443e+02,2.226423912229904261e+02,2.084152676749272182e+00,1.000000000000000000e+00
-2.303824193016154875e-01,-2.991319278210498478e+00,3.120011439122965524e-01,1.175928648494652407e+03,9.515966055941769355e+02,2.243130305563119293e+02,1.901234416343059591e-02,1.000000000000000000e+00
-2.303824193016154875e-01,-2.991319278210498478e+00,3.120011439122965524e-01,1.175928648494652407e+03,9.515966055941769355e+02,2.243130305563119293e+02,1.901234416343059591e-02,0.000000000000000000e+00
-2.303824193016154875e-01,-2.991319278210498478e+00,3.120011439122965524e-01,1.175928648494652407e+03,9.515966055941769355e+02,2.243130305563119293e+02,1.901234416343059591e-02,0.000000000000000000e+00
-2.303824193016154875e-01,-2.991319278210498478e+00,3.120011439122965524e-01,1.175928648494652407e+03,9.515966055941769355e+02,2.243130305563119293e+02,1.901234416343059591e-02,0.000000000000000000e+00
-2.451931056901835715e-01,-2.981197115843049694e+00,3.006457223152725899e-01,1.171302670543459953e+03,9.717260507713485822e+02,1.986376959743225257e+02,9.389237977888225117e-01,1.000000000000000000e+00
-2.451931056901835715e-01,-2.981197115843049694e+00,3.006457223152725899e-01,1.171302670543459953e+03,9.717260507713485822e+02,1.986376959743225257e+02,9.389237977888225117e-01,0.000000000000000000e+00
-2.451931056901835715e-01,-2.981197115843049694e+00,3.006457223152725899e-01,1.171302670543459953e+03,9.717260507713485822e+02,1.986376959743225257e+02,9.389237977888225117e-01,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,1.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.686361188771584363e-01,-2.983986829852871558e+00,2.940836580850947901e-01,1.172389372376492247e+03,9.993902442132621218e+02,1.714885481612398053e+02,1.510580001990330601e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,1.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.600294925679405011e-01,-2.941781690792541148e+00,2.977369817976557309e-01,1.173439667313556129e+03,9.844173508650114854e+02,1.875808309518837120e+02,1.441485496660902754e+00,0.000000000000000000e+00
-2.639180473201962474e-01,-2.985618152101443101e+00,2.924435351594050769e-01,1.171990147170009777e+03,9.965895764805219414e+02,1.730337390933838435e+02,2.366831596104065127e+00,1.000000000000000000e+00
-2.639180473201962474e-01,-2.985618152101443101e+00,2.924435351594050769e-01,1.171990147170009777e+03,9.965895764805219414e+02,1.730337390933838435e+02,2.366831596104065127e+00,0.000000000000000000e+00
-2.639180473201962474e-01,-2.985618152101443101e+00,2.924435351594050769e-01,1.171990147170009777e+03,9.965895764805219414e+02,1.730337390933838435e+02,2.366831596104065127e+00,0.000000000000000000e+00
-2.639180473201962474e-01,-2.985618152101443101e+00,2.924435351594050769e-01,1.171990147170009777e+03,9.965895764805219414e+02,1.730337390933838435e+02,2.366831596104065127e+00,0.000000000000000000e+00
-2.639180473201962474e-01,-2.985618152101443101e+00,2.924435351594050769e-01,1.171990147170009777e+03,9.965895764805219414e+02,1.730337390933838435e+02,2.366831596104065127e+00,0.000000000000000000e+00
-2.639180473201962474e-01,-2.985618152101443101e+00,2.924435351594050769e-01,1.171990147170009777e+03,9.965895764805219414e+02,1.730337390933838435e+02,2.366831596104065127e+00,0.000000000000000000e+00
-2.248453382774350251e-01,-2.995542504099441228e+00,2.902286047101521049e-01,1.172359976890281132e+03,9.637110913751764656e+02,2.013280823460852105e+02,7.320803169019390211e+00,1.000000000000000000e+00
-2.662126692412420947e-01,-2.921479425443450850e+00,3.108993325656369544e-01,1.178380731183911166e+03,9.768308383812504871e+02,2.013419140677450798e+02,2.079787349155450549e-01,1.000000000000000000e+00
-2.662126692412420947e-01,-2.921479425443450850e+00,3.108993325656369544e-01,1.178380731183911166e+03,9.768308383812504871e+02,2.013419140677450798e+02,2.079787349155450549e-01,0.000000000000000000e+00
-2.662126692412420947e-01,-2.921479425443450850e+00,3.108993325656369544e-01,1.178380731183911166e+03,9.768308383812504871e+02,2.013419140677450798e+02,2.079787349155450549e-01,0.000000000000000000e+00
-2.662126692412420947e-01,-2.921479425443450850e+00,3.108993325656369544e-01,1.178380731183911166e+03,9.768308383812504871e+02,2.013419140677450798e+02,2.079787349155450549e-01,0.000000000000000000e+00
-2.662126692412420947e-01,-2.921479425443450850e+00,3.108993325656369544e-01,1.178380731183911166e+03,9.768308383812504871e+02,2.013419140677450798e+02,2.079787349155450549e-01,0.000000000000000000e+00
-2.662126692412420947e-01,-2.921479425443450850e+00,3.108993325656369544e-01,1.178380731183911166e+03,9.768308383812504871e+02,2.013419140677450798e+02,2.079787349155450549e-01,0.000000000000000000e+00
-2.662126692412420947e-01,-2.921479425443450850e+00,3.108993325656369544e-01,1.178380731183911166e+03,9.768308383812504871e+02,2.013419140677450798e+02,2.079787349155450549e-01,0.000000000000000000e+00
-2.956359279265667883e-01,-2.987205486175106728e+00,3.111076679240709630e-01,1.181817376155382362e+03,1.008284112010217541e+03,1.713585574502186546e+02,2.174706694946211272e+00,1.000000000000000000e+00
-2.956359279265667883e-01,-2.987205486175106728e+00,3.111076679240709630e-01,1.181817376155382362e+03,1.008284112010217541e+03,1.713585574502186546e+02,2.174706694946211272e+00,0.000000000000000000e+00
-2.956359279265667883e-01,-2.987205486175106728e+00,3.111076679240709630e-01,1.181817376155382362e+03,1.008284112010217541e+03,1.713585574502186546e+02,2.174706694946211272e+00,0.000000000000000000e+00
-2.905891149208462698e-01,-2.980804703487425655e+00,2.913811434525859778e-01,1.177399154787678981e+03,1.024082719762716351e+03,1.521513708124647053e+02,1.165064212498092777e+00,1.000000000000000000e+00
-2.905891149208462698e-01,-2.980804703487425655e+00,2.913811434525859778e-01,1.177399154787678981e+03,1.024082719762716351e+03,1.521513708124647053e+02,1.165064212498092777e+00,0.000000000000000000e+00
-2.905891149208462698e-01,-2.980804703487425655e+00,2.913811434525859778e-01,1.177399154787678981e+03,1.024082719762716351e+03,1.521513708124647053e+02,1.165064212498092777e+00,0.000000000000000000e+00
-2.911417460175100835e-01,-2.979648212700893861e+00,3.051064470285665409e-01,1.178119550231598396e+03,1.009597227319168837e+03,1.681364646025218974e+02,3.858583099076169920e-01,1.000000000000000000e+00
-2.911417460175100835e-01,-2.979648212700893861e+00,3.051064470285665409e-01,1.178119550231598396e+03,1.009597227319168837e+03,1.681364646025218974e+02,3.858583099076169920e-01,0.000000000000000000e+00
-2.911417460175100835e-01,-2.979648212700893861e+00,3.051064470285665409e-01,1.178119550231598396e+03,1.009597227319168837e+03,1.681364646025218974e+02,3.858583099076169920e-01,0.000000000000000000e+00
-2.750996167191447905e-01,-2.945231805011943482e+00,2.915646332295693255e-01,1.175373562901080732e+03,1.004935963606682208e+03,1.678512863945419156e+02,2.586312899856704206e+00,1.000000000000000000e+00
-2.750996167191447905e-01,-2.945231805011943482e+00,2.915646332295693255e-01,1.175373562901080732e+03,1.004935963606682208e+03,1.678512863945419156e+02,2.586312899856704206e+00,0.000000000000000000e+00
-2.750996167191447905e-01,-2.945231805011943482e+00,2.915646332295693255e-01,1.175373562901080732e+03,1.004935963606682208e+03,1.678512863945419156e+02,2.586312899856704206e+00,0.000000000000000000e+00
-2.750996167191447905e-01,-2.945231805011943482e+00,2.915646332295693255e-01,1.175373562901080732e+03,1.004935963606682208e+03,1.678512863945419156e+02,2.586312899856704206e+00,0.000000000000000000e+00
-2.550641311922606236e-01,-2.972595067996375295e+00,3.094293466053556485e-01,1.174845745180613449e+03,9.722385471167715423e+02,2.025205527254045990e+02,8.664533843741706320e-02,1.000000000000000000e+00
-2.550641311922606236e-01,-2.972595067996375295e+00,3.094293466053556485e-01,1.174845745180613449e+03,9.722385471167715423e+02,2.025205527254045990e+02,8.664533843741706320e-02,0.000000000000000000e+00
-2.550641311922606236e-01,-2.972595067996375295e+00,3.094293466053556485e-01,1.174845745180613449e+03,9.722385471167715423e+02,2.025205527254045990e+02,8.664533843741706320e-02,0.000000000000000000e+00
-2.550641311922606236e-01,-2.972595067996375295e+00,3.094293466053556485e-01,1.174845745180613449e+03,9.722385471167715423e+02,2.025205527254045990e+02,8.664533843741706320e-02,0.000000000000000000e+00
-2.550641311922606236e-01,-2.972595067996375295e+00,3.094293466053556485e-01,1.174845745180613449e+03,9.722385471167715423e+02,2.025205527254045990e+02,8.664533843741706320e-02,0.000000000000000000e+00
-2.550641311922606236e-01,-2.972595067996375295e+00,3.094293466053556485e-01,1.174845745180613449e+03,9.722385471167715423e+02,2.025205527254045990e+02,8.664533843741706320e-02,0.000000000000000000e+00
-2.550641311922606236e-01,-2.972595067996375295e+00,3.094293466053556485e-01,1.174845745180613449e+03,9.722385471167715423e+02,2.025205527254045990e+02,8.664533843741706320e-02,0.000000000000000000e+00
-2.773754628976058401e-01,-2.990328075000815655e+00,3.027038448895041922e-01,1.174158386686013728e+03,9.997252294620429893e+02,1.744273830348390391e+02,5.774189131756206524e-03,1.000000000000000000e+00
-2.773754628976058401e-01,-2.990328075000815655e+00,3.027038448895041922e-01,1.174158386686013728e+03,9.997252294620429893e+02,1.744273830348390391e+02,5.774189131756206524e-03,0.000000000000000000e+00
-2.773754628976058401e-01,-2.990328075000815655e+00,3.027038448895041922e-01,1.174158386686013728e+03,9.997252294620429893e+02,1.744273830348390391e+02,5.774189131756206524e-03,0.000000000000000000e+00
-2.773754628976058401e-01,-2.990328075000815655e+00,3.027038448895041922e-01,1.174158386686013728e+03,9.997252294620429893e+02,1.744273830348390391e+02,5.774189131756206524e-03,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,1.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.720745757773457285e-01,-2.961246083000600660e+00,3.100932869939718728e-01,1.177040445943309805e+03,9.855649051471043549e+02,1.909843848772123067e+02,4.911559189932293013e-01,0.000000000000000000e+00
-2.648506470949126279e-01,-2.946702619412772339e+00,3.042628794404650394e-01,1.174493621773830228e+03,9.832869412810065342e+02,1.911445182490352011e+02,6.216224378832153896e-02,1.000000000000000000e+00
-2.648506470949126279e-01,-2.946702619412772339e+00,3.042628794404650394e-01,1.174493621773830228e+03,9.832869412810065342e+02,1.911445182490352011e+02,6.216224378832153896e-02,0.000000000000000000e+00
-2.648506470949126279e-01,-2.946702619412772339e+00,3.042628794404650394e-01,1.174493621773830228e+03,9.832869412810065342e+02,1.911445182490352011e+02,6.216224378832153896e-02,0.000000000000000000e+00
-2.648506470949126279e-01,-2.946702619412772339e+00,3.042628794404650394e-01,1.174493621773830228e+03,9.832869412810065342e+02,1.911445182490352011e+02,6.216224378832153896e-02,0.000000000000000000e+00
-2.648506470949126279e-01,-2.946702619412772339e+00,3.042628794404650394e-01,1.174493621773830228e+03,9.832869412810065342e+02,1.911445182490352011e+02,6.216224378832153896e-02,0.000000000000000000e+00
-2.648506470949126279e-01,-2.946702619412772339e+00,3.042628794404650394e-01,1.174493621773830228e+03,9.832869412810065342e+02,1.911445182490352011e+02,6.216224378832153896e-02,0.000000000000000000e+00
-2.648506470949126279e-01,-2.946702619412772339e+00,3.042628794404650394e-01,1.174493621773830228e+03,9.832869412810065342e+02,1.911445182490352011e+02,6.216224378832153896e-02,0.000000000000000000e+00
-2.648506470949126279e-01,-2.946702619412772339e+00,3.042628794404650394e-01,1.174493621773830228e+03,9.832869412810065342e+02,1.911445182490352011e+02,6.216224378832153896e-02,0.000000000000000000e+00
-2.821514429719094164e-01,-2.953725761766592850e+00,3.088212725421543570e-01,1.178182349215841896e+03,9.952706643044828070e+02,1.823710830408328434e+02,5.406018705262445323e-01,1.000000000000000000e+00
-2.623458431841536043e-01,-2.824973253602798273e+00,3.006963950185422285e-01,1.180467401965024692e+03,9.750642568478519934e+02,2.033650584679536166e+02,2.038086649219154278e+00,1.000000000000000000e+00
-2.623458431841536043e-01,-2.824973253602798273e+00,3.006963950185422285e-01,1.180467401965024692e+03,9.750642568478519934e+02,2.033650584679536166e+02,2.038086649219154278e+00,0.000000000000000000e+00
-2.623458431841536043e-01,-2.824973253602798273e+00,3.006963950185422285e-01,1.180467401965024692e+03,9.750642568478519934e+02,2.033650584679536166e+02,2.038086649219154278e+00,0.000000000000000000e+00
-2.600389572393994597e-01,-2.857481666394917408e+00,3.018683065975260593e-01,1.178581052404261300e+03,9.744735581828184650e+02,2.027828609320207249e+02,1.324633289422060489e+00,1.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,1.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
-2.426436592231139000e-01,-2.921741039201245282e+00,3.051424373269717716e-01,1.176142790497642636e+03,9.617871284719138885e+02,2.137197933035038773e+02,6.358687222248421422e-01,0.000000000000000000e+00
