f_Hz,phi_ref,phi_mcgt,phi_mcgt_raw,phi_mcgt_cal
281.8382931264455,90.2390407980118,176.39226420787392,105.65478730495741,176.39226420787392
288.40315031266056,90.18535536784442,180.08818366144385,106.33001101462791,180.08818366144385
295.1209226666384,90.11968358219532,183.87001319485083,107.0207837614903,183.87001319485083
301.9951720402016,90.04780348333595,187.73954348071132,107.72725729893772,187.73954348071132
309.0295432513592,89.97655572187517,191.69860952778657,108.44958954117551,191.69860952778657
316.227766016838,89.91218881020409,195.74909153151881,109.18794452453949,195.74909153151881
323.5936569296281,89.8590341100671,199.89291574950576,109.94249237303993,199.89291574950576
331.1311214825911,89.81911083494444,204.13205540228867,110.71340926802432,204.13205540228867
338.8441561392028,89.79252813177314,208.46853159984474,111.50087742185652,208.46853159984474
346.73685045253166,89.77820714618053,212.90441429419153,112.30508505551288,212.90441429419153
354.8133892335753,89.77451529222154,217.44182325852603,113.12622638000202,217.44182325852603
363.0780547701014,89.77969240617878,222.0829290933355,113.96450158151788,222.0829290933355
371.5352290971728,89.79207482578353,226.8299542599376,114.82011681024001,226.8299542599376
380.1893963205613,89.810193119475,231.68517414192084,115.69328417269915,231.68517414192084
389.04514499428046,89.83279163482536,236.65091813497452,116.58422172762994,236.65091813497452
398.1071705534973,89.8588184931004,241.72957076561167,117.49315348523524,241.72957076561167
407.380277804113,89.88739869030694,246.92357283930835,118.42030940979164,246.92357283930835
416.8693834703355,89.91780542037598,252.23542261859984,119.3659254255279,252.23542261859984
426.5795188015925,89.94943332083098,257.6676770316894,120.33024342571184,257.6676770316894
436.5158322401661,89.98177572020084,263.22295291214385,121.31351128488375,263.22295291214385
446.6835921509635,90.01440514969963,268.90392827026864,122.31598287417866,268.90392827026864
457.0881896148752,90.04695807645662,274.71334359677405,123.33791807968164,274.71334359677405
467.7351412871981,90.07912218667452,280.65400319936134,124.37958282376368,280.65400319936134
478.630092322638,90.11062620461216,286.72877657287347,125.44124908934803,286.72877657287347
489.7788193684461,90.14123227728192,292.94059980368144,126.52319494706033,292.94059980368144
501.18723362727246,90.17072923047004,299.29247700898736,127.62570458521785,299.29247700898736
512.8613839913648,90.1989274506176,305.78748181175365,128.7490683426156,305.78748181175365
524.8074602497722,90.22565471834952,312.428758851982,129.89358274407064,312.428758851982
537.0317963702527,90.25075269103606,319.2195253350849,131.05955053868593,319.2195253350849
549.5408738576248,90.27407463622956,326.16307261811846,132.2472807408001,326.16307261811846
562.341325190349,90.29548247813256,333.2627678346629,133.45708867359016,333.2627678346629
575.4399373371566,90.31484534553024,340.5220555591585,134.68929601529632,340.5220555591585
588.843655355589,90.33203813462973,347.94445951152466,135.94423084804095,347.94445951152466
602.5595860743581,90.3469395931458,355.53358430291496,137.22222770921465,355.53358430291496
616.5950018614822,90.35943208446751,363.29311722348416,138.52362764540615,363.29311722348416
630.957344480193,90.369400006346,371.2268300730615,139.8487782688525,371.2268300730615
645.6542290346556,90.376729366433,379.3385810356498,141.19803381638943,379.3385810356498
660.6934480075964,90.3813067985793,387.6323165986961,142.57175521088303,387.6323165986961
676.0829753919819,90.38301940300192,396.1120735181021,143.97031012512574,396.1120735181021
691.8309709189363,87.96459430051422,404.7819808299662,145.39407304818175,404.7819808299662
707.945784384138,87.96459430051422,413.64626191007346,146.84342535416707,413.64626191007346
724.4359600749906,87.96459430051422,422.70923658218004,148.31875537345354,422.70923658218004
741.3102413009177,87.96459430051422,431.9753232761592,149.8204584662858,431.9753232761592
758.5775750291835,87.96459430051422,441.449041237109,151.34893709880228,441.449041237109
776.247116628692,87.96459430051422,451.1350127865396,152.9046009214533,451.1350127865396
794.3282347242822,87.96459430051422,461.0379656367954,154.48786684980945,461.0379656367954
812.8305161640995,87.96459430051422,471.1627352598929,156.09915914775763,471.1627352598929
831.7637711026708,87.96459430051422,481.5142673119814,157.73890951307982,481.5142673119814
