R_over_R0,f_R,f_RR,m_s2_over_R0
5885586447209.214,0.03168204517570694,5.382987757787049e-15,333332.9998482295
6122899413735.868,0.031207890046923325,5.09691289064867e-15,333333.00009097386
6369781085876.963,0.030739483271012377,4.825829652661521e-15,333332.99998082395
6626617283794.268,0.030276777409995053,4.568963551747506e-15,333333.0001950111
6893809384319.735,0.029819725081829337,4.325579529959207e-15,333333.00020563335
7171774948216.59,0.02936827896568148,4.094979985116323e-15,333332.9999587145
7460948372732.323,0.028922391807134767,3.876502890214196e-15,333332.9997393332
7761781570463.179,0.028482016423334585,3.6695200058455916e-15,333333.0000271116
8074744675591.299,0.028047105708069904,3.4734351811048884e-15,333333.00012022106
8400326778597.972,0.027617612636790172,3.2876827386612866e-15,333332.99971092184
8739036690601.337,0.02719349027155789,3.1117259398946257e-15,333332.99990971485
9091403738512.994,0.026774691765935797,2.9450555261846208e-15,333333.00029631756
9457978592256.102,0.02636117036980887,2.7871883326324112e-15,333333.0003452364
9839334125337.81,0.025952879434140073,2.6376659706721474e-15,333332.9997220461
10236066310120.887,0.02554977241566051,2.496053576201158e-15,333333.00012749573
10648795149193.547,0.02515180288149264,2.3619386200194842e-15,333332.99994466465
11078165644293.176,0.024758924513706846,2.2349297775244636e-15,333332.99985827494
11524848804298.002,0.024371091113811017,2.1146558547534682e-15,333333.00003338256
11989542693862.084,0.0239882566071729,2.000764768008263e-15,333333.0000040853
12472973524332.291,0.023610375047374482,1.8929225744281953e-15,333332.99996595806
12975896788652.268,0.023237400620499164,1.7908125510068842e-15,333332.99998234067
13499098442026.861,0.022869287649350256,1.6941343196682294e-15,333333.00006244384
14043396130192.15,0.022505990597602128,1.6026030161333043e-15,333332.9998245724
14609640467210.645,0.022147464073882142,1.515948500419441e-15,333332.99957270315
15198716364788.516,0.021793662835784742,1.4339146069178467e-15,333332.9998196471
15811544415192.172,0.021444541793816704,1.3562584320956729e-15,333332.9998917168
16449082329925.656,0.021100056015273583,1.282749657963477e-15,333333.00027418754
17112326436416.877,0.02076016072804733,1.2131699095395221e-15,333332.99934215075
17802313235051.785,0.020424811324365164,1.1473121446284198e-15,333333.0006859738
18520121018989.86,0.020093963364459354,1.0849800743135937e-15,333332.9997737044
19266871559292.168,0.019767572580168084,1.0259876126411321e-15,333333.00022796873
20043731857995.637,0.01944559487846718,9.70158354046867e-16,333333.0003760378
20851915971872.953,0.019127986344932867,9.173250771492823e-16,333332.9991941739
21692686909728.52,0.01881470324713566,8.673292735981648e-16,333333.0002854145
22567358606195.25,0.018505702037964946,8.200207007329973e-16,333333.0004659843
23477297975116.902,0.018200939358885063,7.752569568661469e-16,333333.00023993663
24423927045725.082,0.017900372043121972,7.329030780638828e-16,333333.00058672746
25408725184948.824,0.017603957118781724,6.928311553536415e-16,333333.00029675156
26433231409330.316,0.017311651811899777,6.549199713384211e-16,333333.0001407166
27499046790159.316,0.01702341354942185,6.190546552493498e-16,333332.99867243785
28607836955585.055,0.016739199962116518,5.851263555150676e-16,333333.0002071364
29761334693615.977,0.016458968887419267,5.530319289718704e-16,333332.9989316895
30961342660075.18,0.01618267837220846,5.226736458817398e-16,333333.00020652916
32209736195743.19,0.015910286675513412,4.939589099664121e-16,333332.99988493667
33508466257091.3,0.01564175227115451,4.667999927046725e-16,333333.0001512579
34859562465184.543,0.015377033850316031,4.4111378117726717e-16,333333.0001781821
36265136277520.195,0.015116090324051415,4.1682153877911553e-16,333332.9992514027
37727384287757.69,0.014858880825721338,3.9384867815218964e-16,333332.9996138466
39248591658497.27,0.014605364713365128,3.7212454572440465e-16,333332.99990107235
40831135692471.78,0.01435550157200553,3.515822172702987e-16,333333.00034407974
42477489547732.63,0.01410925121588706,3.321583039382376e-16,333333.0012258443
44190226102635.89,0.013866573690648335,3.13792768216426e-16,333332.9993657269
45972021976668.76,0.013627429275428862,2.964287493362041e-16,333332.99811334675
47825661713399.84,0.013391778484910086,2.800123976360132e-16,333333.0000425729
49754042132090.3,0.0131595820712917,2.6449271743313486e-16,333333.0013104008
51760176854766.66,0.012930801026203066,2.49821417972823e-16,333332.99876427406
53847201015829.58,0.012705396582550266,2.3595277204589884e-16,333333.0013132021
56018376161559.41,0.012483330216299143,2.2284348188625503e-16,333333.0006395125
58277095347174.41,0.012264563648194844,2.104525519791054e-16,333332.9996691495
60626888439408.03,0.012049058845417994,1.9874116842923817e-16,333333.0002912528
63071427632891.49,0.011836778023178073,1.876725845560668e-16,333332.99971025536
65614533188962.52,0.011627683646244554,1.772120123989344e-16,333333.00055822154
68260179405869.14,0.011421738430415789,1.6732651983196184e-16,333332.9998428493
71012500829697.95,0.011218905343926654,1.5798493300281082e-16,333332.99905096105
73875798715733.55,0.011019147608794905,1.4915774382403435e-16,333332.99909634324
76854547750346.97,0.010822428702107036,1.4081702225931445e-16,333332.99830307654
79953403043917.48,0.010628712357243886,1.329363331598213e-16,333333.00004701875
83177207405716.03,0.010437962565046649,1.2549065741823412e-16,333332.9979636671
86530998912119.8,0.010250143574923685,1.1845631721965272e-16,333332.9977832444
90020018779985.14,0.010065219895898618,1.1181090517974545e-16,333332.9996843034
93649719557482.95,0.009883156297600356,1.0553321717104431e-16,333333.0003963513
