R_over_R0,f_R,f_RR,m_s2_over_R0,z,T_Gyr,hamiltonian_energy_proxy
1096923.3613640817,0.759959068520276,3.6241640726550806e-07,333333.0,152.88743862860204,0.009239856704427311,-189398.15474246058
1054408.5406123337,0.7620711793542092,3.7094450068415706e-07,333333.0,150.87304848946872,0.009424296194896724,-189171.13219124608
1013541.5206085958,0.7641748186398932,3.7951797384684375e-07,333333.00000000006,148.8850267639551,0.009612417336146317,-188945.56054086873
974258.435452528,0.7662699327008632,3.8813070622941495e-07,333332.99999999994,146.92302828891565,0.00980429361868744,-188721.43709670083
936497.894575367,0.7683564685934074,3.967765043908794e-07,333333.00000000006,144.98671241939834,0.009999999999997096,-188498.75911339358
900102.2043585464,0.770440124821882,4.0547320482435784e-07,333333.0,143.07047811623983,0.01019961293380048,-188276.912235897
865217.6733027642,0.772509213083086,4.1416593800611573e-07,333332.9999999999,141.18469316627946,0.010403210399938023,-188057.1325325884
831685.0995857118,0.7745695717724174,4.2287290256415313e-07,333333.00000000006,139.32358988478296,0.010610871934828632,-187838.78936178947
799452.0898217945,0.7766211508434279,4.315878076576892e-07,333333.0,137.4868452942913,0.010822678662541007,-187621.87979229813
768468.2809489282,0.7786639009960726,4.403043863939939e-07,333333.0,135.67414064166744,0.011038713326485178,-187406.40084578632
738685.2615570612,0.7806977736789176,4.4901641484910637e-07,333333.0,133.88516134291172,0.011259060321736663,-187192.34949754263
710056.4962646853,0.7827227210912527,1.0900000000000004e-06,2679.247756191296,132.1195969286954,0.011483805728005841,-1502.896510205051
682537.2530252908,0.7847386961851139,1.0900000000000004e-06,12468.834980901136,130.37714099060423,0.011713037343265441,-6986.364450747507
656084.5332502443,0.7867456526672096,1.0900000000000004e-06,21900.156398912244,128.65749112808183,0.011946844718049288,-12257.008358307872
630657.0046390177,0.7887435450007555,1.0900000000000004e-06,30986.975518111904,126.96034889606463,0.012185319190435685,-17323.319267714713
606214.9366118565,0.7907323284072162,1.0900000000000004e-06,39742.522171343226,125.28541975329837,0.01242855392172911,-22193.44652513901
582720.138244123,0.7927119588679552,1.0900000000000004e-06,48179.513205462055,123.63241301132952,0.01267664393285417,-26875.211584958688
560135.8986053492,0.7946823931257919,1.0900000000000004e-06,56310.17236879542,122.0010417841595,0.012929686141476032,-31376.121248239473
538426.9294098942,0.796643588686468,1.0900000000000004e-06,64146.24942803766,120.39102293855689,0.013187779399861805,-35703.380365459794
517559.3098896173,0.7985955038200209,1.0900000000000004e-06,71699.0385444458,118.80207704501582,0.013451024533497705,-39863.90402520458
497500.43380252336,0.8005380975620672,1.0900000000000004e-06,78979.39593801727,117.2339283293553,0.013719524380477058,-43864.329249659066
478218.9584945783,0.8024713297149969,1.0900000000000004e-06,85997.75686724963,115.68630462494626,0.013993383831674545,-47711.02621690378
459684.755935238,0.8043951608490739,1.0900000000000004e-06,92764.15195096767,114.15893732556586,0.014272709871722364,-51410.10902917556
441868.86565014475,0.8063095523034497,1.0900000000000004e-06,99288.22285773446,112.65156133886288,0.014557611620804349,-54967.446045512916
424743.4494775464,0.8082144661870851,1.0900000000000004e-06,105579.23738732701,111.1639150404318,0.014848200377284331,-58388.66979643075
408281.7480777566,0.810109865379586,1.0900000000000004e-06,111646.10396783822,109.69574022848472,0.01514458966118544,-61679.18649756967
392458.0391277665,0.8119957135319468,1.0900000000000004e-06,117497.38559103396,108.24678207911538,0.01544689525853729,-64844.18517856632
377247.59713568684,0.8138719750672094,1.0900000000000004e-06,123141.31320774023,106.81678910214526,0.015755235266608398,-67888.64644274437
362626.65481231007,0.8157386151810306,1.0900000000000004e-06,128585.79860416282,105.40551309754736,0.016069730140041514,-70817.35087257739
348572.3659394191,0.8175955998421659,1.0900000000000004e-06,133838.4467792657,104.0127091124367,0.01639050273790984,-73634.88709528555
335062.76967689017,0.8194428957928639,1.0900000000000004e-06,138906.56784252395,102.63813539862298,0.01671767837171259,-76345.6595223299
322076.75625282514,0.821280470549176,1.0900000000000004e-06,143797.1884506411,101.28155337071627,0.01705138485432858,-78953.89577602044
309594.03398314625,0.8231082924011788,1.0900000000000004e-06,148517.06280108535,99.94272756478014,0.017391752549946987,-81463.6538159105
297595.0975691264,0.8249263304131127,1.0900000000000004e-06,153072.68319962223,98.62142559752326,0.01773891442499483,-83878.82877714347
286061.1976233595,0.8267345544234355,1.0900000000000004e-06,157470.29021834047,97.31741812602398,0.01809300610008097,-86203.1595324161
274974.31137656746,0.8285329350447908,1.0900000000000004e-06,161715.88246004036,96.03047880798064,0.018454165902977042,-88440.23498875565
264317.1145194929,0.8303214436638937,1.0900000000000004e-06,165815.22594423435,94.76038426248002,0.01882253492265591,-90593.50012985118
254072.9541358439,0.8321000524413449,1.0900000000000004e-06,169773.86312944183,93.50691403127081,0.019198257064408815,-92666.26181425601
244225.8226843671,0.8338687343113075,1.0900000000000004e-06,173597.12158573305,92.26985054057899,0.019581479106062744,-94661.6943392766
234760.33298853537,0.8356274629812059,1.0900000000000004e-06,177290.1223314074,91.04897906335036,0.019972350755319942,-96582.84478021158
225661.6941959375,0.8373762129312439,1.0900000000000004e-06,180857.7878463828,89.84408768205489,0.02037102470824202,-98432.63811380943
216915.68866897427,0.8391149594138895,1.0900000000000004e-06,184304.84977513985,88.65496725194325,0.020777656708901478,-100213.8821348483
208508.6497710952,0.8408436784532718,1.0900000000000004e-06,187635.8563311247,87.48141136478937,0.021192405610223935,-101929.27217414875
200427.44051382897,0.8425623468444959,1.0900000000000004e-06,190855.17941419638,86.32321631310649,0.021615433436044867,-103581.39562606817
192659.43303125055,0.8442709421528821,1.0900000000000004e-06,193967.02145223814,85.18018105483021,0.022046905444405056,-105172.73629319
185192.48884982744,0.845969442713124,1.0900000000000004e-06,196975.42197761833,84.05210717846278,0.02248699019210953,-106705.67855560631
178014.9399228246,0.8476578276283712,1.0900000000000004e-06,199884.26394877434,82.9387988686723,0.02293585960057515,-108182.51137189353
171115.57039964644,0.8493360767692332,1.0900000000000004e-06,202697.27982679458,81.84006287234153,0.023393689022992614,-109605.43211859261
164483.5991016344,0.8510041707727095,1.0900000000000004e-06,205418.05741649168,80.75570846505948,0.023860657312829107,-110976.55027472955
158108.66267695025,0.8526620910410421,1.0900000000000004e-06,208050.04548109055,79.68554741805086,0.02433694689369834,-112297.89095764556
151980.79940823154,0.8543098197404939,1.0900000000000004e-06,210596.55913930316,78.62939396553742,0.02482274383062531,-113571.39831615389
146090.43364772515,0.8559473398000528,1.0900000000000004e-06,213060.78505322084,77.58706477252561,0.025318237902733548,-114798.93878679477
140428.36085558272,0.8575746349100636,1.0900000000000004e-06,215445.78641513095,76.55837890301453,0.02582362267738336,-115982.30421872764
134985.73321795274,0.8591916895207843,1.0900000000000004e-06,217754.5077410445,75.5431577886198,0.026339095585789916,-117123.21487257282
129754.04582239524,0.860798488840874,1.0900000000000004e-06,219989.77947842903,74.54122519760656,0.026864858000150794,-118223.32229830258
124725.12336902597,0.8623950188358073,1.0900000000000004e-06,222154.3224353421,73.55240720432673,0.02740111531231309,-119284.21209707267
119891.10739664723,0.8639812662262161,1.0900000000000004e-06,224250.75203788085,72.57653215905836,0.02794807701401081,-120307.40657168461
115244.44400386453,0.8655572184861687,1.0900000000000004e-06,226281.58242261657,71.61343065823294,0.028505956778703934,-121294.36727019062
110777.8720460714,0.8671228638413719,1.0900000000000004e-06,228249.23037038345,70.66293551505805,0.02907497254505105,-122246.49742694982
106484.41178981341,0.8686781912673087,1.0900000000000004e-06,230156.01908758775,69.72488173052027,0.029655346602048265,-123165.14430529073
102357.35400682862,0.8702231904873081,1.0900000000000004e-06,232004.1818409372,68.79910646476765,0.03024730567586754,-124051.60144575356
98390.24949072367,0.8717578519705487,1.0900000000000004e-06,233795.86545127205,67.88544900886608,0.030851081018428483,-124907.11082372996
94576.89897991001,0.8732821669299936,1.0900000000000004e-06,235533.1336519546,66.98375075692492,0.031466908497738096,-125732.86492016059
90911.34347105329,0.8747961273202642,1.0900000000000004e-06,237217.97031706906,66.0938551785863,0.03209502869003389,-126530.00870880614
87387.854907909,0.8762997258354459,1.0900000000000004e-06,238852.28256447244,65.21560779187448,0.03273568697376622,-127299.64156346102
84000.92723099266,0.8777929559068322,1.0900000000000004e-06,240437.90373854738,64.34885613639948,0.033389133625456674,-128042.81908834513
80745.26777410577,0.8792758117006048,1.0900000000000004e-06,241976.59627731782,63.49344974691114,0.034055623917469934,-128760.55487477753
77615.78899427518,0.8807482881154528,1.0900000000000004e-06,243470.05446840753,62.649240127198745,0.034735418217737214,-129453.82218710902
74607.60052218453,0.8822103807801299,1.0900000000000004e-06,244919.90709814942,61.81608072433148,0.035428782091470414,-130123.55558077208
71716.0015206809,0.8836620860509512,1.0900000000000004e-06,246327.71999798436,60.993826903235714,0.036135986404906534,-130770.65245518852
68936.47333941686,0.88510340100923,1.0900000000000004e-06,247694.9984921301,60.18233592160463,0.036857307431123004,-131395.9745441663
66264.67245415271,0.8865343234586569,1.0900000000000004e-06,249023.1897503456,59.3814669051357,0.03759302695796519,-132000.34934630909
63696.42367968341,0.8879548519226212,1.0900000000000004e-06,250313.68504946976,58.591080823090515,0.03834343239812831,-132584.57149786173
61227.71364580229,0.8893649856414712,1.0900000000000004e-06,251567.82194726192,57.81104046417753,0.03910881690143674,-133149.40409031155
58854.684526082594,0.8907647245697239,1.0900000000000004e-06,252786.88637195522,57.041210412745464,0.03988947946936448,-133695.5799349817
56573.6280097047,0.8921540693732157,1.0900000000000004e-06,253972.11463077596,56.28145702529115,0.040685725071841684,-134223.80277675026
54380.97950689616,0.8935330214261992,1.0900000000000004e-06,255124.6953405756,55.53164840727315,0.041497864766392736,-134734.74845895058
52273.31257893582,0.8949015828083855,1.0900000000000004e-06,256245.7712835918,54.79165439022861,0.04232621581965255,-135229.06604142283
50247.33358401866,0.8962597563019357,1.0900000000000004e-06,257336.44119124007,54.06134650918898,0.043171101831308394,-135707.3788736068
48299.876530622874,0.8976075453883945,1.0900000000000004e-06,258397.76145872028,53.340597980393085,0.04403285286051585,-136170.2856244875
46427.89813031542,0.8989449542455852,1.0900000000000004e-06,259430.74779313186,52.629283679285514,0.04491180555483813,-136618.36127114005
44628.473042306694,0.9002719877444366,1.0900000000000004e-06,260436.37679765202,51.92728011881099,0.04580830328175923,-137052.15804753394
42898.78930228328,0.9015886514457748,1.0900000000000004e-06,261415.58749427702,51.23446542798614,0.0467226962628222,-137472.2063552089
41236.143928402395,0.9028949515970586,1.0900000000000004e-06,262369.28278749227,50.55071933075408,0.0476553417104451,-137879.0156373537
39637.93869756536,0.9041908951290759,1.0900000000000004e-06,263298.3308711711,49.87592312511161,0.04860660396746785,-138273.07521776768
38101.67608541074,0.9054764896525689,1.0900000000000004e-06,264203.56658087793,49.209959662521804,0.04957685464948467,-138654.85510611098
36624.955363602494,0.9067517434548532,1.0900000000000004e-06,265085.79269373894,48.5527133275745,0.05056647279001771,-139024.806770822
35205.468848412005,0.9080166654963555,1.0900000000000004e-06,265945.7811778551,47.90407001793166,0.05157584498858845,-139383.3638809813
33840.99829466615,0.909271265407124,1.0900000000000004e-06,266784.2743932531,47.26391712452618,0.05260536556174481,-139730.94301839045
32529.41142945183,0.9105155534832914,1.0900000000000004e-06,267601.986246235,46.63214351202122,0.05365543669710305,-140067.94436105876
31268.65862015753,0.9117495406834953,1.0900000000000004e-06,268399.6032989368,46.008639499525046,0.05472646861046441,-140394.75233925134
30056.769671645183,0.9129732386252579,1.0900000000000004e-06,269177.7858358301,45.39329684155782,0.05581887970606808,-140711.73626520383
28891.850747548968,0.9141866595813226,1.0900000000000004e-06,269937.1688888361,44.78600870926742,0.05693309674004304,-141019.2509375641
27772.08141088996,0.9153898164759522,1.0900000000000004e-06,270678.363222655,44.18666967189085,0.05806955498712255,-141317.6372215788
26695.711779382767,0.9165827228811874,1.0900000000000004e-06,271401.9562818532,43.59517567845777,0.05922869841068653,-141607.2226060017
25661.059790989737,0.9177653930130663,1.0900000000000004e-06,272108.51310118876,43.01142403973361,0.06041097983619817,-141888.32173766044
24666.50857544977,0.9189378417278072,1.0900000000000004e-06,272798.5771806015,42.43531341039843,0.06161686112810257,-142161.23693458163
23710.503927675138,0.9201000845179546,1.0900000000000004e-06,273472.671326235,41.86674377145899,0.06284681337025655,-142426.25867853704
22791.551879068204,0.9212521375084886,1.0900000000000004e-06,274131.29845880857,41.30561641289073,0.06410131704995997,-142683.66608783923
21908.216362963372,0.9223940174529002,1.0900000000000004e-06,274774.94239060243,40.7518339165066,0.06538086224566068,-142933.72737118113
21059.116970546555,0.9235257417292324,1.0900000000000004e-06,275404.0685722741,40.20530013905004,0.06668594881840617,-143176.7002632823
20242.926793745482,0.9246473283360883,1.0900000000000004e-06,276019.12481067446,39.66592019550882,0.068017086607117,-143412.83244307453
19458.370351720852,0.9257587958886059,1.0900000000000004e-06,276620.5419587859,39.13360044264728,0.06937479562775793,-143642.36193512724
18704.221597717773,0.9268601636144023,1.0900000000000004e-06,277208.73457886535,38.60824846275365,0.07075960627648502,-143865.5174949891
17979.302003163608,0.9279514513494873,1.0900000000000004e-06,277784.10157982836,38.08977304760003,0.07217205953684758,-144082.5189790909
17282.47871601893,0.9290326795341463,1.0900000000000004e-06,278347.0268298732,37.578084182612386,0.07361270719112625,-144293.57769983084
16612.662790499995,0.930103869208799,1.0900000000000004e-06,278897.879745307,37.07309303124504,0.07508211203588969,-144498.8967664391
15968.807485419766,0.9311650420098159,1.0900000000000004e-06,279437.01585648564,36.574711919566624,0.07658084810185395,-144698.67141218958
15349.906628463788,0.9322162201653305,1.0900000000000004e-06,279964.77735177515,36.082854321036486,0.07810950087813064,-144893.08930851432
14754.993043873505,0.9332574264910046,1.0900000000000004e-06,280481.4936003615,35.597434841489985,0.07966866754095124,-145082.33086653895
14183.137041060038,0.934288684385778,1.0900000000000004e-06,280987.48165474687,35.11836920431524,0.08125895718695726,-145266.56952655068
13633.44496179505,0.9353100178275914,1.0900000000000004e-06,281483.04673371086,34.64557423582481,0.08288099107114695,-145445.97203588032
13105.05778370705,0.9363214513690862,1.0900000000000004e-06,281968.482686497,34.17896785081858,0.08453540284957178,-145620.69871566506
12597.149777900857,0.9373230101332805,1.0900000000000004e-06,282444.07243895053,33.718469038335385,0.08622283882687767,-145790.90371693848
12108.927218602887,0.9383147198092234,1.0900000000000004e-06,282910.0884223076,33.263997847590936,0.0879439582087871,-145956.7352664756
11639.627142815998,0.9392966066476283,1.0900000000000004e-06,283366.79298530845,32.81547537409972,0.08969943335962142,-146118.3359028052
11188.51615804531,0.9402686974564852,1.0900000000000004e-06,283814.43879027996,32.372823745977996,0.09148995006496345,-146275.84270278376
10754.88929623269,0.9412310195966546,1.0900000000000004e-06,284253.26919381064,31.935966110426293,0.09331620779956322,-146429.38749910984
10338.068912108482,0.9421836009774408,1.0900000000000004e-06,284683.51861261233,31.50482662038831,0.09517892000059146,-146579.09708914233
9937.403624239365,0.9431264700521493,1.0900000000000004e-06,285105.41287514626,31.07933042138446,0.09707881434634756,-146725.09343537205
9552.267297117492,0.9440596558136258,1.0900000000000004e-06,285519.16955956194,30.659403638517347,0.09901663304053097,-146867.493857881
9182.058062700338,0.9449831877897797,1.0900000000000004e-06,285924.998318482,30.24497336364725,0.10099313310218688,-147006.41121911112
8826.19737987241,0.9458970960390917,1.0900000000000004e-06,286323.1011911408,29.835967642735238,0.10300908666143978,-147141.95410125057
8484.129130359335,0.9468014111461062,1.0900000000000004e-06,286713.67290336825,29.432315463352065,0.10506528126113007,-147274.22697653394
8155.318749679558,0.9476961642169149,1.0900000000000004e-06,287096.90115589113,29.033946742348313,0.10716252016447186,-147403.3303707411
