beta,gamma_min,gamma_max
1075455185881.5223,0.0,333332.9999993788
1118818657443.29,0.0,333332.9999750666
1163930589276.1833,0.0,333332.99999821396
1210861481116.7214,0.0,333332.9999989217
1259684675324.1216,0.0,333332.9999975841
1310476471497.797,0.0,333332.999995357
1363316245716.3643,0.0,333332.999937943
1418286574584.4778,0.0,333333.0
1475473364281.3723,0.0,333333.0
1534965984812.768,0.0,333332.9999739202
1596857409675.9666,0.0,333332.99998445093
1661244361156.3647,0.0,333332.99999982136
1728227461482.5022,0.0,333333.0
1797911390075.8198,0.0,333333.0
1870405047140.8953,0.0,333332.9999759798
1945821723851.8093,0.0,333333.0
2024279279400.607,0.0,333332.99996628735
2105900325184.528,0.0,333332.99994932173
2190812416419.8623,0.0,333333.0
2279148251481.8804,0.0,333332.99992856407
2371045879282.3457,0.0,333332.99996267015
2466648915008.717,0.0,333333.0
2566106764562.1704,0.0,333332.9999784639
2669574858045.1963,0.0,333332.9999069585
2777214892663.6646,0.0,333333.0
2889195085422.948,0.0,333333.0
3005690436013.0283,0.0,333332.99997554166
3126883000293.3794,0.0,333332.9999824037
3252962174805.067,0.0,333332.99996385194
3384124992754.661,0.0,333332.9999935111
3520576431932.542,0.0,333333.0
3662529735046.7676,0.0,333332.9999873274
3810206742973.1567,0.0,333332.99982975
3963838241442.3545,0.0,333332.9999346151
4123664321705.6836,0.0,333333.0
4289934755743.4116,0.0,333332.99975270825
4462909386601.815,0.0,333332.9998125232
4642858534469.02,0.0,333333.0
4830063419124.286,0.0,333332.999965474
5024816599420.831,0.0,333332.9998414339
5227422430489.088,0.0,333333.0
5438197539374.891,0.0,333333.0
5657471319855.835,0.0,333333.0
5885586447209.214,0.0,333332.9998482295
6122899413735.868,0.0,333333.0
6369781085876.963,0.0,333332.99998082395
6626617283794.268,0.0,333333.0
6893809384319.735,0.0,333333.0
7171774948216.59,0.0,333332.9999587145
7460948372732.323,0.0,333332.9997393332
7761781570463.179,0.0,333333.0
8074744675591.299,0.0,333333.0
8400326778597.972,0.0,333332.99971092184
8739036690601.337,0.0,333332.99990971485
9091403738512.994,0.0,333333.0
9457978592256.102,0.0,333333.0
9839334125337.81,0.0,333332.9997220461
10236066310120.887,0.0,333333.0
10648795149193.547,0.0,333332.99994466465
11078165644293.176,0.0,333332.99985827494
11524848804298.002,0.0,333333.0
11989542693862.084,0.0,333333.0
12472973524332.291,0.0,333332.99996595806
12975896788652.268,0.0,333332.99998234067
13499098442026.861,0.0,333333.0
14043396130192.15,0.0,333332.9998245724
14609640467210.645,0.0,333332.99957270315
15198716364788.516,0.0,333332.9998196471
15811544415192.172,0.0,333332.9998917168
16449082329925.656,0.0,333333.0
17112326436416.877,0.0,333332.99934215075
17802313235051.785,0.0,333333.0
18520121018989.86,0.0,333332.9997737044
19266871559292.168,0.0,333333.0
20043731857995.637,0.0,333333.0
20851915971872.953,0.0,333332.9991941739
21692686909728.52,0.0,333333.0
22567358606195.25,0.0,333333.0
23477297975116.902,0.0,333333.0
24423927045725.082,0.0,333333.0
25408725184948.824,0.0,333333.0
26433231409330.316,0.0,333333.0
27499046790159.316,0.0,333332.99867243785
28607836955585.055,0.0,333333.0
29761334693615.977,0.0,333332.9989316895
30961342660075.18,0.0,333333.0
32209736195743.19,0.0,333332.99988493667
33508466257091.3,0.0,333333.0
34859562465184.543,0.0,333333.0
36265136277520.195,0.0,333332.9992514027
37727384287757.69,0.0,333332.9996138466
39248591658497.27,0.0,333332.99990107235
40831135692471.78,0.0,333333.0
42477489547732.63,0.0,333333.0
44190226102635.89,0.0,333332.9993657269
45972021976668.76,0.0,333332.99811334675
47825661713399.84,0.0,333333.0
49754042132090.3,0.0,333333.0
51760176854766.66,0.0,333332.99876427406
53847201015829.58,0.0,333333.0
56018376161559.41,0.0,333333.0
58277095347174.41,0.0,333332.9996691495
60626888439408.03,0.0,333333.0
63071427632891.49,0.0,333332.99971025536
65614533188962.52,0.0,333333.0
68260179405869.14,0.0,333332.9998428493
71012500829697.95,0.0,333332.99905096105
73875798715733.55,0.0,333332.99909634324
76854547750346.97,0.0,333332.99830307654
79953403043917.48,0.0,333333.0
83177207405716.03,0.0,333332.9979636671
86530998912119.8,0.0,333332.9977832444
90020018779985.14,0.0,333332.9996843034
93649719557482.95,0.0,333333.0
