R_over_R0,f_R,f_RR,m_s2_over_R0,hamiltonian_energy_proxy
11411517249.732714,0.20646599789639986,1.0900000000000004e-06,-3803775943.79534,3152824820.946154
11871641493.124416,0.20462619748123173,1.0900000000000004e-06,-3957151254.2226706,3284961976.1688137
12350318424.536173,0.2027959387966706,1.0900000000000004e-06,-4116710791.072059,3422617800.9801025
12848296107.64363,0.20097524683776768,1.0900000000000004e-06,-4282703908.894409,3566021797.843876
13366352768.827848,0.1991641457553957,1.0900000000000004e-06,-4455390016.476025,3715412966.8123274
13905298013.366875,0.19736265885692705,1.0900000000000004e-06,-4635038982.235791,3871040196.510448
14465974090.665594,0.1955708086070334,1.0900000000000004e-06,-4821931555.968469,4033162671.1315656
15049257210.500816,0.19378861662860652,1.0900000000000004e-06,-5016359807.593047,4202050294.096297
15656058912.338804,0.1920161037037989,1.0900000000000004e-06,-5218627583.591925,4377984129.053922
16287327489.865088,0.19025328977518433,1.0900000000000004e-06,-5429050981.85418,4561256858.932625
16944049472.952822,0.18850019394703818,1.0900000000000004e-06,-5647958845.665024,4752173263.773744
17627251169.38567,0.18675683448673555,1.0900000000000004e-06,-5875693277.613423,4951050718.114988
18338000268.744392,0.1850232288262687,1.0900000000000004e-06,-6112610174.220967,5158219708.718563
19077407510.964153,0.18329939356388086,1.0900000000000004e-06,-6359079782.127635,5374024373.472593
19846628422.169384,0.18158534446581795,1.0900000000000004e-06,-6615487276.703414,5598823062.327508
20646865120.499622,0.17988109646819617,1.0900000000000004e-06,-6882233363.990252,5832988921.164366
21479368194.747982,0.1781866636789847,1.0900000000000004e-06,-7159734906.91487,6076910499.528156
22345438658.74831,0.17650205938010413,1.0900000000000004e-06,-7448425576.751155,6330992383.197111
23246429984.565342,0.17482729602963878,1.0900000000000004e-06,-7748756530.850212,6595655852.598375
24183750217.664967,0.17316238526416194,1.0900000000000004e-06,-8061197117.69711,6871339568.1212225
25158864177.370667,0.17150733790117437,1.0900000000000004e-06,-8386235610.396369,7158500283.42188
26173295746.0445,0.16986216394165435,1.0900000000000004e-06,-8724379969.732283,7457613587.858032
27228630250.57009,0.16822687257271837,1.0900000000000004e-06,-9076158637.996584,7769174679.237335
28326516939.859818,0.16660147217039342,1.0900000000000004e-06,-9442121364.82417,8093699168.112361
29468671562.257397,0.16498597030249676,1.0900000000000004e-06,-9822840066.327297,8431723914.904081
30656879046.864124,0.1633803737316249,1.0900000000000004e-06,-10218909718.870998,8783807901.18809
31892996292.978966,0.16178468841825083,1.0900000000000004e-06,-10630949288.88644,9150533136.531769
33178955072.011806,0.16019891952392637,1.0900000000000004e-06,-11059602700.175337,9532505602.326807
34516765046.404816,0.15862307141459184,1.0900000000000004e-06,-11505539840.217075,9930356234.119932
35908516910.27981,0.1570571476639885,1.0900000000000004e-06,-11969457607.051172,10344741944.005625
37356385656.72,0.15550115105717613,1.0900000000000004e-06,-12452080998.371178,10776346684.707912
38862633976.79162,0.15395508359415333,1.0900000000000004e-06,-12954164244.531887,11225882557.044027
40429615795.61788,0.15241894649357768,1.0900000000000004e-06,-13476491987.240673,11694090962.531548
42059779951.03108,0.15089274019658883,1.0900000000000004e-06,-14019880505.774828,12181743802.971626
43755674020.551636,0.1493764643707294,1.0900000000000004e-06,-14585178992.641258,12689644728.915237
45519948302.67513,0.14787011791396532,1.0900000000000004e-06,-15173270880.672165,13218630438.996605
47355359958.68866,0.1463736989588017,1.0900000000000004e-06,-15785075223.630484,13769572032.198
49264777321.48998,0.14488720487649803,1.0900000000000004e-06,-16421548132.482937,14343376415.193995
51251184378.142235,0.1434106322813751,1.0900000000000004e-06,-17083684269.58494,14940987767.009777
53317685433.17035,0.14194397703521747,1.0900000000000004e-06,-17772518403.112736,15563389063.31885
55467509959.886086,0.14048723425176865,1.0900000000000004e-06,-18489127024.171738,16211603662.79923
57704017647.32385,0.13904039830131742,1.0900000000000004e-06,-19234630029.10847,16886696958.065413
60030703650.67394,0.13760346281537345,1.0900000000000004e-06,-20010192469.65498,17589778093.794815
62451204053.4188,0.1361764206914346,1.0900000000000004e-06,-20817026373.64092,18322001754.77366
64969301549.7085,0.13475926409783828,1.0900000000000004e-06,-21656392639.118706,19084570026.69731
67588931355.855125,0.13335198447870275,1.0900000000000004e-06,-22529603004.861656,19878734332.67458
70314187360.18521,0.13195457255895124,1.0900000000000004e-06,-23438022100.31478,20705797448.50507
73149328520.85995,0.13056701834942214,1.0900000000000004e-06,-24383069578.20153,21567115599.92236
76098785521.66325,0.12918931115205848,1.0900000000000004e-06,-25366222333.11982,22464100645.125538
79167167696.15685,0.1278214395651832,1.0900000000000004e-06,-26389016809.5937,23398222346.05475
82359270231.02539,0.12646339148885016,1.0900000000000004e-06,-27453051403.188442,24371010732.007595
85680081659.86758,0.1251151541302762,1.0900000000000004e-06,-28559988958.440834,25384058559.33738
89134791659.1451,0.12377671400935034,1.0900000000000004e-06,-29711559367.508915,26439023871.126144
92728799158.47145,0.12244805696421682,1.0900000000000004e-06,-30909562273.601505,27537632660.882133
96467720777.9173,0.1211291681569355,1.0900000000000004e-06,-32155869883.41337,28681681644.47595
100357399605.51558,0.11982003207921324,1.0900000000000004e-06,-33452429892.960217,29873041144.698753
104403914328.6857,0.11852063255820737,1.0900000000000004e-06,-34801268531.3868,31113658093.00416
108613588733.84544,0.11723095276240007,1.0900000000000004e-06,-36204493727.50421,32405559153.178753
112993001589.05789,0.1159509752075404,1.0900000000000004e-06,-37664298404.00548,33750853971.878834
117548996925.15604,0.11468068176265503,1.0900000000000004e-06,-39182963904.50713,35151738561.16959
122288694731.4139,0.11342005365612386,1.0900000000000004e-06,-40762863558.772934,36610498818.41127
127219502082.47789,0.11216907148181997,1.0900000000000004e-06,-42406466391.690956,38129514189.0521
132349124713.94737,0.11092771520531365,1.0900000000000004e-06,-44116340981.80044,39711261478.11262
137685579064.69492,0.10969596417013651,1.0900000000000004e-06,-45895159475.39856,41358318816.37987
143237204804.74576,0.10847379710410666,1.0900000000000004e-06,-47745701762.50024,43073369787.57289
149012677868.29343,0.10726119212571171,1.0900000000000004e-06,-49670859821.176674,44859207722.99347
155021024012.22128,0.1060581267505493,1.0900000000000004e-06,-51673642237.06252,46718740170.44001
161271632921.3169,0.10486457789782215,1.0900000000000004e-06,-53757178905.09405,48654993544.435555
167774272882.2237,0.10368052189688867,1.0900000000000004e-06,-55924725920.82628,50671117965.10535
174539106049.0614,0.10250593449386432,1.0900000000000004e-06,-58179670668.97323,52770392293.336914
181576704324.57275,0.1013407908582747,1.0900000000000004e-06,-60525537117.12338,54956229370.162384
188898065881.61328,0.10018506558975822,1.0900000000000004e-06,-62965991322.90302,57232181468.623985
196514632350.80664,0.09903873272481621,1.0900000000000004e-06,-65504847163.19466,59601945966.71795
204438306701.22186,0.09790176574360926,1.0900000000000004e-06,-68146072294.36272,62069371250.35714
212681471842.02066,0.09677413757679865,1.0900000000000004e-06,-70893794352.80275,64638462855.65664
221257009974.13968,0.0956558206124304,1.0900000000000004e-06,-73752307405.50203,67313389860.21838
230178322722.2548,0.09454678670286198,1.0900000000000004e-06,-76726078660.6945,70098491533.48566
239459352078.48645,0.09344700717172807,1.0900000000000004e-06,-79819755449.09575,72998284256.64153
249114602190.5772,0.09235645282094555,1.0900000000000004e-06,-83038172486.62885,76017468722.95001
259159162028.59082,0.0912750939377548,1.0900000000000004e-06,-86386359429.99084,79160937429.87799
269608728965.5559,0.09020290030179676,1.0900000000000004e-06,-89869548736.86717,82433782474.79338
280479633308.90753,0.08913984119222484,1.0900000000000004e-06,-93493183843.0789,85841303666.51244
291788863821.0596,0.08808588539484685,1.0900000000000004e-06,-97262927669.44023,89389016965.4625
303554094268.9945,0.08704100120929997,1.0900000000000004e-06,-101184671471.62166,93082663265.74324
315793711044.3607,0.08600515645625346,1.0900000000000004e-06,-105264544046.84915,96928217532.90582
328526841897.2389,0.08497831848463956,1.0900000000000004e-06,-109508921311.82628,100931898311.82478
341773385828.4861,0.08396045417891039,1.0900000000000004e-06,-113924436266.84883,105100177619.62129
355554044187.3687,0.08295152996631912,1.0900000000000004e-06,-118517989361.68257,109439791239.19666
369890353023.085,0.08195151182422467,1.0900000000000004e-06,-123296759279.40393,113957749429.56491
384804716740.734,0.08096036528741679,1.0900000000000004e-06,-128268214155.0565,118661348069.82607
400320443114.32904,0.07997805545546222,1.0900000000000004e-06,-133440123246.65543,123558180254.30096
416461779711.5713,0.07900454700006825,1.0900000000000004e-06,-138820569076.7785,128656148357.05574
433253951787.309,0.07803980417246334,1.0900000000000004e-06,-144417960063.71948,133963476584.78082
450723201704.9008,0.07708379081079299,1.0900000000000004e-06,-150241043661.94223,139488724037.75174
468896829947.0868,0.0761364703475295,1.0900000000000004e-06,-156298920032.37134,145240798299.3977
487803237780.464,0.07519780581689348,1.0900000000000004e-06,-162601056263.8838,151228969575.83154
507471971640.2354,0.07426775986228623,1.0900000000000004e-06,-169157301168.2253,157462885407.55435
527933769304.6001,0.07334629474373164,1.0900000000000004e-06,-175977900671.47385,163952585976.44827
549220607930.9411,0.07243337234532479,1.0900000000000004e-06,-183073513826.102,170708520032.09772
571365754028.8829,0.07152895418268763,1.0900000000000004e-06,-190455229468.6631,177741561462.45575
594403815448.3147,0.0706330014104288,1.0900000000000004e-06,-198134583549.13202,185063026534.87592
618370795463.6263,0.06974547482960655,1.0900000000000004e-06,-206123577158.98407,192684691834.58456
643304149038.6732,0.06886633489519378,1.0900000000000004e-06,-214434695286.1832,200618812928.7553
669242841360.4064,0.06799554172354287,1.0900000000000004e-06,-223080926326.3918,208878143785.48938
696227408732.6393,0.06713305509984888,1.0900000000000004e-06,-232075782380.89352,217475956978.1847
724300021925.1118,0.06627883448561099,1.0900000000000004e-06,-241433320372.94724,226426064707.00354
753504552076.8566,0.06543283902608935,1.0900000000000004e-06,-251168164015.57635,235742840670.43475
783886639256.859,0.06459502755775569,1.0900000000000004e-06,-261295526665.12195,245441242821.2721
815493763789.1508,0.0637653586157379,1.0900000000000004e-06,-271831235096.27393,255536837042.7139
848375320453.8076,0.06294379044125537,1.0900000000000004e-06,-282791754235.737,266045821781.73587
882582695679.8087,0.06213028098904507,1.0900000000000004e-06,-294194212893.18365,276985053678.3801
918169347850.3907,0.06132478793477617,1.0900000000000004e-06,-306056430529.7058,288372074231.1679
955190890846.3989,0.06052726868245155,1.0900000000000004e-06,-318396945105.5982,300225137540.46075
993705180958.1925,0.05973768037179631,1.0900000000000004e-06,-331235042050.9937,312563239173.28656
1033772407301.9282,0.05895597988562998,1.0900000000000004e-06,-344590784404.62445,325406146194.89764
1075455185881.5223,0.058182123857222295,1.0900000000000004e-06,-358485044167.8091,338774428414.1569
1118818657443.29,0.05741606867763164,1.0900000000000004e-06,-372939534922.66595,352689490891.74646
1163930589276.1833,0.05665777050302276,1.0900000000000004e-06,-387976845765.5258,367173607762.1699
1210861481116.7214,0.05590718526196515,1.0900000000000004e-06,-403620476608.5753,382249957422.5732
1259684675324.1216,0.05516426866270851,1.0900000000000004e-06,-419894874904.9003,397942659143.55273
1310476471497.797,0.05442897620043565,1.0900000000000004e-06,-436825473854.31885,414276811159.335
1363316245716.3643,0.05370126316449017,1.0900000000000004e-06,-454438732149.7168,431278530297.04083
1418286574584.4778,0.05298108464557921,1.0900000000000004e-06,-472762175325.99274,448974993207.1371
1475473364281.3723,0.05226839554294829,1.0900000000000004e-06,-491824438776.2387,467394479259.7022
1534965984812.768,0.05156315057152897,1.0900000000000004e-06,-511655312502.3751,486566415173.7233
1596857409675.9666,0.05086530426905569,1.0900000000000004e-06,-532285787670.1833,506521421449.3667
1661244361156.3647,0.05017481100315344,1.0900000000000004e-06,-553748105041.4761,527291360675.9639
1728227461482.5022,0.04949162497839255,1.0900000000000004e-06,-576075805359.1139,548909387791.4218
1797911390075.8198,0.04881570024331109,1.0900000000000004e-06,-599303781763.5913,571410002371.7808
1870405047140.8953,0.04814699069740267,1.0900000000000004e-06,-623468334323.1147,594829103032.8479
1945821723851.8093,0.04748545009806956,1.0900000000000004e-06,-648607226762.3921,619204044029.1243
2024279279400.607,0.04683103206753908,1.0900000000000004e-06,-674759745478.7858,644573694138.6848
2105900325184.528,0.04618369009974243,1.0900000000000004e-06,-701966760938.0568,670978497926.2407
2190812416419.8623,0.045543377567155166,1.0900000000000004e-06,-730270791545.649,698460539480.3372
2279148251481.8804,0.044910047727598316,1.0900000000000004e-06,-759716070093.334,727063608724.5161
2371045879282.3457,0.044283653730998095,1.0900000000000004e-06,-790348612885.0469,756833270406.2765
2466648915008.717,0.04366414862610485,1.0900000000000004e-06,-822216291649.9551,787816935871.8827
2566106764562.1704,0.043051485367168386,1.0900000000000004e-06,-855368908355.1316,820063937739.4012
2669574858045.1963,0.04244561682057069,1.0900000000000004e-06,-889858273034.7546,853625607586.8945
2777214892663.6646,0.041846495771412674,1.0900000000000004e-06,-925738284757.4614,888555356777.4095
2889195085422.948,0.04125407493005673,1.0900000000000004e-06,-963065015858.3911,924908760547.3066
3005690436013.0283,0.04066830693862117,1.0900000000000004e-06,-1001896799567.5518,962743645489.5747
3126883000293.3794,0.04008914437742874,1.0900000000000004e-06,-1042294321171.4493,1002120180569.0806
3252962174805.067,0.03951653977140572,1.0900000000000004e-06,-1084320712850.4536,1043100971812.2432
3384124992754.661,0.03895044559643188,1.0900000000000004e-06,-1128041652340.1025,1085751160819.346
3520576431932.542,0.038390814285640736,1.0900000000000004e-06,-1173525465570.537,1130138527253.6929
3662529735046.7676,0.037837598235668256,1.0900000000000004e-06,-1220843233444.4583,1176333595468.0203
3810206742973.1567,0.03729074981285059,1.0900000000000004e-06,-1270068902920.4866,1224409745435.052
3963838241442.3545,0.03675022135936801,1.0900000000000004e-06,-1321279402575.5186,1274443328155.8225
4123664321705.6836,0.03621596519933642,1.0900000000000004e-06,-1374554762826.6758,1326513785726.3696
4289934755743.4116,0.035687933644844246,1.0900000000000004e-06,-1429978241000.7295,1380703776250.7083
4462909386601.815,0.03516607900193478,1.0900000000000004e-06,-1487636451446.4526,1437099303795.5527
4642858534469.02,0.03465035357653201,1.0900000000000004e-06,-1547619500893.2349,1495789853590.147
4830063419124.286,0.03414070968031135,1.0900000000000004e-06,-1610021129267.5115,1556868532682.7766
5024816599420.831,0.03363709963651189,1.0900000000000004e-06,-1674938856187.0354,1620432216274.0127
5227422430489.088,0.03313947578569229,1.0900000000000004e-06,-1742474133361.9663,1686581699955.693
5438197539374.891,0.032647790491427214,1.0900000000000004e-06,-1812732503140.93,1755421858093.8113
5657471319855.835,0.03216199614594515,1.0900000000000004e-06,-1885823763449.8057,1827061808603.109
5885586447209.214,0.03168204517570694,1.0900000000000004e-06,-1961862139381.039,1901615084371.1853
6122899413735.868,0.031207890046923325,1.0900000000000004e-06,-2040966461701.592,1979199811600.2793
6369781085876.963,0.030739483271012377,1.0900000000000004e-06,-2123260352558.5342,2059938895345.7458
6626617283794.268,0.030276777409995053,1.0900000000000004e-06,-2208872418672.4697,2143960212541.466
6893809384319.735,0.029819725081829337,1.0900000000000004e-06,-2297936452320.73,2231396812814.142
7171774948216.59,0.02936827896568148,1.0900000000000004e-06,-2390591640424.4053,2322387127400.5967
7460948372732.323,0.028922391807134767,1.0900000000000004e-06,-2486982782066.0063,2417075186494.8975
7761781570463.179,0.028482016423334585,1.0900000000000004e-06,-2587260514777.63,2515610845365.219
8074744675591.299,0.028047105708069904,1.0900000000000004e-06,-2691581549953.3364,2618150019594.1924
8400326778597.972,0.027617612636790172,1.0900000000000004e-06,-2800108917753.571,2724854929810.6133
8739036690601.337,0.02719349027155789,1.0900000000000004e-06,-2913012221884.3936,2835894356295.3115
9091403738512.994,0.026774691765935797,1.0900000000000004e-06,-3030467904649.686,2951443903859.4004
9457978592256.102,0.02636117036980887,1.0900000000000004e-06,-3152659522690.5137,3071686277409.128
9839334125337.81,0.025952879434140073,1.0900000000000004e-06,-3279778033842.6104,3196811568628.335
10236066310120.887,0.02554977241566051,1.0900000000000004e-06,-3412022095560.2427,3327017554226.8394
10648795149193.547,0.02515180288149264,1.0900000000000004e-06,-3549598375372.833,3462510006221.1626
11078165644293.176,0.024758924513706846,1.0900000000000004e-06,-3692721873859.5225,3603503014732.8374
11524848804298.002,0.024371091113811017,1.0900000000000004e-06,-3841616260646.401,3750219323809.0747
11989542693862.084,0.0239882566071729,1.0900000000000004e-06,-3996514223951.5034,3902890680790.9463
12472973524332.291,0.023610375047374482,1.0900000000000004e-06,-4157657834223.7993,4061758199775.355
12975896788652.268,0.023237400620499164,1.0900000000000004e-06,-4325298922444.5176,4227072739739.2065
13499098442026.861,0.022869287649350256,1.0900000000000004e-06,-4499699473681.955,4399095297916.988
14043396130192.15,0.022505990597602128,1.0900000000000004e-06,-4681132036514.817,4578097419046.843
14609640467210.645,0.022147464073882142,1.0900000000000004e-06,-4869880148963.957,4764361621125.105
15198716364788.516,0.021793662835784742,1.0900000000000004e-06,-5066238781598.109,4958181838334.927
15811544415192.172,0.021444541793816704,1.0900000000000004e-06,-5270514798506.094,5159863881841.537
16449082329925.656,0.021100056015273583,1.0900000000000004e-06,-5483027436855.937,5369725919174.684
17112326436416.877,0.02076016072804733,1.0900000000000004e-06,-5704108805790.287,5588098972947.657
17802313235051.785,0.020424811324365164,1.0900000000000004e-06,-5934104405437.809,5815327439692.682
18520121018989.86,0.020093963364459354,1.0900000000000004e-06,-6173373666851.678,6051769629623.867
19266871559292.168,0.019767572580168084,1.0900000000000004e-06,-6422290513718.928,6297798328171.536
20043731857995.637,0.01944559487846718,1.0900000000000004e-06,-6681243946718.548,6553801380165.903
20851915971872.953,0.019127986344932867,1.0900000000000004e-06,-6950638651441.447,6820182297583.32
21692686909728.52,0.01881470324713566,1.0900000000000004e-06,-7230895630822.442,7097360891805.299
22567358606195.25,0.018505702037964946,1.0900000000000004e-06,-7522452863072.515,7385773931378.653
23477297975116.902,0.018200939358885063,1.0900000000000004e-06,-7825765986139.599,7685875826305.099
24423927045725.082,0.017900372043121972,1.0900000000000004e-06,-8141309009767.574,7998139339930.096
25408725184948.824,0.017603957118781724,1.0900000000000004e-06,-8469575056266.136,8323056329543.644
26433231409330.316,0.017311651811899777,1.0900000000000004e-06,-8811077131149.355,8661138516850.996
27499046790159.316,0.01702341354942185,1.0900000000000004e-06,-9166348924847.17,9012918289517.564
28607836955585.055,0.016739199962116518,1.0900000000000004e-06,-9535945646742.664,9378949535041.014
29761334693615.977,0.016458968887419267,1.0900000000000004e-06,-9920444892838.668,9759808508254.143
30961342660075.18,0.01618267837220846,1.0900000000000004e-06,-10320447548409.562,10156094733814.56
32209736195743.19,0.015910286675513412,1.0900000000000004e-06,-10736578727048.865,10568431945091.8
33508466257091.3,0.01564175227115451,1.0900000000000004e-06,-11169488747580.357,10997469060919.764
34859562465184.543,0.015377033850316031,1.0900000000000004e-06,-11619854150359.059,11443881201740.893
36265136277520.195,0.015116090324051415,1.0900000000000004e-06,-12088378754550.742,11908370746730.865
37727384287757.69,0.014858880825721338,1.0900000000000004e-06,-12575794758041.896,12391668433555.838
39248591658497.27,0.014605364713365128,1.0900000000000004e-06,-13082863881699.287,12894534502481.477
40831135692471.78,0.01435550157200553,1.0900000000000004e-06,-13610378559767.2,13417759886622.004
42477489547732.63,0.01410925121588706,1.0900000000000004e-06,-14159163178262.79,13962167450189.78
44190226102635.89,0.013866573690648335,1.0900000000000004e-06,-14730075363304.756,14528613276680.732
45972021976668.76,0.013627429275428862,1.0900000000000004e-06,-15324007321388.842,15117988009009.287
47825661713399.84,0.013391778484910086,1.0900000000000004e-06,-15941887233704.605,15731218243687.37
49754042132090.3,0.0131595820712917,1.0900000000000004e-06,-16584680706672.43,16369267981226.512
51760176854766.66,0.012930801026203066,1.0900000000000004e-06,-17253392280967.846,17033140135030.336
53847201015829.58,0.012705396582550266,1.0900000000000004e-06,-17949067001391.086,17723878101135.383
56018376161559.41,0.012483330216299143,1.0900000000000004e-06,-18672792050035.605,18442567391254.227
58277095347174.41,0.012264563648194844,1.0900000000000004e-06,-19425698445307.508,19190337331672.875
60626888439408.03,0.012049058845417994,1.0900000000000004e-06,-20208962809451.285,19968362830658.027
63071427632891.49,0.011836778023178073,1.0900000000000004e-06,-21023809207344.023,20777866217136.49
65614533188962.52,0.011627683646244554,1.0900000000000004e-06,-21871511059431.64,21620119153520.395
68260179405869.14,0.011421738430415789,1.0900000000000004e-06,-22753393131796.83,22496444625668.113
71012500829697.95,0.011218905343926654,1.0900000000000004e-06,-23670833606468.46,23408219013090.69
73875798715733.55,0.011019147608794905,1.0900000000000004e-06,-24625266235208.082,24356874242639.582
76854547750346.97,0.010822428702107036,1.0900000000000004e-06,-25618182580139.38,25343900029041.746
79953403043917.48,0.010628712357243886,1.0900000000000004e-06,-26651134344722.12,26370846205783.727
83177207405716.03,0.010437962565046649,1.0900000000000004e-06,-27725735798713.31,27439325149987.598
86530998912119.8,0.010250143574923685,1.0900000000000004e-06,-28843666300905.336,28551014305068.684
90020018779985.14,0.010065219895898618,1.0900000000000004e-06,-30006672923583.668,29707658805117.83
93649719557482.95,0.009883156297600356,1.0900000000000004e-06,-31216573182805.285,30911074205109.47
