T_Gyr,I_DH,I_Yp
0.09937847605107553,0.9921616954308633,1.0283789940779466
0.1016920300934232,0.9921615851368907,1.0283995427841488
0.10405944421211288,0.9921614765339458,1.0284200919009476
0.10648197228225229,0.992161369608963,1.0284406414283522
0.10896089736945272,0.9921612643488804,1.02846119136637
0.11149753240939202,0.9921611607406323,1.0284817417150092
0.11409322090319589,0.9921610587711591,1.0285022924742784
0.11674933762900898,0.9921609584273893,1.0285228436441856
0.11946728937013033,0.9921608596962647,1.0285433952247387
0.12224851566010214,0.9921607625647181,1.0285639472159467
0.1250944895451421,0.9921606670196855,1.028584499617817
0.1280067183643269,0.9921605730481036,1.0286050524303583
0.13098674454793674,0.9921604806369125,1.0286256056535787
0.13403614643438838,0.9921603897730427,1.0286461592874865
0.13715653910618422,0.9921603004434285,1.0286667133320893
0.14034957524532207,0.9921602126350104,1.028687267787396
0.14361694600862204,0.9921601263347228,1.0287078226534143
0.14696038192342825,0.9921600415295022,1.0287283779301533
0.1503816538041642,0.992159958206285,1.02874893361762
0.15388257369022426,0.9921598763520034,1.0287694897158235
0.15746499580570233,0.9921597959535962,1.0287900462247719
0.16113081754146036,0.9921597169980017,1.0288106031444728
0.1648819804600613,0.9921596394721566,1.028831160474935
0.16872047132409518,0.9921595633629889,1.0288517182161663
0.17264832314844844,0.9921594886574417,1.0288722763681757
0.1766676162770667,0.9921594153424512,1.0288928349309703
0.18078047948478693,0.9921593434049478,1.028913393904559
0.1849890911048184,0.9921592728318744,1.02893395328895
0.18929568018247556,0.9921592036101612,1.028954513084151
0.1937025276557658,0.9921591357267491,1.0289750732901708
0.1982119675634645,0.9921590691685702,1.0289956339070172
0.20282638828131144,0.9921590039225654,1.029016194934699
0.20754823378699053,0.9921589399756693,1.0290367563732237
0.21238000495455425,0.9921588773148123,1.0290573182226
0.21732426087898543,0.992158815926937,1.029077880482836
0.222383620231592,0.9921587557989782,1.0290984431539394
0.22756076264696054,0.9921586969178684,1.029119006235919
0.23285843014219373,0.9921586392705503,1.0291395697287828
0.23827942856919088,0.9921585828439542,1.0291601336325396
0.24382662910073477,0.9921585276250211,1.0291806979471965
0.24950296975117991,0.9921584736006837,1.0292012626727625
0.25531145693253815,0.9921584207578782,1.0292218278092455
0.2612551670467929,0.9921583690835436,1.0292423933566537
0.26733724811527976,0.9921583185646146,1.0292629593149953
0.2735609214460052,0.9921582691880276,1.029283525684279
0.27992948333977463,0.9921582209407154,1.0293040924645125
0.28644630683604394,0.9921581738096168,1.0293246596557042
0.29311484349941047,0.9921581277816723,1.029345227257862
0.2999386252477001,0.9921580828438128,1.029365795270995
0.30692126622260674,0.9921580389829749,1.0293863636951102
0.3140664647038845,0.9921579961860975,1.0294069325302164
0.3213780050680985,0.9921579544401148,1.0294275017763217
0.32885975979298276,0.9921579137319659,1.029448071433435
0.3365156915084531,0.9921578740485815,1.0294686415015635
0.34434985509537247,0.9921578353769044,1.029489211980716
0.3523663998331715,0.992157797703865,1.0295097828709003
0.3605695715974733,0.9921577610164023,1.0295303541721252
0.3689637151088728,0.9921577253014531,1.0295509258843984
0.37755327623407164,0.992157690545956,1.0295714980077284
0.38634280434058044,0.9921576567368419,1.0295920705421233
0.3953369547062462,0.9921576238610493,1.0296126434875912
0.40454049098486633,0.9921575919055152,1.0296332168441404
0.4139582877292078,0.9921575608571783,1.0296537906117793
0.4235953329727574,0.9921575307029693,1.029674364790516
0.43345673087158465,0.9921575014298292,1.0296949393803585
0.44354770440769886,0.9921574730246905,1.0297155143813153
0.4538735981553465,0.9921574454744919,1.0297360897933947
0.46443988111170326,0.9921574187661706,1.0297566656166044
0.475252149593474,0.9921573928866633,1.029777241850953
0.4863161302009177,0.9921573678229044,1.0297978184964487
0.4976376828508804,0.992157343561829,1.0298183955531
0.5092228038804327,0.9921573200903759,1.029838973020914
0.5210776292227705,0.99215729739548,1.0298595508999004
0.5332084376570404,0.9921572754640797,1.0298801291900666
0.5456216541338299,0.9921572542831104,1.0299007078914209
0.5583238531780673,0.9921572338395064,1.0299212870039713
0.5713217623711543,0.9921572141202066,1.0299418665277265
0.5846222659141526,0.9921571951121481,1.0299624464626944
0.5982324082739227,0.9921571768022613,1.0299830268088834
0.6121593979141561,0.9921571591774895,1.0300036075663013
0.6264106111132549,0.9921571422247693,1.030024188734957
0.6409935958710997,0.9921571259310313,1.0300447703148583
0.6559160759067604,0.9921571102832167,1.0300653523060133
0.6711859547492874,0.9921570952682602,1.0300859347084306
0.6868113199237255,0.9921570808730944,1.030106517522118
0.7028004472345846,0.9921570670846626,1.030127100747084
0.7191618051490254,0.9921570538898972,1.0301476843833368
0.735904059282098,0.9921570412757351,1.0301682684308846
0.7530360769863857,0.9921570292291135,1.0301888528897354
0.7705669320485045,0.9921570177369688,1.0302094377598978
0.7885059094949287,0.9921570067862342,1.0302300230413795
0.8068625105097144,0.9921569963638502,1.0302506087341892
0.8256464574666906,0.992156986456754,1.030271194838335
0.8448676990788132,0.9921569770518762,1.030291781353825
0.8645364156673849,0.9921569681361597,1.0303123682806676
0.8846630245539618,0.9921569596965355,1.0303329556188707
0.9052581855777677,0.9921569517199441,1.030353543368443
0.9263328067415654,0.9921569441933187,1.0303741315293922
0.9478980499889538,0.9921569371035981,1.030394720101727
0.9699653371161817,0.992156930437717,1.030415309085455
0.9925463558215695,0.9921569241826144,1.030435898480585
1.0156530658957756,0.9921569183252229,1.0304564882871254
1.0392977055561616,0.9921569128524839,1.0304770785050836
1.063492797928642,0.9921569077513296,1.0304976691344685
1.0882511576804146,0.9921569030086973,1.0305182601752878
1.1135858978071127,0.9921568986115217,1.0305388516275504
1.1395104365779516,0.9921568945467436,1.030559443491264
1.1660385046425832,0.9921568908012961,1.0305800357664368
1.1931841523033746,0.9921568873621158,1.0306006284530775
1.2209617569570033,0.9921568842161438,1.0306212215511936
1.2493860307092794,0.9921568813503086,1.0306418150607939
1.2784720281672661,0.9921568787515535,1.0306624089818863
1.3082351544127786,0.992156876406811,1.0306830033144796
1.3386911731615239,0.9921568743030182,1.0307035980585812
1.3698562151121694,0.9921568724271119,1.0307241932141997
1.4017467864898085,0.9921568707660289,1.0307447887813437
1.434379777788293,0.992156869306704,1.0307653847600207
1.4677724727161021,0.9921568680360744,1.0307859811502391
1.5019425573504621,0.9921568669410805,1.0308065779520077
1.5369081295046,0.9921568660086515,1.0308271751653344
1.5726877083130424,0.9921568652257281,1.030847772790227
1.6093002440400792,0.9921568645792473,1.0308683708266944
1.6467651281165514,0.9921568640561459,1.0308889692747443
1.6851022034103318,0.9921568636433566,1.030909568134385
1.7243317747358697,0.9921568633278166,1.030930167405625
1.7644746196084231,0.9921568630964646,1.0309507670884723
1.8055519992486269,0.9921568629362373,1.0309713671829355
1.8475856698432904,0.9921568628340697,1.030991967689022
1.89059789406831,0.9921568627768967,1.0310125686067408
1.934611452879859,0.9921568627516572,1.0310331699361002
1.9796496575800593,0.9921568627452878,1.0310537716771078
2.025736362163581,0.9924211850998241,1.0310743738297719
2.0728959759516363,0.993579512701257,1.031094976394101
2.121153476520117,0.9943974476133439,1.0311155793701035
2.1705344229286814,0.9950371255373084,1.0311361827577874
2.221064969257854,0.9956586782365308,1.0311567865571607
2.272771878461235,0.9962445138090575,1.031177390768232
2.325682536540215,0.9967770019512641,1.0311979953910095
2.3798249670486546,0.9972384818242918,1.031218600425501
2.435227845935282,0.9976112730432277,1.031239205871715
2.4919205167315774,0.9978776897928753,1.03125981172966
2.5499330060932675,0.9980200580679592,1.0312804179993442
2.609296039703592,0.9731797490321574,1.0313010246807752
2.670041058546862,0.9731797490321574,1.031321631773962
2.732200235560817,0.9731797490321574,1.0313422392789122
2.795806492676656,0.9731797490321574,1.031362847195634
2.860893518255813,0.9731797490321574,1.0313834555241363
2.9274957849326055,0.9731797490321574,1.031404064264427
2.995648567872306,0.9731797490321574,1.0314246734165142
3.065387963454223,0.9731797490321574,1.0314452829804062
3.1367509083897893,0.9731797490321574,1.0314658929561111
3.2097751992856685,0.9731797490321574,1.0314865033436376
3.284499512662327,0.9731797490321574,1.0315071141429932
3.3609634254386056,0.9731797490321574,1.0315277253541866
3.4392074358932416,0.9731797490321574,1.0315483369772265
3.519272985114318,0.9731797490321574,1.03156894901212
3.601202478948097,0.9731797490321574,1.0315895614588757
3.6850393104587837,0.9731797490321574,1.0316101743175023
3.770827882911236,0.9731797490321574,1.031630787588008
3.8586136332886407,0.9731797490321574,1.0316514012704008
3.9484430563577315,0.9731797490321574,1.0316720153646886
4.040363729294205,0.9731797490321574,1.0316926298708804
4.134424336881499,0.9731797490321574,1.0317132447889836
4.230674697296129,0.9731797490321574,1.0317338601190067
4.32916578849336,0.9731797490321574,1.0317544758609583
4.429949775207088,0.9731797490321574,1.0317750920148465
4.533080036578374,0.9731797490321574,1.031795708580679
4.638611194427095,0.9731797490321574,1.031816325558465
4.746599142181812,0.9731797490321574,1.031836942948212
4.857101074483076,0.9731797490321574,1.031857560749928
4.970175517476005,0.9731797490321574,1.031878178963622
5.085882359807983,0.9731797490321574,1.0318987975893017
5.204282884348047,0.9731797490321574,1.0319194166269758
5.325439800644651,0.9731797490321574,1.031940036076652
5.449417278139158,0.9731797490321574,1.0319606559383387
5.576280980152444,0.9731797490321574,1.0319812762120446
5.706098098662783,0.9731797490321574,1.032001896897777
5.838937389893299,0.9731797490321574,1.032022517995545
5.974869210728021,0.9731797490321574,1.0320431395053562
6.113965555975598,0.9731797490321574,1.0320637614272197
6.256300096500582,0.9731797490321574,1.0320843837611426
6.401948218242357,0.9731797490321574,1.0321050065071338
6.550987062142547,0.9731797490321574,1.032125629665202
6.703495565001836,0.9731797490321574,1.032146253235354
6.8595545012880015,0.9731797490321574,1.0321668772175994
7.019246525917185,0.9731797490321574,1.032187501611946
7.182656218031243,0.9731797490321574,1.032208126418402
7.34987012579412,0.9731797490321574,1.0322287516369753
7.520976812231167,0.9731797490321574,1.0322493772676744
7.696066902135521,0.9731797490321574,1.0322700033105079
7.875233130066635,0.9731797490321574,1.0322906297654835
8.058570389466064,0.9731797490321574,1.0323112566326096
8.246175782916776,0.9731797490321574,1.0323318839118947
8.438148673572408,0.9731797490321574,1.0323525116033467
8.634590737783984,0.9731797490321574,1.032373139706974
8.83560601895162,0.9731797490321574,1.0323937682227844
9.04130098263,0.9731797490321574,1.0324143971507873
9.251784572916643,0.9731797490321574,1.0324350264909896
9.467168270153056,0.9731797490321574,1.0324556562434
9.687566149969017,0.9731797490321574,1.032476286408027
9.91309494370152,0.9731797490321574,1.0324969169848788
10.143874100220177,0.9731797490321574,1.0325175479739637
10.380025849192144,0.9731797490321574,1.032538179375289
10.621675265819638,0.9731797490321574,1.0325588111888646
10.868950337084707,0.9731797490321574,1.032579443414697
11.121982029536044,0.9731797490321574,1.0326000760527958
11.38090435865414,0.9731797490321574,1.0326207091031685
11.645854459831043,0.9731797490321574,1.0326413425658238
11.916972661002564,0.9731797490321574,1.0326619764407692
12.19440255697158,0.9731797490321574,1.0326826107280136
12.478291085461356,0.9731797490321574,1.0327032454275653
12.768788604939571,0.9731797490321574,1.0327238805394319
13.06604897425393,0.9731797490321574,1.0327445160636222
13.370229634121984,0.9731797490321574,1.0327651520001442
13.681491690517793,0.9731797490321574,1.0327857883490066
13.999999999999996,0.9731797490321574,1.0327857883490066
