z,H_model
0.9171953255425709,104.13081906185751
0.9212020033388981,104.35207429480306
0.9252086811352254,104.57430599104958
0.9292153589315526,104.79750979537228
0.9332220367278798,105.02168133592393
0.9372287145242071,105.2468162255193
0.9412353923205341,105.47291006289016
0.9452420701168613,105.69995843391276
0.9492487479131886,105.92795691280672
0.9532554257095158,106.15690106330649
0.9572621035058431,106.3867864398056
0.9612687813021703,106.61760858847366
0.9652754590984975,106.849363048347
0.9692821368948246,107.0820453523929
0.9732888146911518,107.31565102854795
0.977295492487479,107.55017560073078
0.9813021702838063,107.78561458982968
0.9853088480801335,108.02196351466526
0.9893155258764608,108.25921789292863
0.993322203672788,108.49737324209549
0.9973288814691152,108.73642508031641
1.0013355592654423,108.9763689272835
1.0053422370617695,109.21720030507444
1.0093489148580967,109.45891473897322
1.013355592654424,109.7015077582689
1.0173622704507512,109.94497489703235
1.0213689482470785,110.18931169487111
1.0253756260434057,110.43451369766308
1.029382303839733,110.68057645826939
1.03338898163606,110.92749553722635
1.0373956594323872,111.17526650341745
1.0414023372287144,111.42388493472531
1.0454090150250417,111.67334641866404
1.049415692821369,111.92364655299238
1.0534223706176962,112.17478094630816
1.0574290484140234,112.42674521862402
1.0614357262103506,112.6795350019249
1.0654424040066777,112.93314594070776
1.069449081803005,113.18757369250386
1.0734557595993321,113.44281392838364
1.0774624373956594,113.69886233344475
1.0814691151919866,113.95571460728365
1.0854757929883139,114.2133664644508
1.089482470784641,114.47181363489017
1.0934891485809684,114.73105186436287
1.0974958263772954,114.99107691485564
1.1015025041736226,115.25188456497438
1.1055091819699499,115.5134706103228
1.109515859766277,115.7758308638671
1.1135225375626043,116.03896115628598
1.1175292153589316,116.30285733630745
1.1215358931552588,116.56751527103167
1.1255425709515858,116.83293084624094
1.129549248747913,117.0990999666966
1.1335559265442403,117.36601855642323
1.1375626043405676,117.63368255898051
1.1415692821368948,117.90208793772321
1.145575959933222,118.17123067604899
1.1495826377295493,118.44110677763499
1.1535893155258765,118.7117122666628
1.1575959933222035,118.9830431880326
1.1616026711185308,119.25509560756663
1.165609348914858,119.52786561220172
1.1696160267111853,119.80134931017201
1.1736227045075125,120.07554283118131
1.1776293823038397,120.35044232656563
1.181636060100167,120.6260439694466
1.1856427378964942,120.90234395487496
1.1896494156928212,121.17933849996533
1.1936560934891485,121.457023844022
1.1976627712854757,121.73539624865609
1.201669449081803,122.0144519978942
1.2056761268781302,122.294187398279
1.2096828046744574,122.57459877896159
1.2136894824707845,122.85568249178611
1.2176961602671117,123.13743491136711
1.221702838063439,123.41985243515893
1.2257095158597662,123.70293148351831
1.2297161936560934,123.98666849975982
1.2337228714524207,124.27105995020445
1.237729549248748,124.55610232422175
1.241736227045075,124.84179213426533
1.2457429048414022,125.12812591590213
1.2497495826377294,125.41510022783561
1.2537562604340566,125.70271165192302
1.2577629382303839,125.99095679318701
1.2617696160267111,126.27983227982153
1.2657762938230384,126.5693347631922
1.2697829716193656,126.85946091783174
1.2737896494156926,127.15020744143007
1.2777963272120199,127.4415710548194
1.281803005008347,127.73354850195483
1.2858096828046743,128.02613654988974
1.2898163606010016,128.31933198874728
1.2938230383973288,128.61313163168717
1.297829716193656,128.90753231486823
1.3018363939899833,129.20253089740703
1.3058430717863103,129.49812426133224
1.3098497495826376,129.79430931153547
1.3138564273789648,130.0910829757184
1.317863105175292,130.38844220433597
1.3218697829716193,130.68638397053653
1.3258764607679465,130.98490527009832
1.3298831385642738,131.284003121363
1.333889816360601,131.58367456516598
1.337896494156928,131.88391666476343
1.3419031719532553,132.18472650575697
1.3459098497495825,132.4861011960151
1.3499165275459097,132.78803786559226
1.353923205342237,133.09053366664506
1.3579298831385642,133.39358577334625
1.3619365609348915,133.69719138179593
1.3659432387312185,134.0013477099312
1.3699499165275457,134.3060519974327
1.373956594323873,134.61130150562977
1.3779632721202002,134.91709351740317
1.3819699499165274,135.22342533708598
1.3859766277128547,135.53029429036283
1.389983305509182,135.83769772416707
1.3939899833055092,136.1456330065764
1.3979966611018362,136.45409752670682
1.4020033388981634,136.7630886946052
1.4060100166944907,137.07260394114027
1.410016694490818,137.3826407178921
1.4140233722871451,137.69319649704047
1.4180300500834724,138.00426877125184
1.4220367278797996,138.31585505356537
1.4260434056761269,138.6279528772774
1.4300500834724539,138.94055979582518
1.4340567612687811,139.25367338266972
1.4380634390651084,139.5672912311772
1.4420701168614356,139.88141095450004
1.4460767946577628,140.1960301854569
1.45008347245409,140.51114657641182
1.4540901502504173,140.82675779915283
1.4580968280467446,141.14286154476986
1.4621035058430716,141.45945552353191
1.4661101836393988,141.77653746476392
1.470116861435726,142.09410511672263
1.4741235392320533,142.4121562464726
1.4781302170283805,142.73068863976138
1.4821368948247078,143.0497001008945
1.486143572621035,143.3691884526099
1.490150250417362,143.68915153595222
1.4941569282136893,144.00958721014698
1.4981636060100165,144.33049335247426
1.5021702838063438,144.65186785814237
1.506176961602671,144.97370864016125
1.5101836393989982,145.2960136292158
1.5141903171953255,145.61878077353947
1.5181969949916527,145.94200803878724
1.5222036727879797,146.26569340790888
1.526210350584307,146.5898348810223
1.5302170283806342,146.91443047528702
1.5342237061769615,147.2394782247772
1.5382303839732887,147.5649761803556
1.542237061769616,147.89092240954685
1.5462437395659432,148.21731499641152
1.5502504173622704,148.54415204142012
1.5542570951585974,148.87143166132725
1.5582637729549247,149.1991519890461
1.562270450751252,149.52731117352312
1.5662771285475792,149.85590737961314
1.5702838063439064,150.1849387879546
1.5742904841402336,150.5144035948454
1.5782971619365609,150.84430001211854
1.5823038397328881,151.1746262670188
1.5863105175292151,151.50538060207936
1.5903171953255424,151.83656127499893
1.5943238731218696,152.1681665585194
1.5983305509181969,152.50019474030378
1.602337228714524,152.8326441228145
1.6063439065108513,153.16551302319272
1.6103505843071786,153.49879977313745
1.6143572621035056,153.8325027187854
1.6183639398998328,154.16662022059168
1.62237061769616,154.50115065321035
1.6263772954924873,154.83609240537618
1.6303839732888146,155.17144387978658
1.6343906510851418,155.50720349298413
1.638397328881469,155.84336967523964
1.6424040066777963,156.1799408704361
1.6464106844741233,156.51691553595276
1.6504173622704505,156.8542921425501
1.6544240400667778,157.19206917425532
1.658430717863105,157.53024512824848
1.6624373956594323,157.86881851474934
1.6664440734557595,158.2077878569045
1.6704507512520868,158.54715169067558
1.674457429048414,158.88690856472775
1.678464106844741,159.22705704031927
1.6824707846410683,159.5675956911912
1.6864774624373955,159.90852310345815
1.6904841402337227,160.2498378754995
1.69449081803005,160.59153861785126
1.6984974958263772,160.9336239530991
1.7025041736227045,161.27609251577127
1.7065108514190317,161.6189429522327
1.7105175292153587,161.9621739205797
1.714524207011686,162.30578409053555
1.7185308848080132,162.64977214334627
1.7225375626043404,162.99413677167755
1.7265442404006677,163.33887667951217
1.730550918196995,163.6839905820483
1.7345575959933222,164.0294772055982
1.7385642737896492,164.375335287488
1.7425709515859764,164.72156357595796
1.7465776293823037,165.06816083006322
1.750584307178631,165.41512581957588
1.7545909849749581,165.76245732488727
1.7585976627712854,166.11015413691106
1.7626043405676126,166.45821505698717
