alpha,k,P_R
-0.025,4.037017258596558,1.9502921288817114e-09
-0.025,4.641588833612782,1.94082887011914e-09
-0.025,5.336699231206313,1.9314115292296298e-09
-0.025,6.135907273413176,1.92203988340927e-09
-0.025,7.054802310718645,1.9127137109352446e-09
-0.025,8.111308307896872,1.9034327911605862e-09
-0.025,9.326033468832199,1.8941969045089563e-09
-0.025,10.722672220103231,1.885005832469452e-09
-0.025,12.32846739442066,1.8758593575914327e-09
-0.025,14.174741629268048,1.8667572634793786e-09
-0.025,16.297508346206435,1.8576993347877698e-09
-0.025,18.73817422860383,1.8486853572159923e-09
-0.025,21.544346900318867,1.8397151175032657e-09
-0.025,24.77076355991714,1.8307884034236004e-09
-0.025,28.48035868435805,1.821905003780775e-09
-0.025,32.745491628777316,1.8130647084033394e-09
-0.025,37.649358067924716,1.8042673081396437e-09
-0.025,43.287612810830616,1.7955125948528888e-09
-0.025,49.770235643321136,1.7868003614162023e-09
-0.025,57.223676593502205,1.7781304017077386e-09
-0.025,65.79332246575683,1.7695025106058018e-09
-0.025,75.64633275546291,1.7609164839839926e-09
-0.025,86.97490026177834,1.7523721187063796e-09
-0.025,100.0,1.7438692126226929e-09
0.0,0.0001,2.9014780854513902e-09
0.0,0.00011497569953977356,2.8873007389624017e-09
0.0,0.00013219411484660288,2.873192666528756e-09
0.0,0.0001519911082952933,2.8591535296601204e-09
0.0,0.0001747528400007683,2.8451829915201088e-09
0.0,0.00020092330025650479,2.8312807169182022e-09
0.0,0.00023101297000831605,2.8174463723017076e-09
0.0,0.00026560877829466864,2.8036796257477525e-09
0.0,0.0003053855508833416,2.7899801469553214e-09
0.0,0.0003511191734215131,2.7763476072373344e-09
0.0,0.0004037017258596554,2.7627816795127574e-09
0.0,0.0004641588833612782,2.7492820382987557e-09
0.0,0.0005336699231206312,2.7358483597028854e-09
0.0,0.0006135907273413176,2.7224803214153222e-09
0.0,0.0007054802310718645,2.7091776027011285e-09
0.0,0.0008111308307896872,2.6959398843925557e-09
0.0,0.0009326033468832199,2.682766848881391e-09
0.0,0.0010722672220103231,2.6696581801113334e-09
0.0,0.0012328467394420659,2.6566135635704115e-09
0.0,0.0014174741629268048,2.6436326862834387e-09
0.0,0.0016297508346206436,2.6307152368045034e-09
0.0,0.001873817422860383,2.617860905209496e-09
0.0,0.0021544346900318843,2.605069383088674e-09
0.0,0.0024770763559917113,2.5923403635392607e-09
0.0,0.002848035868435802,2.579673541158085e-09
0.0,0.0032745491628777285,2.5670686120342502e-09
0.0,0.0037649358067924675,2.554525273741845e-09
0.0,0.004328761281083062,2.5420432253326865e-09
0.0,0.004977023564332114,2.5296221673290993e-09
0.0,0.00572236765935022,2.517261801716732e-09
0.0,0.006579332246575682,2.504961831937404e-09
0.0,0.007564633275546291,2.4927219628819937e-09
0.0,0.008697490026177835,2.4805419008833544e-09
0.0,0.01,2.468421353709273e-09
0.0,0.011497569953977356,2.4563600305554538e-09
0.0,0.013219411484660288,2.4443576420385435e-09
0.0,0.01519911082952933,2.43241390018919e-09
0.0,0.01747528400007685,2.42052851844513e-09
0.0,0.02009233002565048,2.408701211644315e-09
0.0,0.023101297000831605,2.3969316960180696e-09
0.0,0.026560877829466867,2.3852196891842835e-09
0.0,0.030538555088334154,2.373564910140635e-09
0.0,0.03511191734215131,2.361967079257851e-09
0.0,0.040370172585965536,2.3504259182729963e-09
0.0,0.04641588833612782,2.3389411502827975e-09
0.0,0.05336699231206313,2.327512499737e-09
0.0,0.061359072734131756,2.3161396924317574e-09
0.0,0.07054802310718646,2.30482245550305e-09
0.0,0.08111308307896872,2.293560517420142e-09
0.0,0.093260334688322,2.2823536079790628e-09
0.0,0.10722672220103231,2.2712014582961267e-09
0.0,0.12328467394420659,2.260103800801481e-09
0.0,0.14174741629268048,2.2490603692326852e-09
0.0,0.16297508346206452,2.2380708986283242e-09
0.0,0.1873817422860385,2.227135125321651e-09
0.0,0.21544346900318845,2.21625278693426e-09
0.0,0.24770763559917114,2.205423622369791e-09
0.0,0.2848035868435802,2.194647371807667e-09
0.0,0.32745491628777285,2.1839237766968576e-09
0.0,0.37649358067924676,2.1732525797496803e-09
0.0,0.43287612810830617,2.162633524935621e-09
0.0,0.49770235643321137,2.152066357475197e-09
0.0,0.572236765935022,2.1415508238338405e-09
0.0,0.6579332246575682,2.1310866717158185e-09
0.0,0.7564633275546291,2.120673650058176e-09
0.0,0.8697490026177834,2.1103115090247146e-09
0.0,1.0,2.1e-09
0.0,1.1497569953977356,2.089738875583393e-09
0.0,1.3219411484660286,2.079527889583116e-09
0.0,1.5199110829529332,2.0693667970103456e-09
0.0,1.747528400007683,2.0592553540733363e-09
0.0,2.009233002565046,2.0491933181715693e-09
0.0,2.310129700083158,2.0391804478899315e-09
0.0,2.6560877829466896,2.029216502992926e-09
0.0,3.0538555088334185,2.0193012444189055e-09
0.0,3.5111917342151346,2.0094344342743378e-09
0.0,4.037017258596558,1.999615835828098e-09
0.0,4.641588833612782,1.989845213505788e-09
0.0,5.336699231206313,1.980122332884086e-09
0.0,6.135907273413176,1.9704469606851215e-09
0.0,7.054802310718645,1.960818864770876e-09
0.0,8.111308307896872,1.9512378141376165e-09
0.0,9.326033468832199,1.9417035789103523e-09
0.0,10.722672220103231,1.9322159303373185e-09
0.0,12.32846739442066,1.9227746407844894e-09
0.0,14.174741629268048,1.9133794837301143e-09
0.0,16.297508346206435,1.9040302337592866e-09
0.0,18.73817422860383,1.8947266665585316e-09
0.0,21.544346900318867,1.8854685589104264e-09
0.0,24.77076355991714,1.8762556886882445e-09
0.0,28.48035868435805,1.867087834850627e-09
0.0,32.745491628777316,1.8579647774362764e-09
0.0,37.649358067924716,1.8488862975586822e-09
0.0,43.287612810830616,1.839852177400868e-09
0.0,49.770235643321136,1.830862200210165e-09
0.0,57.223676593502205,1.8219161502930127e-09
0.0,65.79332246575683,1.8130138130097828e-09
0.0,75.64633275546291,1.8041549747696302e-09
0.0,86.97490026177834,1.795339423025367e-09
0.0,100.0,1.7865669462683656e-09
0.025,0.0001,2.980733579281695e-09
0.025,0.00011497569953977356,2.9660675593715352e-09
0.025,0.00013219411484660288,2.951473700268198e-09
0.025,0.0001519911082952933,2.936951646920888e-09
0.025,0.0001747528400007683,2.922501046025756e-09
0.025,0.00020092330025650479,2.908121546017302e-09
0.025,0.00023101297000831605,2.8938127970598283e-09
0.025,0.00026560877829466864,2.879574451038919e-09
0.025,0.0003053855508833416,2.865406161552979e-09
0.025,0.0003511191734215131,2.851307583904802e-09
0.025,0.0004037017258596554,2.8372783750931863e-09
0.025,0.0004641588833612782,2.8233181938045884e-09
0.025,0.0005336699231206312,2.8094267004048214e-09
0.025,0.0006135907273413176,2.7956035569307905e-09
0.025,0.0007054802310718645,2.7818484270822715e-09
0.025,0.0008111308307896872,2.768160976213728e-09
0.025,0.0009326033468832199,2.7545408713261714e-09
0.025,0.0010722672220103231,2.7409877810590585e-09
0.025,0.0012328467394420659,2.7275013756822296e-09
0.025,0.0014174741629268048,2.714081327087889e-09
0.025,0.0016297508346206436,2.700727308782618e-09
0.025,0.001873817422860383,2.687438995879435e-09
0.025,0.0021544346900318843,2.674216065089892e-09
0.025,0.0024770763559917113,2.661058194716207e-09
0.025,0.002848035868435802,2.6479650646434386e-09
0.025,0.0032745491628777285,2.634936356331699e-09
0.025,0.0037649358067924675,2.621971752808402e-09
0.025,0.004328761281083062,2.609070938660553e-09
0.025,0.004977023564332114,2.5962336000270763e-09
0.025,0.00572236765935022,2.583459424591176e-09
0.025,0.006579332246575682,2.570748101572741e-09
0.025,0.007564633275546291,2.5580993217207834e-09
0.025,0.008697490026177835,2.545512777305913e-09
0.025,0.01,2.532988162112853e-09
0.025,0.011497569953977356,2.5205251714329886e-09
0.025,0.013219411484660288,2.5081235020569543e-09
0.025,0.01519911082952933,2.495782852267256e-09
0.025,0.01747528400007685,2.4835029218309342e-09
0.025,0.02009233002565048,2.4712834119922557e-09
0.025,0.023101297000831605,2.459124025465446e-09
0.025,0.026560877829466867,2.447024466427459e-09
0.025,0.030538555088334154,2.4349844405107775e-09
0.025,0.03511191734215131,2.4230036547962533e-09
0.025,0.040370172585965536,2.411081817805979e-09
0.025,0.04641588833612782,2.399218639496199e-09
0.025,0.05336699231206313,2.3874138312502513e-09
0.025,0.061359072734131756,2.3756671058715458e-09
0.025,0.07054802310718646,2.363978177576579e-09
0.025,0.08111308307896872,2.352346761987978e-09
0.025,0.093260334688322,2.3407725761275865e-09
0.025,0.10722672220103231,2.329255338409576e-09
0.025,0.12328467394420659,2.317794768633597e-09
0.025,0.14174741629268048,2.3063905879779622e-09
0.025,0.16297508346206452,2.2950425189928625e-09
0.025,0.1873817422860385,2.2837502855936187e-09
0.025,0.21544346900318845,2.272513613053961e-09
0.025,0.24770763559917114,2.2613322279993494e-09
0.025,0.2848035868435802,2.2502058584003208e-09
0.025,0.32745491628777285,2.2391342335658693e-09
0.025,0.37649358067924676,2.2281170841368644e-09
0.025,0.43287612810830617,2.2171541420794954e-09
0.025,0.49770235643321137,2.2062451406787507e-09
0.025,0.572236765935022,2.195389814531928e-09
0.025,0.6579332246575682,2.1845878995421803e-09
0.025,0.7564633275546291,2.173839132912087e-09
0.025,0.8697490026177834,2.1631432531372647e-09
0.025,1.0,2.1525e-09
0.025,1.1497569953977356,2.1419091145629235e-09
0.025,1.3219411484660286,2.1313703391627072e-09
0.025,1.5199110829529332,2.120883417403796e-09
0.025,1.747528400007683,2.110448094152173e-09
0.025,2.009233002565046,2.100064115529148e-09
0.025,2.310129700083158,2.0897312289051825e-09
0.025,2.6560877829466896,2.0794491828937466e-09
0.025,3.0538555088334185,2.069217727345198e-09
0.025,3.5111917342151346,2.0590366133407008e-09
0.025,4.037017258596558,2.0489055931861654e-09
0.025,4.641588833612782,2.038824420406226e-09
0.025,5.336699231206313,2.0287928497382412e-09
0.025,6.135907273413176,2.0188106371263306e-09
0.025,7.054802310718645,2.0088775397154333e-09
0.025,8.111308307896872,1.998993315845402e-09
0.025,9.326033468832199,1.9891577250451234e-09
0.025,10.722672220103231,1.9793705280266664e-09
0.025,12.32846739442066,1.9696314866794623e-09
0.025,14.174741629268048,1.9599403640645117e-09
0.025,16.297508346206435,1.950296924408619e-09
0.025,18.73817422860383,1.9407009330986566e-09
0.025,21.544346900318867,1.931152156675857e-09
0.025,24.77076355991714,1.9216503628301346e-09
0.025,28.48035868435805,1.912195320394432e-09
0.025,32.745491628777316,1.9027867993390955e-09
0.025,37.649358067924716,1.8934245707662817e-09
0.025,43.287612810830616,1.8841084069043855e-09
0.025,49.770235643321136,1.8748380811025005e-09
0.025,57.223676593502205,1.8656133678249046e-09
0.025,65.79332246575683,1.8564340426455728e-09
0.025,75.64633275546291,1.8472998822427165e-09
0.025,86.97490026177834,1.838210664393352e-09
0.025,100.0,1.8291661679678918e-09
0.05,0.0001,3.0603323547735094e-09
0.05,0.00011497569953977356,3.0451705713818954e-09
0.05,0.00013219411484660288,3.030083903908739e-09
0.05,0.0001519911082952933,3.0150719802077656e-09
0.05,0.0001747528400007683,3.0001344299764218e-09
0.05,0.00020092330025650479,2.9852708847467426e-09
0.05,0.00023101297000831605,2.9704809778762614e-09
0.05,0.00026560877829466864,2.955764344538964e-09
0.05,0.0003053855508833416,2.9411206217162924e-09
0.05,0.0003511191734215131,2.9265494481881897e-09
0.05,0.0004037017258596554,2.912050464524188e-09
0.05,0.0004641588833612782,2.8976233130745437e-09
0.05,0.0005336699231206312,2.8832676379614137e-09
0.05,0.0006135907273413176,2.8689830850700805e-09
0.05,0.0007054802310718645,2.8547693020402115e-09
0.05,0.0008111308307896872,2.8406259382571735e-09
0.05,0.0009326033468832199,2.826552644843379e-09
0.05,0.0010722672220103231,2.812549074649684e-09
0.05,0.0012328467394420659,2.7986148822468198e-09
0.05,0.0014174741629268048,2.7847497239168796e-09
0.05,0.0016297508346206436,2.7709532576448334e-09
0.05,0.001873817422860383,2.757225143110094e-09
0.05,0.0021544346900318843,2.7435650416781237e-09
0.05,0.0024770763559917113,2.7299726163920776e-09
0.05,0.002848035868435802,2.716447531964495e-09
0.05,0.0032745491628777285,2.702989454769027e-09
0.05,0.0037649358067924675,2.6895980528322078e-09
0.05,0.004328761281083062,2.6762729958252646e-09
0.05,0.004977023564332114,2.6630139550559714e-09
0.05,0.00572236765935022,2.649820603460539e-09
0.05,0.006579332246575682,2.6366926155955482e-09
0.05,0.007564633275546291,2.6236296676299228e-09
0.05,0.008697490026177835,2.6106314373369383e-09
0.05,0.01,2.597697604086278e-09
0.05,0.011497569953977356,2.5848278488361215e-09
0.05,0.013219411484660288,2.572021854125274e-09
0.05,0.01519911082952933,2.559279304065337e-09
0.05,0.01747528400007685,2.5465998843329166e-09
0.05,0.02009233002565048,2.533983282161868e-09
0.05,0.023101297000831605,2.521429186335583e-09
0.05,0.026560877829466867,2.5089372871793087e-09
0.05,0.030538555088334154,2.4965072765525143e-09
0.05,0.03511191734215131,2.484138847841287e-09
0.05,0.040370172585965536,2.4718316959507696e-09
0.05,0.04641588833612782,2.4595855172976325e-09
0.05,0.05336699231206313,2.4474000098025887e-09
0.05,0.061359072734131756,2.4352748728829395e-09
0.05,0.07054802310718646,2.4232098074451614e-09
0.05,0.08111308307896872,2.4112045158775283e-09
0.05,0.093260334688322,2.3992587020427683e-09
0.05,0.10722672220103231,2.387372071270762e-09
0.05,0.12328467394420659,2.375544330351271e-09
0.05,0.14174741629268048,2.3637751875267074e-09
0.05,0.16297508346206452,2.352064352484935e-09
0.05,0.1873817422860385,2.3404115363521087e-09
0.05,0.21544346900318845,2.328816451685551e-09
0.05,0.24770763559917114,2.3172788124666575e-09
0.05,0.2848035868435802,2.305798334093845e-09
0.05,0.32745491628777285,2.2943747333755293e-09
0.05,0.37649358067924676,2.2830077285231405e-09
0.05,0.43287612810830617,2.2716970391441724e-09
0.05,0.49770235643321137,2.260442386235265e-09
0.05,0.572236765935022,2.249243492175323e-09
0.05,0.6579332246575682,2.2381000807186664e-09
0.05,0.7564633275546291,2.2270118769882183e-09
0.05,0.8697490026177834,2.215978607468723e-09
0.05,1.0,2.205e-09
0.05,1.1497569953977356,2.1940757837702294e-09
0.05,1.3219411484660286,2.1832056893092727e-09
0.05,1.5199110829529332,2.1723894484820256e-09
0.05,1.747528400007683,2.1616267944818036e-09
0.05,2.009233002565046,2.15091746182376e-09
0.05,2.310129700083158,2.1402611863383398e-09
0.05,2.6560877829466896,2.129657705164759e-09
0.05,3.0538555088334185,2.119106756744524e-09
0.05,3.5111917342151346,2.10860808081498e-09
0.05,4.037017258596558,2.0981614184028874e-09
0.05,4.641588833612782,2.0877665118180368e-09
0.05,5.336699231206313,2.077423104646892e-09
0.05,6.135907273413176,2.067130941746264e-09
0.05,7.054802310718645,2.056889769237019e-09
0.05,8.111308307896872,2.0466993344978137e-09
0.05,9.326033468832199,2.036559386158865e-09
0.05,10.722672220103231,2.02646967409575e-09
0.05,12.32846739442066,2.0164299494232353e-09
0.05,14.174741629268048,2.006439964489138e-09
0.05,16.297508346206435,1.996499472868216e-09
0.05,18.73817422860383,1.986608229356091e-09
0.05,21.544346900318867,1.9767659899631984e-09
0.05,24.77076355991714,1.9669725119087702e-09
0.05,28.48035868435805,1.957227553614844e-09
0.05,32.745491628777316,1.947530874700307e-09
0.05,37.649358067924716,1.9378822359749648e-09
0.05,43.287612810830616,1.9282813994336397e-09
0.05,49.770235643321136,1.9187281282503027e-09
0.05,57.223676593502205,1.9092221867722306e-09
0.05,65.79332246575683,1.8997633405141917e-09
0.05,75.64633275546291,1.8903513561526643e-09
0.05,86.97490026177834,1.880986001520078e-09
0.05,100.0,1.871667045599091e-09
0.075,0.0001,3.1402755584528806e-09
0.075,0.00011497569953977356,3.1246108810414876e-09
0.075,0.00013219411484660288,3.1090243439441646e-09
0.075,0.0001519911082952933,3.093515557372566e-09
0.075,0.0001747528400007683,3.078084133482734e-09
0.075,0.00020092330025650479,3.0627296863653956e-09
0.075,0.00023101297000831605,3.047451832036317e-09
0.075,0.00026560877829466864,3.032250188426695e-09
0.075,0.0003053855508833416,3.0171243753736075e-09
0.075,0.0003511191734215131,3.002074014610502e-09
0.075,0.0004037017258596554,2.98709872975774e-09
0.075,0.0004641588833612782,2.9721981463131807e-09
0.075,0.0005336699231206312,2.9573718916428188e-09
0.075,0.0006135907273413176,2.942619594971463e-09
0.075,0.0007054802310718645,2.9279408873734643e-09
0.075,0.0008111308307896872,2.913335401763492e-09
0.075,0.0009326033468832199,2.8988027728873497e-09
0.075,0.0010722672220103231,2.8843426373128452e-09
0.075,0.0012328467394420659,2.8699546334206993e-09
0.075,0.0014174741629268048,2.8556384013955023e-09
0.075,0.0016297508346206436,2.841393583216716e-09
0.075,0.001873817422860383,2.827219822649723e-09
0.075,0.0021544346900318843,2.8131167652369135e-09
0.075,0.0024770763559917113,2.7990840582888244e-09
0.075,0.002848035868435802,2.785121350875317e-09
0.075,0.0032745491628777285,2.7712282938168026e-09
0.075,0.0037649358067924675,2.757404539675509e-09
0.075,0.004328761281083062,2.743649742746794e-09
0.075,0.004977023564332114,2.7299635590504964e-09
0.075,0.00572236765935022,2.7163456463223367e-09
0.075,0.006579332246575682,2.702795664005357e-09
0.075,0.007564633275546291,2.689313273241403e-09
0.075,0.008697490026177835,2.6758981368626526e-09
0.075,0.01,2.6625499193831802e-09
0.075,0.011497569953977356,2.649268286990571e-09
0.075,0.013219411484660288,2.6360529075375695e-09
0.075,0.01519911082952933,2.622903450533776e-09
0.075,0.01747528400007685,2.6098195871373794e-09
0.075,0.02009233002565048,2.5968009901469346e-09
0.075,0.023101297000831605,2.5838473339931803e-09
0.075,0.026560877829466867,2.570958294730896e-09
0.075,0.030538555088334154,2.558133550030802e-09
0.075,0.03511191734215131,2.5453727791714966e-09
0.075,0.040370172585965536,2.5326756630314388e-09
0.075,0.04641588833612782,2.520041884080964e-09
0.075,0.05336699231206313,2.5074711263743455e-09
0.075,0.061359072734131756,2.4949630755418934e-09
0.075,0.07054802310718646,2.482517418782091e-09
0.075,0.08111308307896872,2.4701338448537752e-09
0.075,0.093260334688322,2.4578120440683495e-09
0.075,0.10722672220103231,2.445551708282042e-09
0.075,0.12328467394420659,2.4333525308881984e-09
0.075,0.14174741629268048,2.4212142068096137e-09
0.075,0.16297508346206452,2.4091364324909037e-09
0.075,0.1873817422860385,2.3971189058909145e-09
0.075,0.21544346900318845,2.3851613264751667e-09
0.075,0.24770763559917114,2.3732633952083416e-09
0.075,0.2848035868435802,2.3614248145468026e-09
0.075,0.32745491628777285,2.349645288431152e-09
0.075,0.37649358067924676,2.3379245222788317e-09
0.075,0.43287612810830617,2.3262622229767523e-09
0.075,0.49770235643321137,2.3146580988739637e-09
0.075,0.572236765935022,2.3031118597743633e-09
0.075,0.6579332246575682,2.2916232169294368e-09
0.075,0.7564633275546291,2.280191883031037e-09
0.075,0.8697490026177834,2.2688175722042016e-09
0.075,1.0,2.2575000000000005e-09
0.075,1.1497569953977356,2.246238883388425e-09
0.075,1.3219411484660286,2.235033940751307e-09
0.075,1.5199110829529332,2.2238848918752805e-09
0.075,1.747528400007683,2.2127914579447693e-09
0.075,2.009233002565046,2.2017533615350175e-09
0.075,2.310129700083158,2.1907703266051506e-09
0.075,2.6560877829466896,2.1798420784912717e-09
0.075,3.0538555088334185,2.1689683438995948e-09
0.075,3.5111917342151346,2.1581488508996086e-09
0.075,4.037017258596558,2.1473833289172746e-09
0.075,4.641588833612782,2.136671508728264e-09
0.075,5.336699231206313,2.126013122451223e-09
0.075,6.135907273413176,2.115407903541073e-09
0.075,7.054802310718645,2.1048555867823465e-09
0.075,8.111308307896872,2.0943559082825534e-09
0.075,9.326033468832199,2.083908605465582e-09
0.075,10.722672220103231,2.0735134170651327e-09
0.075,12.32846739442066,2.063170083118184e-09
0.075,14.174741629268048,2.05287834495849e-09
0.075,16.297508346206435,2.042637945210115e-09
0.075,18.73817422860383,2.0324486277809944e-09
0.075,21.544346900318867,2.0223101378565294e-09
0.075,24.77076355991714,2.0122222218932186e-09
0.075,28.48035868435805,2.0021846276123133e-09
0.075,32.745491628777316,1.9921971039935107e-09
0.075,37.649358067924716,1.982259401268676e-09
0.075,43.287612810830616,1.9723712709155954e-09
0.075,49.770235643321136,1.962532465651763e-09
0.075,57.223676593502205,1.9527427394281934e-09
0.075,65.79332246575683,1.9430018474232726e-09
0.075,75.64633275546291,1.933309546036632e-09
0.075,86.97490026177834,1.923665592883059e-09
0.075,100.0,1.9140697467864336e-09
0.1,0.0001,3.2205643402741113e-09
0.1,0.00011497569953977356,3.204389597655725e-09
0.1,0.00013219411484660288,3.188296089961137e-09
0.1,0.0001519911082952933,3.172283409201609e-09
0.1,0.0001747528400007683,3.1563511494374565e-09
0.1,0.00020092330025650479,3.1404989067677586e-09
0.1,0.00023101297000831605,3.12472627932012e-09
0.1,0.00026560877829466864,3.1090328672404814e-09
0.1,0.0003053855508833416,3.093418272682983e-09
0.1,0.0003511191734215131,3.0778820997998777e-09
0.1,0.0004037017258596554,3.0624239547315e-09
0.1,0.0004641588833612782,3.0470434455962754e-09
0.1,0.0005336699231206312,3.031740182480791e-09
0.1,0.0006135907273413176,3.016513777429907e-09
0.1,0.0007054802310718645,3.0013638444369226e-09
0.1,0.0008111308307896872,2.9862899994337933e-09
0.1,0.0009326033468832199,2.9712918602813886e-09
0.1,0.0010722672220103231,2.9563690467598098e-09
0.1,0.0012328467394420659,2.9415211805587463e-09
0.1,0.0014174741629268048,2.9267478852678903e-09
0.1,0.0016297508346206436,2.9120487863673895e-09
0.1,0.001873817422860383,2.897423511218355e-09
0.1,0.0021544346900318843,2.882871689053414e-09
0.1,0.0024770763559917113,2.868392950967311e-09
0.1,0.002848035868435802,2.853986929907554e-09
0.1,0.0032745491628777285,2.839653260665112e-09
0.1,0.0037649358067924675,2.8253915798651525e-09
0.1,0.004328761281083062,2.8112015259578347e-09
0.1,0.004977023564332114,2.797082739209139e-09
0.1,0.00572236765935022,2.783034861691751e-09
0.1,0.006579332246575682,2.769057537275984e-09
0.1,0.007564633275546291,2.755150411620755e-09
0.1,0.008697490026177835,2.7413131321645972e-09
0.1,0.01,2.7275453481167272e-09
0.1,0.011497569953977356,2.713846710448147e-09
0.1,0.013219411484660288,2.7002168718827987e-09
0.1,0.01519911082952933,2.68665548688876e-09
0.1,0.01747528400007685,2.6731622116694846e-09
0.1,0.02009233002565048,2.6597367041550874e-09
0.1,0.023101297000831605,2.6463786239936695e-09
0.1,0.026560877829466867,2.6330876325426945e-09
0.1,0.030538555088334154,2.6198633928604006e-09
0.1,0.03511191734215131,2.606705569697258e-09
0.1,0.040370172585965536,2.5936138294874727e-09
0.1,0.04641588833612782,2.5805878403405275e-09
0.1,0.05336699231206313,2.5676272720327713e-09
0.1,0.061359072734131756,2.5547317959990445e-09
0.1,0.07054802310718646,2.541901085324351e-09
0.1,0.08111308307896872,2.5291348147355698e-09
0.1,0.093260334688322,2.51643266059321e-09
0.1,0.10722672220103231,2.5037943008832054e-09
0.1,0.12328467394420659,2.491219415208752e-09
0.1,0.14174741629268048,2.478707684782184e-09
0.1,0.16297508346206452,2.466258792416892e-09
0.1,0.1873817422860385,2.4538724225192852e-09
0.1,0.21544346900318845,2.441548261080788e-09
0.1,0.24770763559917114,2.429285995669879e-09
0.1,0.2848035868435802,2.417085315424172e-09
0.1,0.32745491628777285,2.4049459110425344e-09
0.1,0.37649358067924676,2.3928674747772484e-09
0.1,0.43287612810830617,2.380849700426205e-09
0.1,0.49770235643321137,2.368892283325145e-09
0.1,0.572236765935022,2.356994920339935e-09
0.1,0.6579332246575682,2.3451573098588793e-09
0.1,0.7564633275546291,2.333379151785078e-09
0.1,0.8697490026177834,2.3216601475288174e-09
0.1,1.0,2.3100000000000005e-09
0.1,1.1497569953977356,2.298398413600614e-09
0.1,1.3219411484660286,2.2868550942172376e-09
0.1,1.5199110829529332,2.2753697492135846e-09
0.1,1.747528400007683,2.263942087423086e-09
0.1,2.009233002565046,2.2525718191415073e-09
0.1,2.310129700083158,2.241258656119606e-09
0.1,2.6560877829466896,2.23000231155582e-09
0.1,3.0538555088334185,2.2188025000890036e-09
0.1,3.5111917342151346,2.2076589377911867e-09
0.1,4.037017258596558,2.1965713421603805e-09
0.1,4.641588833612782,2.1855394321134155e-09
0.1,5.336699231206313,2.174562927978814e-09
0.1,6.135907273413176,2.1636415514897017e-09
0.1,7.054802310718645,2.1527750257767538e-09
0.1,8.111308307896872,2.141963075361173e-09
0.1,9.326033468832199,2.131205426147711e-09
0.1,10.722672220103231,2.1205018054177137e-09
0.1,12.32846739442066,2.1098519418222124e-09
0.1,14.174741629268048,2.0992555653750417e-09
0.1,16.297508346206435,2.0887124074459977e-09
0.1,18.73817422860383,2.078222200754026e-09
0.1,21.544346900318867,2.0677846793604453e-09
0.1,24.77076355991714,2.0573995786622084e-09
0.1,28.48035868435805,2.0470666353851908e-09
0.1,32.745491628777316,2.036785587577519e-09
0.1,37.649358067924716,2.0265561746029274e-09
0.1,43.287612810830616,2.016378137134154e-09
0.1,49.770235643321136,2.006251217146364e-09
0.1,57.223676593502205,1.9961751579106075e-09
0.1,65.79332246575683,1.9861497039873134e-09
0.1,75.64633275546291,1.976174601219814e-09
0.1,86.97490026177834,1.9662495967278983e-09
0.1,100.0,1.956374438901406e-09
0.125,0.0001,3.3011998536294304e-09
0.125,0.00011497569953977356,3.2845078337964773e-09
0.125,0.00013219411484660288,3.2679002146476563e-09
0.125,0.0001519911082952933,3.2513765694236208e-09
0.125,0.0001747528400007683,3.2349364735228677e-09
0.125,0.00020092330025650479,3.2185795044908294e-09
0.125,0.00023101297000831605,3.202305242009013e-09
0.125,0.00026560877829466864,3.186113267884206e-09
0.125,0.0003053855508833416,3.1700031660377253e-09
0.125,0.0003511191734215131,3.1539745224947266e-09
0.125,0.0004037017258596554,3.138026925373567e-09
0.125,0.0004641588833612782,3.1221599648752236e-09
0.125,0.0005336699231206312,3.1063732332727566e-09
0.125,0.0006135907273413176,3.0906663249008398e-09
0.125,0.0007054802310718645,3.0750388361453296e-09
0.125,0.0008111308307896872,3.0594903654328988e-09
0.125,0.0009326033468832199,3.0440205132207133e-09
0.125,0.0010722672220103231,3.0286288819861687e-09
0.125,0.0012328467394420659,3.0133150762166733e-09
0.125,0.0014174741629268048,2.998078702399485e-09
0.125,0.0016297508346206436,2.9829193690115996e-09
0.125,0.001873817422860383,2.9678366865096906e-09
0.125,0.0021544346900318843,2.9528302673200976e-09
0.125,0.0024770763559917113,2.937899725828869e-09
0.125,0.002848035868435802,2.923044678371852e-09
0.125,0.0032745491628777285,2.908264743224833e-09
0.125,0.0037649358067924675,2.89355954059373e-09
0.125,0.004328761281083062,2.878928692604833e-09
0.125,0.004977023564332114,2.864371823295093e-09
0.125,0.00572236765935022,2.8498885586024607e-09
0.125,0.006579332246575682,2.835478526356276e-09
0.125,0.007564633275546291,2.821141356267705e-09
0.125,0.008697490026177835,2.8068766799202207e-09
0.125,0.01,2.792684130760142e-09
0.125,0.011497569953977356,2.778563344087208e-09
0.125,0.013219411484660288,2.764513957045212e-09
0.125,0.01519911082952933,2.7505356086126746e-09
0.125,0.01747528400007685,2.736627939593566e-09
0.125,0.02009233002565048,2.7227905926080788e-09
0.125,0.023101297000831605,2.7090232120834416e-09
0.125,0.026560877829466867,2.6953254442447836e-09
0.125,0.030538555088334154,2.6816969371060437e-09
0.125,0.03511191734215131,2.6681373404609236e-09
0.125,0.040370172585965536,2.6546463058738924e-09
0.125,0.04641588833612782,2.64122348667123e-09
0.125,0.05336699231206313,2.6278685379321205e-09
0.125,0.061359072734131756,2.614581116479787e-09
0.125,0.07054802310718646,2.6013608808726747e-09
0.125,0.08111308307896872,2.588207491395677e-09
