z H(z)_km_s_Mpc chi_Mpc
1.9369369167e+03 3.8657036060e+06 1.4694640766e+04
1.9429679494e+03 3.8861450290e+06 1.4695107253e+04
1.9490177609e+03 3.9066990839e+06 1.4695572732e+04
1.9550864097e+03 3.9273664172e+06 1.4696037203e+04
1.9611739544e+03 3.9481476792e+06 1.4696500668e+04
1.9672804539e+03 3.9690435240e+06 1.4696963129e+04
1.9734059672e+03 3.9900546099e+06 1.4697424587e+04
1.9795505534e+03 4.0111815987e+06 1.4697885044e+04
1.9857142720e+03 4.0324251564e+06 1.4698344502e+04
1.9918971826e+03 4.0537859529e+06 1.4698802962e+04
1.9980993449e+03 4.0752646620e+06 1.4699260426e+04
2.0043208188e+03 4.0968619617e+06 1.4699716896e+04
2.0105616645e+03 4.1185785338e+06 1.4700172373e+04
2.0168219423e+03 4.1404150643e+06 1.4700626858e+04
2.0231017127e+03 4.1623722433e+06 1.4701080354e+04
2.0294010364e+03 4.1844507650e+06 1.4701532863e+04
2.0357199743e+03 4.2066513276e+06 1.4701984385e+04
2.0420585874e+03 4.2289746336e+06 1.4702434922e+04
2.0484169370e+03 4.2514213896e+06 1.4702884476e+04
2.0547950846e+03 4.2739923065e+06 1.4703333049e+04
2.0611930918e+03 4.2966880993e+06 1.4703780642e+04
2.0676110205e+03 4.3195094875e+06 1.4704227256e+04
2.0740489326e+03 4.3424571946e+06 1.4704672894e+04
2.0805068905e+03 4.3655319485e+06 1.4705117557e+04
2.0869849565e+03 4.3887344817e+06 1.4705561247e+04
2.0934831931e+03 4.4120655306e+06 1.4706003965e+04
2.1000016634e+03 4.4355258363e+06 1.4706445713e+04
2.1065404301e+03 4.4591161444e+06 1.4706886492e+04
2.1130995566e+03 4.4828372046e+06 1.4707326304e+04
2.1196791062e+03 4.5066897714e+06 1.4707765151e+04
2.1262791426e+03 4.5306746037e+06 1.4708203034e+04
2.1328997294e+03 4.5547924647e+06 1.4708639956e+04
2.1395409308e+03 4.5790441226e+06 1.4709075916e+04
2.1462028108e+03 4.6034303499e+06 1.4709510918e+04
2.1528854339e+03 4.6279519236e+06 1.4709944962e+04
2.1595888646e+03 4.6526096256e+06 1.4710378050e+04
2.1663131678e+03 4.6774042424e+06 1.4710810185e+04
2.1730584084e+03 4.7023365650e+06 1.4711241366e+04
2.1798246517e+03 4.7274073895e+06 1.4711671597e+04
2.1866119630e+03 4.7526175163e+06 1.4712100879e+04
2.1934204079e+03 4.7779677510e+06 1.4712529212e+04
2.2002500522e+03 4.8034589037e+06 1.4712956600e+04
2.2071009619e+03 4.8290917895e+06 1.4713383042e+04
2.2139732034e+03 4.8548672284e+06 1.4713808542e+04
2.2208668429e+03 4.8807860452e+06 1.4714233100e+04
2.2277819470e+03 4.9068490697e+06 1.4714656719e+04
2.2347185828e+03 4.9330571365e+06 1.4715079399e+04
2.2416768170e+03 4.9594110855e+06 1.4715501142e+04
2.2486567172e+03 4.9859117614e+06 1.4715921950e+04
2.2556583506e+03 5.0125600139e+06 1.4716341824e+04
2.2626817849e+03 5.0393566979e+06 1.4716760767e+04
2.2697270881e+03 5.0663026735e+06 1.4717178779e+04
2.2767943283e+03 5.0933988057e+06 1.4717595862e+04
2.2838835736e+03 5.1206459649e+06 1.4718012018e+04
2.2909948928e+03 5.1480450266e+06 1.4718427248e+04
2.2981283544e+03 5.1755968716e+06 1.4718841554e+04
2.3052840274e+03 5.2033023858e+06 1.4719254938e+04
2.3124619811e+03 5.2311624607e+06 1.4719667400e+04
2.3196622847e+03 5.2591779930e+06 1.4720078943e+04
2.3268850078e+03 5.2873498845e+06 1.4720489568e+04
2.3341302203e+03 5.3156790429e+06 1.4720899276e+04
2.3413979922e+03 5.3441663810e+06 1.4721308070e+04
2.3486883938e+03 5.3728128172e+06 1.4721715950e+04
2.3560014954e+03 5.4016192752e+06 1.4722122919e+04
2.3633373678e+03 5.4305866845e+06 1.4722528977e+04
2.3706960819e+03 5.4597159801e+06 1.4722934127e+04
2.3780777088e+03 5.4890081025e+06 1.4723338370e+04
2.3854823198e+03 5.5184639979e+06 1.4723741708e+04
2.3929099866e+03 5.5480846182e+06 1.4724144141e+04
2.4003607808e+03 5.5778709210e+06 1.4724545672e+04
2.4078347745e+03 5.6078238696e+06 1.4724946302e+04
2.4153320400e+03 5.6379444332e+06 1.4725346033e+04
2.4228526497e+03 5.6682335865e+06 1.4725744866e+04
2.4303966763e+03 5.6986923104e+06 1.4726142803e+04
2.4379641927e+03 5.7293215915e+06 1.4726539845e+04
2.4455552720e+03 5.7601224225e+06 1.4726935993e+04
2.4531699876e+03 5.7910958018e+06 1.4727331251e+04
2.4608084132e+03 5.8222427339e+06 1.4727725618e+04
2.4684706225e+03 5.8535642294e+06 1.4728119096e+04
2.4761566896e+03 5.8850613049e+06 1.4728511687e+04
2.4838666887e+03 5.9167349831e+06 1.4728903393e+04
2.4916006945e+03 5.9485862929e+06 1.4729294215e+04
2.4993587816e+03 5.9806162694e+06 1.4729684154e+04
2.5071410250e+03 6.0128259536e+06 1.4730073213e+04
2.5149474999e+03 6.0452163933e+06 1.4730461392e+04
2.5227782819e+03 6.0777886422e+06 1.4730848693e+04
2.5306334465e+03 6.1105437603e+06 1.4731235117e+04
2.5385130697e+03 6.1434828143e+06 1.4731620667e+04
2.5464172277e+03 6.1766068770e+06 1.4732005344e+04
2.5543459968e+03 6.2099170277e+06 1.4732389148e+04
2.5622994537e+03 6.2434143524e+06 1.4732772082e+04
2.5702776752e+03 6.2770999434e+06 1.4733154148e+04
2.5782807385e+03 6.3109748997e+06 1.4733535346e+04
2.5863087209e+03 6.3450403268e+06 1.4733915678e+04
2.5943617000e+03 6.3792973369e+06 1.4734295147e+04
2.6024397537e+03 6.4137470488e+06 1.4734673752e+04
2.6105429599e+03 6.4483905883e+06 1.4735051496e+04
2.6186713970e+03 6.4832290877e+06 1.4735428380e+04
2.6268251437e+03 6.5182636863e+06 1.4735804406e+04
2.6350042786e+03 6.5534955300e+06 1.4736179575e+04
2.6432088808e+03 6.5889257718e+06 1.4736553889e+04
2.6514390297e+03 6.6245555716e+06 1.4736927349e+04
2.6596948048e+03 6.6603860964e+06 1.4737299957e+04
2.6679762859e+03 6.6964185200e+06 1.4737671714e+04
2.6762835529e+03 6.7326540233e+06 1.4738042622e+04
2.6846166863e+03 6.7690937946e+06 1.4738412682e+04
2.6929757665e+03 6.8057390289e+06 1.4738781896e+04
2.7013608743e+03 6.8425909287e+06 1.4739150265e+04
2.7097720909e+03 6.8796507038e+06 1.4739517791e+04
2.7182094974e+03 6.9169195710e+06 1.4739884474e+04
2.7266731754e+03 6.9543987547e+06 1.4740250318e+04
2.7351632067e+03 6.9920894866e+06 1.4740615322e+04
2.7436796734e+03 7.0299930057e+06 1.4740979490e+04
2.7522226578e+03 7.0681105586e+06 1.4741342821e+04
2.7607922425e+03 7.1064433994e+06 1.4741705318e+04
2.7693885102e+03 7.1449927897e+06 1.4742066982e+04
2.7780115441e+03 7.1837599987e+06 1.4742427814e+04
2.7866614275e+03 7.2227463034e+06 1.4742787816e+04
2.7953382440e+03 7.2619529883e+06 1.4743146990e+04
2.8040420775e+03 7.3013813459e+06 1.4743505337e+04
2.8127730121e+03 7.3410326761e+06 1.4743862859e+04
2.8215311321e+03 7.3809082871e+06 1.4744219556e+04
2.8303165223e+03 7.4210094946e+06 1.4744575430e+04
2.8391292675e+03 7.4613376224e+06 1.4744930484e+04
2.8479694529e+03 7.5018940025e+06 1.4745284717e+04
2.8568371640e+03 7.5426799745e+06 1.4745638133e+04
2.8657324864e+03 7.5836968865e+06 1.4745990732e+04
2.8746555062e+03 7.6249460944e+06 1.4746342515e+04
2.8836063095e+03 7.6664289625e+06 1.4746693484e+04
2.8925849829e+03 7.7081468633e+06 1.4747043642e+04
2.9015916132e+03 7.7501011775e+06 1.4747392988e+04
2.9106262874e+03 7.7922932942e+06 1.4747741524e+04
2.9196890928e+03 7.8347246110e+06 1.4748089253e+04
2.9287801170e+03 7.8773965337e+06 1.4748436175e+04
2.9378994479e+03 7.9203104767e+06 1.4748782292e+04
2.9470471736e+03 7.9634678631e+06 1.4749127605e+04
2.9562233826e+03 8.0068701243e+06 1.4749472116e+04
2.9654281635e+03 8.0505187007e+06 1.4749815826e+04
2.9746616053e+03 8.0944150410e+06 1.4750158737e+04
2.9839237972e+03 8.1385606030e+06 1.4750500850e+04
2.9932148287e+03 8.1829568531e+06 1.4750842167e+04
3.0025347898e+03 8.2276052666e+06 1.4751182688e+04
3.0118837703e+03 8.2725073279e+06 1.4751522416e+04
3.0212618607e+03 8.3176645302e+06 1.4751861352e+04
3.0306691517e+03 8.3630783757e+06 1.4752199497e+04
3.0401057340e+03 8.4087503757e+06 1.4752536853e+04
3.0495716991e+03 8.4546820507e+06 1.4752873421e+04
3.0590671382e+03 8.5008749305e+06 1.4753209203e+04
3.0685921433e+03 8.5473305539e+06 1.4753544199e+04
3.0781468064e+03 8.5940504692e+06 1.4753878412e+04
3.0877312198e+03 8.6410362340e+06 1.4754211843e+04
3.0973454761e+03 8.6882894153e+06 1.4754544494e+04
3.1069896683e+03 8.7358115897e+06 1.4754876365e+04
3.1166638895e+03 8.7836043431e+06 1.4755207458e+04
3.1263682334e+03 8.8316692712e+06 1.4755537775e+04
3.1361027936e+03 8.8800079793e+06 1.4755867317e+04
3.1458676643e+03 8.9286220826e+06 1.4756196085e+04
3.1556629399e+03 8.9775132056e+06 1.4756524081e+04
3.1654887149e+03 9.0266829832e+06 1.4756851307e+04
3.1753450844e+03 9.0761330598e+06 1.4757177763e+04
3.1852321437e+03 9.1258650900e+06 1.4757503451e+04
3.1951499882e+03 9.1758807381e+06 1.4757828373e+04
3.2050987139e+03 9.2261816790e+06 1.4758152529e+04
3.2150784170e+03 9.2767695972e+06 1.4758475922e+04
3.2250891937e+03 9.3276461877e+06 1.4758798553e+04
3.2351311410e+03 9.3788131557e+06 1.4759120423e+04
3.2452043559e+03 9.4302722169e+06 1.4759441533e+04
3.2553089357e+03 9.4820250970e+06 1.4759761885e+04
3.2654449781e+03 9.5340735326e+06 1.4760081481e+04
3.2756125810e+03 9.5864192705e+06 1.4760400322e+04
3.2858118428e+03 9.6390640683e+06 1.4760718408e+04
3.2960428619e+03 9.6920096941e+06 1.4761035742e+04
3.3063057374e+03 9.7452579267e+06 1.4761352326e+04
3.3166005683e+03 9.7988105560e+06 1.4761668159e+04
3.3269274542e+03 9.8526693823e+06 1.4761983244e+04
3.3372864949e+03 9.9068362172e+06 1.4762297583e+04
3.3476777904e+03 9.9613128830e+06 1.4762611176e+04
3.3581014413e+03 1.0016101213e+07 1.4762924025e+04
3.3685575483e+03 1.0071203053e+07 1.4763236131e+04
3.3790462125e+03 1.0126620257e+07 1.4763547496e+04
3.3895675351e+03 1.0182354693e+07 1.4763858120e+04
3.4001216180e+03 1.0238408239e+07 1.4764168007e+04
3.4107085630e+03 1.0294782785e+07 1.4764477156e+04
3.4213284726e+03 1.0351480232e+07 1.4764785570e+04
3.4319814493e+03 1.0408502494e+07 1.4765093249e+04
3.4426675962e+03 1.0465851493e+07 1.4765400195e+04
3.4533870165e+03 1.0523529168e+07 1.4765706409e+04
3.4641398138e+03 1.0581537464e+07 1.4766011893e+04
3.4749260921e+03 1.0639878342e+07 1.4766316649e+04
3.4857459555e+03 1.0698553774e+07 1.4766620676e+04
3.4965995087e+03 1.0757565743e+07 1.4766923978e+04
3.5074868566e+03 1.0816916244e+07 1.4767226555e+04
3.5184081043e+03 1.0876607286e+07 1.4767528408e+04
3.5293633576e+03 1.0936640887e+07 1.4767829540e+04
3.5403527221e+03 1.0997019081e+07 1.4768129950e+04
3.5513763042e+03 1.1057743912e+07 1.4768429642e+04
3.5624342103e+03 1.1118817436e+07 1.4768728615e+04
3.5735265474e+03 1.1180241723e+07 1.4769026872e+04
3.5846534227e+03 1.1242018854e+07 1.4769324414e+04
3.5958149437e+03 1.1304150926e+07 1.4769621242e+04
3.6070112183e+03 1.1366640044e+07 1.4769917357e+04
3.6182423547e+03 1.1429488330e+07 1.4770212761e+04
3.6295084614e+03 1.1492697915e+07 1.4770507456e+04
3.6408096473e+03 1.1556270947e+07 1.4770801442e+04
3.6521460217e+03 1.1620209584e+07 1.4771094720e+04
3.6635176941e+03 1.1684515998e+07 1.4771387293e+04
3.6749247745e+03 1.1749192375e+07 1.4771679162e+04
3.6863673730e+03 1.1814240913e+07 1.4771970328e+04
3.6978456004e+03 1.1879663825e+07 1.4772260792e+04
3.7093595674e+03 1.1945463335e+07 1.4772550555e+04
3.7209093854e+03 1.2011641684e+07 1.4772839620e+04
3.7324951660e+03 1.2078201123e+07 1.4773127987e+04
3.7441170213e+03 1.2145143920e+07 1.4773415657e+04
3.7557750634e+03 1.2212472353e+07 1.4773702633e+04
3.7674694052e+03 1.2280188718e+07 1.4773988915e+04
3.7792001596e+03 1.2348295322e+07 1.4774274504e+04
3.7909674399e+03 1.2416794487e+07 1.4774559403e+04
3.8027713601e+03 1.2485688549e+07 1.4774843611e+04
3.8146120340e+03 1.2554979859e+07 1.4775127132e+04
3.8264895762e+03 1.2624670781e+07 1.4775409966e+04
3.8384041014e+03 1.2694763694e+07 1.4775692113e+04
3.8503557249e+03 1.2765260993e+07 1.4775973577e+04
3.8623445621e+03 1.2836165084e+07 1.4776254357e+04
3.8743707289e+03 1.2907478392e+07 1.4776534456e+04
3.8864343415e+03 1.2979203352e+07 1.4776813875e+04
3.8985355165e+03 1.3051342419e+07 1.4777092614e+04
3.9106743709e+03 1.3123898058e+07 1.4777370676e+04
3.9228510220e+03 1.3196872753e+07 1.4777648061e+04
3.9350655875e+03 1.3270269000e+07 1.4777924771e+04
3.9473181855e+03 1.3344089313e+07 1.4778200807e+04
3.9596089343e+03 1.3418336220e+07 1.4778476171e+04
3.9719379527e+03 1.3493012263e+07 1.4778750864e+04
3.9843053600e+03 1.3568120002e+07 1.4779024887e+04
3.9967112756e+03 1.3643662011e+07 1.4779298241e+04
4.0091558195e+03 1.3719640880e+07 1.4779570928e+04
4.0216391119e+03 1.3796059216e+07 1.4779842949e+04
4.0341612735e+03 1.3872919639e+07 1.4780114306e+04
4.0467224253e+03 1.3950224788e+07 1.4780384999e+04
4.0593226887e+03 1.4027977317e+07 1.4780655030e+04
4.0719621854e+03 1.4106179895e+07 1.4780924400e+04
4.0846410378e+03 1.4184835209e+07 1.4781193111e+04
4.0973593682e+03 1.4263945962e+07 1.4781461164e+04
4.1101172996e+03 1.4343514873e+07 1.4781728560e+04
4.1229149554e+03 1.4423544677e+07 1.4781995301e+04
4.1357524592e+03 1.4504038128e+07 1.4782261387e+04
4.1486299350e+03 1.4584997993e+07 1.4782526820e+04
4.1615475074e+03 1.4666427060e+07 1.4782791602e+04
4.1745053012e+03 1.4748328131e+07 1.4783055733e+04
4.1875034416e+03 1.4830704027e+07 1.4783319216e+04
4.2005420543e+03 1.4913557585e+07 1.4783582050e+04
4.2136212652e+03 1.4996891659e+07 1.4783844238e+04
4.2267412009e+03 1.5080709123e+07 1.4784105781e+04
4.2399019880e+03 1.5165012865e+07 1.4784366679e+04
4.2531037538e+03 1.5249805792e+07 1.4784626936e+04
4.2663466259e+03 1.5335090830e+07 1.4784886550e+04
4.2796307323e+03 1.5420870922e+07 1.4785145525e+04
4.2929562014e+03 1.5507149029e+07 1.4785403860e+04
4.3063231619e+03 1.5593928128e+07 1.4785661559e+04
4.3197317431e+03 1.5681211218e+07 1.4785918620e+04
4.3331820745e+03 1.5769001314e+07 1.4786175047e+04
4.3466742861e+03 1.5857301450e+07 1.4786430840e+04
4.3602085084e+03 1.5946114677e+07 1.4786686001e+04
4.3737848722e+03 1.6035444067e+07 1.4786940530e+04
4.3874035086e+03 1.6125292710e+07 1.4787194430e+04
4.4010645493e+03 1.6215663713e+07 1.4787447701e+04
4.4147681263e+03 1.6306560206e+07 1.4787700344e+04
4.4285143722e+03 1.6397985333e+07 1.4787952361e+04
4.4423034196e+03 1.6489942262e+07 1.4788203753e+04
4.4561354019e+03 1.6582434177e+07 1.4788454522e+04
4.4700104529e+03 1.6675464282e+07 1.4788704668e+04
4.4839287065e+03 1.6769035803e+07 1.4788954193e+04
4.4978902973e+03 1.6863151983e+07 1.4789203098e+04
4.5118953603e+03 1.6957816086e+07 1.4789451385e+04
4.5259440308e+03 1.7053031396e+07 1.4789699054e+04
4.5400364446e+03 1.7148801215e+07 1.4789946107e+04
4.5541727379e+03 1.7245128869e+07 1.4790192545e+04
4.5683530473e+03 1.7342017701e+07 1.4790438369e+04
4.5825775098e+03 1.7439471077e+07 1.4790683581e+04
4.5968462631e+03 1.7537492381e+07 1.4790928182e+04
4.6111594448e+03 1.7636085019e+07 1.4791172173e+04
4.6255171935e+03 1.7735252418e+07 1.4791415556e+04
4.6399196479e+03 1.7834998026e+07 1.4791658330e+04
4.6543669471e+03 1.7935325311e+07 1.4791900499e+04
4.6688592308e+03 1.8036237764e+07 1.4792142063e+04
4.6833966390e+03 1.8137738896e+07 1.4792383023e+04
4.6979793124e+03 1.8239832240e+07 1.4792623380e+04
4.7126073917e+03 1.8342521350e+07 1.4792863136e+04
4.7272810185e+03 1.8445809802e+07 1.4793102292e+04
4.7420003344e+03 1.8549701194e+07 1.4793340850e+04
4.7567654818e+03 1.8654199147e+07 1.4793578809e+04
4.7715766035e+03 1.8759307302e+07 1.4793816173e+04
4.7864338424e+03 1.8865029324e+07 1.4794052941e+04
4.8013373423e+03 1.8971368900e+07 1.4794289115e+04
4.8162872471e+03 1.9078329739e+07 1.4794524697e+04
4.8312837014e+03 1.9185915573e+07 1.4794759687e+04
4.8463268501e+03 1.9294130157e+07 1.4794994087e+04
4.8614168386e+03 1.9402977270e+07 1.4795227898e+04
4.8765538127e+03 1.9512460712e+07 1.4795461121e+04
4.8917379187e+03 1.9622584307e+07 1.4795693757e+04
4.9069693035e+03 1.9733351904e+07 1.4795925808e+04
4.9222481141e+03 1.9844767372e+07 1.4796157275e+04
4.9375744983e+03 1.9956834609e+07 1.4796388158e+04
4.9529486043e+03 2.0069557531e+07 1.4796618460e+04
4.9683705805e+03 2.0182940083e+07 1.4796848181e+04
4.9838405760e+03 2.0296986230e+07 1.4797077323e+04
4.9993587405e+03 2.0411699964e+07 1.4797305887e+04
5.0149252237e+03 2.0527085301e+07 1.4797533874e+04
5.0305401763e+03 2.0643146281e+07 1.4797761285e+04
5.0462037491e+03 2.0759886969e+07 1.4797988121e+04
5.0619160934e+03 2.0877311454e+07 1.4798214385e+04
5.0776773613e+03 2.0995423852e+07 1.4798440075e+04
5.0934877049e+03 2.1114228303e+07 1.4798665195e+04
5.1093472772e+03 2.1233728971e+07 1.4798889745e+04
5.1252562313e+03 2.1353930049e+07 1.4799113727e+04
5.1412147211e+03 2.1474835753e+07 1.4799337141e+04
5.1572229008e+03 2.1596450325e+07 1.4799559989e+04
5.1732809250e+03 2.1718778034e+07 1.4799782271e+04
5.1893889491e+03 2.1841823174e+07 1.4800003990e+04
5.2055471287e+03 2.1965590066e+07 1.4800225146e+04
5.2217556199e+03 2.2090083057e+07 1.4800445741e+04
5.2380145794e+03 2.2215306523e+07 1.4800665775e+04
5.2543241644e+03 2.2341264862e+07 1.4800885250e+04
5.2706845325e+03 2.2467962504e+07 1.4801104167e+04
5.2870958418e+03 2.2595403904e+07 1.4801322528e+04
5.3035582509e+03 2.2723593542e+07 1.4801540332e+04
5.3200719190e+03 2.2852535930e+07 1.4801757583e+04
5.3366370056e+03 2.2982235604e+07 1.4801974280e+04
5.3532536708e+03 2.3112697130e+07 1.4802190424e+04
5.3699220753e+03 2.3243925101e+07 1.4802406018e+04
5.3866423802e+03 2.3375924138e+07 1.4802621062e+04
5.4034147470e+03 2.3508698891e+07 1.4802835558e+04
5.4202393378e+03 2.3642254037e+07 1.4803049506e+04
5.4371163153e+03 2.3776594285e+07 1.4803262908e+04
5.4540458426e+03 2.3911724368e+07 1.4803475764e+04
5.4710280832e+03 2.4047649054e+07 1.4803688077e+04
5.4880632014e+03 2.4184373134e+07 1.4803899846e+04
5.5051513618e+03 2.4321901432e+07 1.4804111074e+04
5.5222927295e+03 2.4460238803e+07 1.4804321762e+04
5.5394874703e+03 2.4599390127e+07 1.4804531910e+04
5.5567357502e+03 2.4739360318e+07 1.4804741520e+04
5.5740377360e+03 2.4880154318e+07 1.4804950593e+04
5.5913935950e+03 2.5021777102e+07 1.4805159130e+04
5.6088034948e+03 2.5164233671e+07 1.4805367132e+04
5.6262676038e+03 2.5307529062e+07 1.4805574600e+04
5.6437860906e+03 2.5451668338e+07 1.4805781536e+04
5.6613591248e+03 2.5596656596e+07 1.4805987941e+04
5.6789868760e+03 2.5742498964e+07 1.4806193815e+04
5.6966695146e+03 2.5889200600e+07 1.4806399161e+04
5.7144072117e+03 2.6036766696e+07 1.4806603978e+04
5.7322001385e+03 2.6185202473e+07 1.4806808269e+04
5.7500484671e+03 2.6334513187e+07 1.4807012034e+04
5.7679523699e+03 2.6484704124e+07 1.4807215274e+04
5.7859120201e+03 2.6635780604e+07 1.4807417991e+04
5.8039275912e+03 2.6787747978e+07 1.4807620186e+04
5.8219992572e+03 2.6940611632e+07 1.4807821859e+04
5.8401271930e+03 2.7094376982e+07 1.4808023013e+04
5.8583115736e+03 2.7249049481e+07 1.4808223647e+04
5.8765525749e+03 2.7404634612e+07 1.4808423764e+04
5.8948503731e+03 2.7561137895e+07 1.4808623364e+04
5.9132051450e+03 2.7718564880e+07 1.4808822449e+04
5.9316170682e+03 2.7876921155e+07 1.4809021019e+04
5.9500863205e+03 2.8036212340e+07 1.4809219075e+04
5.9686130804e+03 2.8196444089e+07 1.4809416620e+04
5.9871975270e+03 2.8357622093e+07 1.4809613653e+04
6.0058398399e+03 2.8519752076e+07 1.4809810177e+04
6.0245401994e+03 2.8682839799e+07 1.4810006192e+04
6.0432987860e+03 2.8846891056e+07 1.4810201698e+04
6.0621157812e+03 2.9011911678e+07 1.4810396699e+04
6.0809913668e+03 2.9177907532e+07 1.4810591193e+04
6.0999257253e+03 2.9344884520e+07 1.4810785184e+04
6.1189190395e+03 2.9512848582e+07 1.4810978670e+04
6.1379714932e+03 2.9681805694e+07 1.4811171655e+04
6.1570832705e+03 2.9851761866e+07 1.4811364138e+04
6.1762545560e+03 3.0022723148e+07 1.4811556122e+04
6.1954855350e+03 3.0194695627e+07 1.4811747606e+04
6.2147763935e+03 3.0367685426e+07 1.4811938593e+04
6.2341273178e+03 3.0541698706e+07 1.4812129083e+04
6.2535384950e+03 3.0716741667e+07 1.4812319077e+04
6.2730101128e+03 3.0892820546e+07 1.4812508576e+04
6.2925423592e+03 3.1069941618e+07 1.4812697582e+04
6.3121354231e+03 3.1248111198e+07 1.4812886096e+04
6.3317894939e+03 3.1427335639e+07 1.4813074118e+04
6.3515047615e+03 3.1607621331e+07 1.4813261650e+04
6.3712814164e+03 3.1788974708e+07 1.4813448693e+04
6.3911196498e+03 3.1971402239e+07 1.4813635248e+04
6.4110196534e+03 3.2154910436e+07 1.4813821316e+04
6.4309816196e+03 3.2339505848e+07 1.4814006898e+04
6.4510057413e+03 3.2525195068e+07 1.4814191995e+04
6.4710922120e+03 3.2711984725e+07 1.4814376608e+04
6.4912412259e+03 3.2899881494e+07 1.4814560738e+04
6.5114529776e+03 3.3088892085e+07 1.4814744387e+04
6.5317276627e+03 3.3279023256e+07 1.4814927555e+04
6.5520654769e+03 3.3470281800e+07 1.4815110244e+04
6.5724666169e+03 3.3662674557e+07 1.4815292454e+04
6.5929312799e+03 3.3856208406e+07 1.4815474187e+04
6.6134596636e+03 3.4050890269e+07 1.4815655444e+04
6.6340519664e+03 3.4246727111e+07 1.4815836225e+04
6.6547083874e+03 3.4443725940e+07 1.4816016532e+04
6.6754291262e+03 3.4641893807e+07 1.4816196366e+04
6.6962143831e+03 3.4841237805e+07 1.4816375728e+04
6.7170643590e+03 3.5041765073e+07 1.4816554619e+04
6.7379792554e+03 3.5243482792e+07 1.4816733040e+04
6.7589592744e+03 3.5446398187e+07 1.4816910992e+04
6.7800046188e+03 3.5650518530e+07 1.4817088476e+04
6.8011154920e+03 3.5855851135e+07 1.4817265494e+04
6.8222920980e+03 3.6062403362e+07 1.4817442045e+04
6.8435346416e+03 3.6270182617e+07 1.4817618132e+04
6.8648433279e+03 3.6479196351e+07 1.4817793755e+04
6.8862183631e+03 3.6689452060e+07 1.4817968916e+04
6.9076599536e+03 3.6900957286e+07 1.4818143614e+04
6.9291683067e+03 3.7113719621e+07 1.4818317853e+04
6.9507436303e+03 3.7327746699e+07 1.4818491631e+04
6.9723861329e+03 3.7543046203e+07 1.4818664952e+04
6.9940960236e+03 3.7759625865e+07 1.4818837814e+04
7.0158735123e+03 3.7977493461e+07 1.4819010221e+04
7.0377188096e+03 3.8196656817e+07 1.4819182172e+04
7.0596321264e+03 3.8417123808e+07 1.4819353668e+04
7.0816136747e+03 3.8638902356e+07 1.4819524712e+04
