ell,cl_lcdm,cl_mcgt,delta_cls,delta_cls_rel
1898,3.402171587047834e-11,3.402171587047839e-11,5.169878828456423e-26,1.5195820364082464e-15
1899,3.39268449706682e-11,3.3926844970668254e-11,5.169878828456423e-26,1.5238313002361681e-15
1900,3.3833670100881616e-11,3.3833670100881674e-11,5.816113682013476e-26,1.7190312681632263e-15
1901,3.374198730778969e-11,3.3741987307789745e-11,5.816113682013476e-26,1.7237021722993672e-15
1902,3.36519929646617e-11,3.3651992964661754e-11,5.169878828456423e-26,1.5362771631045344e-15
1903,3.3563583781811474e-11,3.356358378181153e-11,5.816113682013476e-26,1.7328643209922359e-15
1904,3.347685681092531e-11,3.347685681092537e-11,5.816113682013476e-26,1.7373535738024733e-15
1905,3.3391709446134013e-11,3.339170944613407e-11,5.816113682013476e-26,1.7417837476681946e-15
1906,3.3308239424693536e-11,3.3308239424693594e-11,5.816113682013476e-26,1.7461486354339153e-15
1907,3.322634482727087e-11,3.322634482727093e-11,5.816113682013476e-26,1.750452453391695e-15
1908,3.3146024077833937e-11,3.3146024077834e-11,6.462348535570529e-26,1.94966024292855e-15
1909,3.306747594314629e-11,3.306747594314635e-11,5.816113682013476e-26,1.7588623008339857e-15
1910,3.2990499531869564e-11,3.299049953186963e-11,6.462348535570529e-26,1.9588513745685345e-15
1911,3.291509429327861e-11,3.291509429327867e-11,5.816113682013476e-26,1.7670050190927597e-15
1912,3.284136001559615e-11,3.284136001559621e-11,5.816113682013476e-26,1.7709722372189948e-15
1913,3.2769196823956135e-11,3.2769196823956206e-11,7.108583389127582e-26,2.169288257907745e-15
1914,3.269860517800621e-11,3.269860517800627e-11,6.462348535570529e-26,1.9763376756869264e-15
1915,3.262968586916201e-11,3.262968586916207e-11,5.816113682013476e-26,1.7824608258059346e-15
1916,3.25623400175275e-11,3.2562340017527565e-11,6.462348535570529e-26,1.9846081491968963e-15
1917,3.249656906849703e-11,3.249656906849709e-11,5.816113682013476e-26,1.789762380685215e-15
1918,3.2432374789056406e-11,3.2432374789056464e-11,5.816113682013476e-26,1.79330490592875e-15
1919,3.236985926380138e-11,3.236985926380143e-11,5.169878828456423e-26,1.597127372820494e-15
1920,3.2308824890693436e-11,3.23088248906935e-11,6.462348535570529e-26,2.000180618587589e-15
1921,3.2249374376573346e-11,3.224937437657341e-11,6.462348535570529e-26,2.003867876663344e-15
1922,3.21915107324542e-11,3.219151073245426e-11,5.816113682013476e-26,1.8067228128408094e-15
1923,3.2135137268616224e-11,3.213513726861628e-11,5.816113682013476e-26,1.8098922787840714e-15
1924,3.2080457589526045e-11,3.208045758952611e-11,6.462348535570529e-26,2.014419064172084e-15
1925,3.2027175588603793e-11,3.202717558860385e-11,5.816113682013476e-26,1.8159933166516936e-15
1926,3.197539544286123e-11,3.197539544286128e-11,5.169878828456423e-26,1.6168303024413857e-15
1927,3.192522160743451e-11,3.192522160743457e-11,5.816113682013476e-26,1.821792736016298e-15
1928,3.187645881003493e-11,3.1876458810034995e-11,6.462348535570529e-26,2.0273106790444793e-15
1929,3.182921204534044e-11,3.18292120453405e-11,6.462348535570529e-26,2.0303199860445708e-15
1930,3.1783486569350815e-11,3.178348656935087e-11,5.816113682013476e-26,1.829916824676504e-15
1931,3.1739187893728334e-11,3.173918789372839e-11,5.816113682013476e-26,1.832470856370821e-15
1932,3.169622178014519e-11,3.169622178014524e-11,5.169878828456423e-26,1.6310710040825381e-15
1933,3.165479423465807e-11,3.165479423465813e-11,5.816113682013476e-26,1.8373563381579504e-15
1934,3.1614711502129154e-11,3.161471150212921e-11,5.816113682013476e-26,1.839685831585646e-15
1935,3.1576080060711834e-11,3.1576080060711885e-11,5.169878828456423e-26,1.6372769572778554e-15
1936,3.153880661641788e-11,3.1538806616417924e-11,4.52364397489937e-26,1.4343104448804783e-15
1937,3.1502898097781945e-11,3.1502898097781996e-11,5.169878828456423e-26,1.6410803896230816e-15
1938,3.1468361650637186e-11,3.1468361650637244e-11,5.816113682013476e-26,1.848241655089695e-15
1939,3.143510463301473e-11,3.143510463301479e-11,5.816113682013476e-26,1.850197016969716e-15
1940,3.140313461017801e-11,3.140313461017806e-11,5.169878828456423e-26,1.6462938788221554e-15
1941,3.13724593498011e-11,3.137245934980115e-11,5.169878828456423e-26,1.6479035866498621e-15
1942,3.134308681729883e-11,3.134308681729888e-11,5.169878828456423e-26,1.6494478857784584e-15
1943,3.131502517131445e-11,3.1315025171314493e-11,4.52364397489937e-26,1.4445602231363273e-15
1944,3.128808275936889e-11,3.1288082759368934e-11,4.52364397489937e-26,1.4458041452043948e-15
1945,3.1262368113674146e-11,3.126236811367419e-11,4.52364397489937e-26,1.4469933814517175e-15
1946,3.1237889947111264e-11,3.123788994711131e-11,4.52364397489937e-26,1.4481272526916293e-15
1947,3.1214557149371786e-11,3.121455714937183e-11,4.52364397489937e-26,1.4492097239285715e-15
1948,3.119237878326e-11,3.119237878326004e-11,4.52364397489937e-26,1.4502401392121694e-15
1949,3.117126408115137e-11,3.1171264081151414e-11,4.52364397489937e-26,1.4512224987483667e-15
1950,3.115122244160123e-11,3.1151222441601277e-11,4.52364397489937e-26,1.4521561660637182e-15
1951,3.1132363474982534e-11,3.113236347498257e-11,3.877409121342317e-26,1.2454592869115577e-15
1952,3.111449714703005e-11,3.111449714703009e-11,3.877409121342317e-26,1.2461744449925732e-15
1953,3.10976336291896e-11,3.109763362918964e-11,3.877409121342317e-26,1.2468502161858422e-15
1954,3.10817832468517e-11,3.108178324685174e-11,4.52364397489937e-26,1.4554003993183288e-15
1955,3.106695647657086e-11,3.10669564765709e-11,3.877409121342317e-26,1.2480814219012618e-15
1956,3.1053063943369926e-11,3.1053063943369965e-11,3.877409121342317e-26,1.2486397891085317e-15
1957,3.1040116418115274e-11,3.104011641811531e-11,3.877409121342317e-26,1.2491606246294322e-15
1958,3.102812481494706e-11,3.10281248149471e-11,3.877409121342317e-26,1.2496433943292853e-15
1959,3.10170001887487e-11,3.1017000188748735e-11,3.2311742677852644e-26,1.0417429951711965e-15
1960,3.100675373263877e-11,3.100675373263881e-11,3.877409121342317e-26,1.2505046980331976e-15
1961,3.0997396775468614e-11,3.099739677546865e-11,3.877409121342317e-26,1.2508821787289263e-15
1962,3.098874077930814e-11,3.098874077930818e-11,3.877409121342317e-26,1.2512315840633797e-15
1963,3.0980997336902805e-11,3.0980997336902844e-11,3.877409121342317e-26,1.251544318982839e-15
1964,3.097397816908432e-11,3.097397816908436e-11,3.877409121342317e-26,1.2518279376888141e-15
1965,3.0967595122118075e-11,3.0967595122118114e-11,3.877409121342317e-26,1.2520859647163703e-15
1966,3.096206016497056e-11,3.0962060164970597e-11,3.877409121342317e-26,1.2523097948530856e-15
1967,3.0957185386480256e-11,3.0957185386480295e-11,3.877409121342317e-26,1.2525069940743627e-15
1968,3.095288299241662e-11,3.095288299241666e-11,3.877409121342317e-26,1.2526810902532966e-15
1969,3.0949365302411644e-11,3.094936530241168e-11,3.877409121342317e-26,1.252823469384744e-15
1970,3.094634474675025e-11,3.0946344746750303e-11,5.169878828456423e-26,1.670594336993329e-15
1971,3.094393386300578e-11,3.0943933863005825e-11,4.52364397489937e-26,1.461883933350664e-15
1972,3.0942145292508574e-11,3.094214529250861e-11,3.877409121342317e-26,1.2531158019870973e-15
1973,3.094079177663638e-11,3.094079177663642e-11,4.52364397489937e-26,1.4620323899775594e-15
1974,3.093998615291672e-11,3.0939986152916754e-11,3.2311742677852644e-26,1.0443360419799867e-15
1975,3.09397413509324e-11,3.0939741350932445e-11,4.52364397489937e-26,1.4620820269924608e-15
1976,3.0939870388023124e-11,3.093987038802316e-11,3.877409121342317e-26,1.2532079393723863e-15
1977,3.094038636477707e-11,3.0940386364777113e-11,4.52364397489937e-26,1.4620515469868678e-15
1978,3.094130246030821e-11,3.0941302460308246e-11,3.877409121342317e-26,1.25314993650196e-15
1979,3.0942531927316357e-11,3.0942531927316395e-11,3.877409121342317e-26,1.2531001439863762e-15
1980,3.0944188086928617e-11,3.0944188086928655e-11,3.877409121342317e-26,1.2530330769868235e-15
1981,3.09460843233224e-11,3.0946084323322446e-11,4.52364397489937e-26,1.4617823462369819e-15
1982,3.094833407813167e-11,3.094833407813171e-11,3.877409121342317e-26,1.252865214506691e-15
1983,3.095085084463978e-11,3.095085084463982e-11,4.52364397489937e-26,1.4615572274914688e-15
1984,3.095354816176368e-11,3.0953548161763725e-11,4.52364397489937e-26,1.4614298662171919e-15
1985,3.095653960783574e-11,3.095653960783579e-11,5.169878828456423e-26,1.6700441631880004e-15
1986,3.095963879419109e-11,3.0959638794191144e-11,5.169878828456423e-26,1.669876984942873e-15
1987,3.0962959358569617e-11,3.096295935856967e-11,5.169878828456423e-26,1.6696979021243187e-15
1988,3.096641495834318e-11,3.096641495834323e-11,5.169878828456423e-26,1.6695115774335121e-15
1989,3.0969919263580084e-11,3.096991926358014e-11,5.816113682013476e-26,1.8779880026529782e-15
1990,3.0973585949959805e-11,3.097358594995985e-11,4.52364397489937e-26,1.4604844212122104e-15
1991,3.097732869155218e-11,3.0977328691552236e-11,5.816113682013476e-26,1.8775388090838145e-15
1992,3.0981061153476795e-11,3.0981061153476846e-11,5.169878828456423e-26,1.6687223213063645e-15
1993,3.098469698445836e-11,3.0984696984458417e-11,5.816113682013476e-26,1.87709232235861e-15
1994,3.098844980929577e-11,3.0988449809295815e-11,4.52364397489937e-26,1.4597838881060739e-15
1995,3.099203322126239e-11,3.099203322126245e-11,5.816113682013476e-26,1.876647989013923e-15
1996,3.099566077445665e-11,3.099566077445671e-11,5.816113682013476e-26,1.8764283569674703e-15
1997,3.099914597612152e-11,3.099914597612158e-11,5.816113682013476e-26,1.8762173920835103e-15
1998,3.1002402278953084e-11,3.1002402278953136e-11,5.169878828456423e-26,1.6675736228241098e-15
1999,3.100564307341751e-11,3.100564307341757e-11,5.816113682013476e-26,1.8758242389108464e-15
2000,3.100858168009688e-11,3.100858168009694e-11,5.816113682013476e-26,1.8756464716819338e-15
2001,3.1011431334761755e-11,3.101143133476182e-11,6.462348535570529e-26,2.0838601307404555e-15
2002,3.101400515886873e-11,3.101400515886879e-11,5.816113682013476e-26,1.8753184737735514e-15
2003,3.101631617407831e-11,3.101631617407837e-11,5.816113682013476e-26,1.875178744429442e-15
2004,3.101837730223711e-11,3.1018377302237165e-11,5.816113682013476e-26,1.87505414140217e-15
2005,3.102020135816519e-11,3.102020135816525e-11,5.816113682013476e-26,1.8749438841029793e-15
2006,3.1021701042589345e-11,3.10217010425894e-11,5.816113682013476e-26,1.874853243549926e-15
2007,3.102278893523981e-11,3.1022788935239876e-11,6.462348535570529e-26,2.0830972189704497e-15
2008,3.102357748812769e-11,3.1023577488127755e-11,6.462348535570529e-26,2.0830442711010952e-15
2009,3.1023979019019257e-11,3.1023979019019315e-11,5.816113682013476e-26,1.8747155799866633e-15
2010,3.102400570512228e-11,3.102400570512234e-11,5.816113682013476e-26,1.874713967401442e-15
2011,3.1023569576998575e-11,3.102356957699863e-11,5.816113682013476e-26,1.874740322056829e-15
2012,3.102268251271565e-11,3.1022682512715705e-11,5.816113682013476e-26,1.8747939284842806e-15
2013,3.102125623224937e-11,3.1021256232249434e-11,6.462348535570529e-26,2.0832001409576507e-15
2014,3.101940229214787e-11,3.101940229214793e-11,5.816113682013476e-26,1.8749921830330508e-15
2015,3.101703208046592e-11,3.101703208046598e-11,5.816113682013476e-26,1.8751354632915962e-15
2016,3.101405681197737e-11,3.101405681197743e-11,5.816113682013476e-26,1.875315350479187e-15
2017,3.101068752367185e-11,3.1010687523671903e-11,5.169878828456423e-26,1.6671280907622645e-15
2018,3.100663507054036e-11,3.1006635070540425e-11,6.462348535570529e-26,2.084182472838033e-15
2019,3.100211012165309e-11,3.100211012165314e-11,5.169878828456423e-26,1.6675893376836877e-15
2020,3.099692315653077e-11,3.099692315653082e-11,5.169878828456423e-26,1.6678683888556134e-15
2021,3.0991184461810095e-11,3.0991184461810153e-11,5.816113682013476e-26,1.876699385007557e-15
2022,3.098490412820129e-11,3.098490412820135e-11,5.816113682013476e-26,1.8770797734112943e-15
2023,3.097789204773519e-11,3.097789204773524e-11,5.169878828456423e-26,1.6688930352297473e-15
2024,3.097025791129518e-11,3.097025791129523e-11,5.169878828456423e-26,1.6693044156312673e-15
2025,3.096201120642806e-11,3.096201120642811e-11,5.169878828456423e-26,1.6697490334165045e-15
2026,3.095296121542652e-11,3.095296121542657e-11,5.169878828456423e-26,1.6702372327077475e-15
2027,3.094321701367445e-11,3.09432170136745e-11,5.169878828456423e-26,1.670763200274796e-15
2028,3.093278746824495e-11,3.093278746824501e-11,5.816113682013476e-26,1.8802423441418573e-15
2029,3.092158123673994e-11,3.0921581236739986e-11,4.52364397489937e-26,1.4629407015979294e-15
2030,3.090960676635864e-11,3.090960676635869e-11,5.169878828456423e-26,1.6725799417426459e-15
2031,3.0896972293181704e-11,3.089697229318175e-11,4.52364397489937e-26,1.4641059104349978e-15
2032,3.088348584165619e-11,3.088348584165624e-11,4.52364397489937e-26,1.4647452680998203e-15
2033,3.0869155224266225e-11,3.0869155224266264e-11,3.877409121342317e-26,1.256078792300182e-15
2034,3.085408804137297e-11,3.085408804137301e-11,3.877409121342317e-26,1.2566921816464023e-15
2035,3.0838191681207335e-11,3.083819168120738e-11,4.52364397489937e-26,1.4668966396158889e-15
2036,3.0821473319997787e-11,3.082147331999783e-11,4.52364397489937e-26,1.4676923221461677e-15
2037,3.080383992221559e-11,3.080383992221564e-11,4.52364397489937e-26,1.4685324902097476e-15
2038,3.07853982409195e-11,3.078539824091954e-11,4.52364397489937e-26,1.4694121997377995e-15
2039,3.076605481818131e-11,3.076605481818136e-11,4.52364397489937e-26,1.4703360575910131e-15
2040,3.074581598557437e-11,3.0745815985574415e-11,4.52364397489937e-26,1.4713039253932369e-15
2041,3.072458786470648e-11,3.0724587864706524e-11,4.52364397489937e-26,1.472320473367751e-15
2042,3.070247636777938e-11,3.070247636777942e-11,3.877409121342317e-26,1.262897844100762e-15
2043,3.0679487198157066e-11,3.067948719815712e-11,5.169878828456423e-26,1.6851255677985975e-15
2044,3.0655525850925894e-11,3.065552585092593e-11,3.877409121342317e-26,1.2648320371986726e-15
2045,3.063069761342961e-11,3.0630697613429656e-11,4.52364397489937e-26,1.47683347992572e-15
2046,3.060490756576379e-11,3.060490756576383e-11,3.877409121342317e-26,1.2669239771466538e-15
2047,3.0578060581214384e-11,3.057806058121442e-11,3.877409121342317e-26,1.2680363135013217e-15
2048,3.055036132662655e-11,3.0550361326626594e-11,4.52364397489937e-26,1.4807170123244113e-15
2049,3.0521714262690464e-11,3.052171426269051e-11,4.52364397489937e-26,1.4821067833758742e-15
2050,3.049212364413267e-11,3.0492123644132717e-11,4.52364397489937e-26,1.4835450714072566e-15
2051,3.046149352143568e-11,3.0461493521435723e-11,4.52364397489937e-26,1.4850368291088855e-15
2052,3.042992774571068e-11,3.0429927745710723e-11,4.52364397489937e-26,1.486577297422933e-15
2053,3.039732996364554e-11,3.039732996364559e-11,5.169878828456423e-26,1.7007674143220708e-15
2054,3.036370361559162e-11,3.036370361559166e-11,3.877409121342317e-26,1.2769881996052964e-15
2055,3.0329051935150903e-11,3.032905193515095e-11,4.52364397489937e-26,1.4915217213422146e-15
2056,3.029347794862655e-11,3.02934779486266e-11,5.169878828456423e-26,1.7065979803388062e-15
2057,3.025678447433529e-11,3.0256784474335335e-11,4.52364397489937e-26,1.4950841781407606e-15
2058,3.0219174121781855e-11,3.02191741217819e-11,4.52364397489937e-26,1.4969449385576512e-15
2059,3.018044929069707e-11,3.0180449290697123e-11,5.169878828456423e-26,1.712989352365276e-15
2060,3.0140812169943316e-11,3.014081216994337e-11,5.169878828456423e-26,1.7152420443440711e-15
2061,3.010006473629225e-11,3.010006473629231e-11,5.816113682013476e-26,1.9322595260072216e-15
2062,3.0058408753081776e-11,3.005840875308183e-11,5.169878828456423e-26,1.719944282787882e-15
2063,3.0015645768760494e-11,3.001564576876055e-11,5.816113682013476e-26,1.9376940035941976e-15
2064,2.997187711532973e-11,2.997187711532978e-11,5.169878828456423e-26,1.724909924247682e-15
2065,2.992720390669457e-11,2.9927203906694623e-11,5.169878828456423e-26,1.7274847475142661e-15
2066,2.9881427036936834e-11,2.988142703693689e-11,5.816113682013476e-26,1.9463975648900903e-15
2067,2.9834647178524255e-11,2.9834647178524307e-11,5.169878828456423e-26,1.7328439641068839e-15
2068,2.9786964780471494e-11,2.978696478047155e-11,5.816113682013476e-26,1.9525701006725442e-15
2069,2.973818006646971e-11,2.973818006646977e-11,5.816113682013476e-26,1.9557732413394188e-15
2070,2.968849303300242e-11,2.9688493033002476e-11,5.816113682013476e-26,1.9590464479110305e-15
2071,2.96378034474665e-11,2.9637803447466557e-11,5.816113682013476e-26,1.9623970083756828e-15
2072,2.9586010846317806e-11,2.958601084631787e-11,6.462348535570529e-26,2.1842581513062665e-15
2073,2.9533314533261725e-11,2.953331453326178e-11,5.816113682013476e-26,1.9693399721399747e-15
2074,2.947961357750926e-11,2.9479613577509316e-11,5.816113682013476e-26,1.9729273813991702e-15
2075,2.942500681212005e-11,2.942500681212012e-11,6.462348535570529e-26,2.196209699060702e-15
2076,2.936929283245349e-11,2.9369292832453556e-11,6.462348535570529e-26,2.200375941101837e-15
2077,2.931266999474948e-11,2.931266999474955e-11,7.108583389127582e-26,2.4250890111343933e-15
2078,2.925503641486018e-11,2.9255036414860256e-11,7.754818242684634e-26,2.6507634899902405e-15
2079,2.9196489967153824e-11,2.9196489967153895e-11,7.108583389127582e-26,2.434739037851731e-15
2080,2.913702828361131e-11,2.913702828361138e-11,6.462348535570529e-26,2.21791614184807e-15
2081,2.9076648753135678e-11,2.9076648753135752e-11,7.431700815906108e-26,2.5559000554025884e-15
2082,2.9015348521093878e-11,2.9015348521093952e-11,7.431700815906108e-26,2.5612998618656376e-15
2083,2.8953124489109054e-11,2.8953124489109128e-11,7.431700815906108e-26,2.5668044285519517e-15
2084,2.888997331512115e-11,2.8889973315121234e-11,8.401053096241687e-26,2.9079476829577187e-15
2085,2.882609141373166e-11,2.8826091413731736e-11,7.431700815906108e-26,2.5781160231684848e-15
2086,2.8761174956847615e-11,2.87611749568477e-11,8.401053096241687e-26,2.920970060801191e-15
2087,2.869541987463803e-11,2.869541987463811e-11,8.077935669463161e-26,2.815060976543755e-15
2088,2.8628921856814694e-11,2.8628921856814768e-11,7.431700815906108e-26,2.59587170382286e-15
2089,2.856147635424724e-11,2.8561476354247317e-11,7.754818242684634e-26,2.7151321404054284e-15
2090,2.849317858092078e-11,2.8493178580920862e-11,8.077935669463161e-26,2.8350419545231782e-15
2091,2.8424023516242354e-11,2.8424023516242434e-11,8.077935669463161e-26,2.8419395532962398e-15
2092,2.8354005907700438e-11,2.8354005907700512e-11,7.431700815906108e-26,2.6210408645953593e-15
2093,2.8283220273879846e-11,2.828322027387992e-11,7.431700815906108e-26,2.6276006564816246e-15
2094,2.8211660907831993e-11,2.8211660907832067e-11,7.431700815906108e-26,2.634265611012981e-15
2095,2.813922188079852e-11,2.8139221880798604e-11,8.401053096241687e-26,2.9855314165507715e-15
2096,2.806609704628397e-11,2.806609704628404e-11,7.108583389127582e-26,2.5328008299140326e-15
2097,2.799218004447113e-11,2.7992180044471204e-11,7.431700815906108e-26,2.6549203399304297e-15
2098,2.791746430697043e-11,2.79174643069705e-11,7.108583389127582e-26,2.5462854759888457e-15
2099,2.7842043061892498e-11,2.7842043061892575e-11,7.754818242684634e-26,2.785290657530331e-15
2100,2.7765809339231143e-11,2.7765809339231214e-11,7.108583389127582e-26,2.5601931145884703e-15
2101,2.7688855946216835e-11,2.7688855946216903e-11,6.785465962349055e-26,2.450612613077704e-15
2102,2.761117538229912e-11,2.761117538229919e-11,7.108583389127582e-26,2.5745312507357905e-15
2103,2.7532759936337545e-11,2.7532759936337612e-11,6.785465962349055e-26,2.4645062747209895e-15
2104,2.7453601723382106e-11,2.7453601723382174e-11,6.785465962349055e-26,2.471612297256394e-15
2105,2.7373792691345623e-11,2.737379269134569e-11,6.785465962349055e-26,2.4788183496744014e-15
2106,2.7293224627869195e-11,2.7293224627869257e-11,6.139231108792002e-26,2.2493608551197773e-15
2107,2.7212089167355508e-11,2.7212089167355566e-11,5.816113682013476e-26,2.1373271439190607e-15
2108,2.713017779814373e-11,2.7130177798143794e-11,6.462348535570529e-26,2.381977952246479e-15
2109,2.7047781869798413e-11,2.7047781869798475e-11,6.139231108792002e-26,2.2697724857235244e-15
2110,2.6964692600484283e-11,2.696469260048434e-11,5.816113682013476e-26,2.1569367647488106e-15
2111,2.68811010843979e-11,2.6881101084397956e-11,5.492996255234949e-26,2.0434416871499166e-15
2112,2.679689829922679e-11,2.6796898299226848e-11,5.816113682013476e-26,2.1704428688231044e-15
2113,2.6712175113606397e-11,2.6712175113606448e-11,5.169878828456423e-26,1.9354016685159566e-15
2114,2.6626822294545106e-11,2.6626822294545155e-11,4.8467614016778965e-26,1.8202552854648475e-15
2115,2.6541030514787786e-11,2.6541030514787834e-11,4.8467614016778965e-26,1.8261391165566993e-15
2116,2.6454690360088748e-11,2.6454690360088794e-11,4.52364397489937e-26,1.7099591464975266e-15
2117,2.636789233636541e-11,2.6367892336365458e-11,4.8467614016778965e-26,1.8381300029026064e-15
2118,2.6280526876705055e-11,2.6280526876705094e-11,3.877409121342317e-26,1.4753924605595468e-15
2119,2.619278434819779e-11,2.6192784348197827e-11,3.877409121342317e-26,1.4803348394723468e-15
2120,2.610445505857034e-11,2.610445505857038e-11,3.877409121342317e-26,1.4853438283398782e-15
2121,2.6015829262596528e-11,2.6015829262596567e-11,3.877409121342317e-26,1.4904038161554761e-15
2122,2.5926697168261934e-11,2.5926697168261966e-11,3.2311742677852644e-26,1.2462730006893026e-15
2123,2.583714894266224e-11,2.5837148942662276e-11,3.554291694563791e-26,1.3756516643734451e-15
2124,2.5747374717616422e-11,2.574737471761645e-11,2.908056841006738e-26,1.1294576137958786e-15
2125,2.5657064594978303e-11,2.5657064594978332e-11,2.908056841006738e-26,1.1334331837695547e-15
2126,2.5566508651632326e-11,2.556650865163235e-11,2.5849394142282115e-26,1.0110646899232261e-15
2127,2.5475596944161435e-11,2.547559694416146e-11,2.5849394142282115e-26,1.0146727552229683e-15
2128,2.5384419513177978e-11,2.5384419513178004e-11,2.5849394142282115e-26,1.0183173236978198e-15
2129,2.5292966387310714e-11,2.529296638731074e-11,2.5849394142282115e-26,1.0219993078886372e-15
2130,2.5201127586843966e-11,2.5201127586843982e-11,1.6155871338926322e-26,6.410773201815127e-16
2131,2.510909312700752e-11,2.510909312700754e-11,1.9387045606711586e-26,7.721125374240912e-16
2132,2.5016753020918853e-11,2.501675302091887e-11,1.6155871338926322e-26,6.458020881213834e-16
2133,2.4924197282181676e-11,2.4924197282181692e-11,1.6155871338926322e-26,6.482002672349317e-16
2134,2.4831415927148074e-11,2.483141592714809e-11,1.6155871338926322e-26,6.506222354103933e-16
2135,2.473849897685374e-11,2.4738498976853757e-11,1.6155871338926322e-26,6.530659501226147e-16
2136,2.464543645863886e-11,2.464543645863887e-11,1.2924697071141057e-26,5.244255703416694e-16
2137,2.4552118407469593e-11,2.4552118407469603e-11,9.693522803355793e-27,3.948141110465927e-16
2138,2.445873486697779e-11,2.4458734866977798e-11,9.693522803355793e-27,3.963215127877773e-16
2139,2.4365275890238735e-11,2.4365275890238744e-11,9.693522803355793e-27,3.9784170091171555e-16
2140,2.4271731540309275e-11,2.4271731540309282e-11,6.462348535570529e-27,2.662500005340857e-16
2141,2.4178091890550497e-11,2.4178091890550503e-11,6.462348535570529e-27,2.6728116365941196e-16
2142,2.4084447024761236e-11,2.4084447024761242e-11,6.462348535570529e-27,2.6832040316003865e-16
2143,2.3990687037150347e-11,2.399068703715036e-11,1.2924697071141057e-26,5.387380966258595e-16
2144,2.3897002032177226e-11,2.3897002032177233e-11,6.462348535570529e-27,2.704250736920472e-16
2145,2.380328212429127e-11,2.380328212429128e-11,9.693522803355793e-27,4.07234714638934e-16
2146,2.370951743760221e-11,2.3709517437602216e-11,6.462348535570529e-27,2.7256347804538357e-16
2147,2.3615798105513827e-11,2.361579810551383e-11,3.2311742677852644e-27,1.3682257331929208e-16
2148,2.35221142703543e-11,2.3522114270354308e-11,6.462348535570529e-27,2.747350200451683e-16
2149,2.3428556083036604e-11,2.342855608303661e-11,6.462348535570529e-27,2.7583213035691854e-16
2150,2.3335013702782443e-11,2.333501370278245e-11,6.462348535570529e-27,2.769378504714555e-16
2151,2.324157729502083e-11,2.3241577295020836e-11,6.462348535570529e-27,2.780512033903565e-16
2152,2.314823702557197e-11,2.314823702557198e-11,9.693522803355793e-27,4.187585772794408e-16
2153,2.3055083066524612e-11,2.305508306652462e-11,6.462348535570529e-27,2.8030037961362596e-16
2154,2.2962005598461233e-11,2.2962005598461236e-11,3.2311742677852644e-27,1.40718294572744e-16
2155,2.286919481098252e-11,2.2869194810982527e-11,6.462348535570529e-27,2.8257875229026873e-16
2156,2.2776440903480852e-11,2.2776440903480858e-11,6.462348535570529e-27,2.8372951520195186e-16
2157,2.2683934086188716e-11,2.2683934086188723e-11,6.462348535570529e-27,2.848865858548398e-16
2158,2.2591664581525788e-11,2.2591664581525794e-11,6.462348535570529e-27,2.8605012757028446e-16
2159,2.2499522625766122e-11,2.249952262576613e-11,6.462348535570529e-27,2.8722158434463593e-16
2160,2.240769847104427e-11,2.240769847104428e-11,9.693522803355793e-27,4.3259787772858424e-16
2161,2.2316082387716452e-11,2.2316082387716462e-11,9.693522803355793e-27,4.3437385805187047e-16
2162,2.2224764667090014e-11,2.2224764667090027e-11,1.2924697071141057e-26,5.815448336458513e-16
2163,2.213373562453133e-11,2.213373562453134e-11,9.693522803355793e-27,4.3795240748300247e-16
2164,2.204298560295897e-11,2.204298560295898e-11,9.693522803355793e-27,4.3975543866682783e-16
2165,2.1952504976725962e-11,2.1952504976725972e-11,9.693522803355793e-27,4.4156795835522473e-16
2166,2.186238415589125e-11,2.1862384155891262e-11,1.2924697071141057e-26,5.911842450018537e-16
2167,2.177261359087733e-11,2.177261359087734e-11,9.693522803355793e-27,4.452163155744129e-16
2168,2.1683183777507336e-11,2.1683183777507352e-11,1.6155871338926322e-26,7.450875989754479e-16
2169,2.159408526241158e-11,2.1594085262411594e-11,1.2924697071141057e-26,5.985295007443003e-16
2170,2.1505408648790025e-11,2.1505408648790038e-11,1.2924697071141057e-26,6.009975110083876e-16
2171,2.141704460251384e-11,2.1417044602513852e-11,1.2924697071141057e-26,6.034771515405077e-16
2172,2.1329183858545908e-11,2.1329183858545927e-11,1.9387045606711586e-26,9.08944558558148e-16
2173,2.1241717227657005e-11,2.124171722765702e-11,1.6155871338926322e-26,7.605727524651895e-16
2174,2.1154735603411263e-11,2.1154735603411283e-11,1.9387045606711586e-26,9.164399863066769e-16
2175,2.1068229969391814e-11,2.106822996939183e-11,1.6155871338926322e-26,7.668357219566035e-16
2176,2.0982191406634715e-11,2.0982191406634738e-11,2.261821987449685e-26,1.077972240180061e-15
2177,2.089661110123687e-11,2.089661110123689e-11,1.9387045606711586e-26,9.277602723612954e-16
2178,2.0811480352101453e-11,2.0811480352101475e-11,2.261821987449685e-26,1.086814560609234e-15
2179,2.0726890578782333e-11,2.0726890578782353e-11,1.9387045606711586e-26,9.353571647914078e-16
2180,2.0642833329387426e-11,2.064283332938745e-11,2.261821987449685e-26,1.0956935762445573e-15
2181,2.0559200288499406e-11,2.055920028849943e-11,2.261821987449685e-26,1.1001507625347294e-15
2182,2.047618328507125e-11,2.047618328507127e-11,1.9387045606711586e-26,9.46809536562718e-16
2183,2.0393674300253245e-11,2.0393674300253264e-11,1.9387045606711586e-26,9.506401505328954e-16
